tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,cee8da1006e7626b_score,player_37e1c738_x,player_37e1c738_y,player_37e1c738_move_target,player_37e1c738_item,player_37e1c738_score,player_37e1c738_cut_speed,player_37e1c738_speed,player_843ef7f9_x,player_843ef7f9_y,player_843ef7f9_move_target,player_843ef7f9_item,player_843ef7f9_score,player_843ef7f9_cut_speed,player_843ef7f9_speed,7d3bf7327cb4e3be_score,b9e916b3b9b1c8b2_message,848abc4666b284f0_score
2323,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,61.48349570550852,50.51650429449148,,tomato,2,1.0,30.0,79.1611652351695,31.161165235169506,,,1,0.2,30.0,,,
2324,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,61.174354091528926,51.72767375518086,,tomato,2,1.0,30.0,78.27728175868646,30.277281758686456,,,1,0.2,30.0,,,
2325,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,60.8652124775489,52.938843215870236,,tomato,2,1.0,30.0,77.3933982822034,29.393398282203407,,,1,0.2,30.0,,,
2326,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,60.55607086356888,54.15001267655961,,tomato,2,1.0,30.0,76.50951480572036,28.509514805720357,,,1,0.2,30.0,,,
2327,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,60.24692924958886,55.36118213724899,,tomato,2,1.0,30.0,75.62563132923731,27.625631329237308,,,1,0.2,30.0,,,
2328,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,59.937787635608835,56.572351597938365,,tomato,2,1.0,30.0,74.74174785275426,26.74174785275426,,,1,0.2,30.0,,,
2329,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,59.62864602162881,57.78352105862774,,tomato,2,1.0,30.0,73.85786437627121,25.85786437627121,,,1,0.2,30.0,,,
2330,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,59.31950440764879,58.99469051931712,,tomato,2,1.0,30.0,72.97398089978816,24.97398089978816,,,1,0.2,30.0,,,
2331,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,59.01036279366877,60.205859980006494,,tomato,2,1.0,30.0,72.08880509949427,24.300921192559585,,,1,0.2,30.0,,,
2332,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,58.701221179688744,61.41702944069587,,tomato,2,1.0,30.0,71.19415225792085,25.173902459863825,,,1,0.2,30.0,,,
2333,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,58.39207956570873,62.62819890138525,,tomato,2,1.0,30.0,70.29949941634743,26.046883727168066,,,1,0.2,30.0,,,
2334,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,58.0829379517287,63.83936836207462,,tomato,2,1.0,30.0,69.40484657477401,26.919864994472306,,,1,0.2,30.0,,,
2335,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,57.773796337748834,65.05053782276339,,tomato,2,1.0,30.0,68.5101937332006,27.792846261776546,,,1,0.2,30.0,,,
2336,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,57.464654723768994,66.26170728345205,,tomato,2,1.0,30.0,67.61554089162718,28.665827529080786,,,1,0.2,30.0,,,
2337,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,57.15551310978915,67.47287674414072,,tomato,2,1.0,30.0,66.72088805005376,29.538808796385027,,,1,0.2,30.0,,,
2338,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.84637149580931,68.68404620482939,,tomato,2,1.0,30.0,65.82623520848034,30.411790063689267,,,1,0.2,30.0,,,
2339,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.53722988182947,69.89521566551805,,tomato,2,1.0,30.0,64.93158236690692,31.284771330993287,,,1,0.2,30.0,,,
2340,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.22808826784963,71.10638512620672,,tomato,2,1.0,30.0,64.0369295253335,32.15775259829717,,,1,0.2,30.0,,,
2341,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.047204241380584,72.33386103018454,,tomato,2,1.0,30.0,63.142276683759405,33.03073386560106,,,1,0.2,30.0,,,
2342,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.043437835759775,73.58385535584738,,tomato,2,1.0,30.0,62.24762384218528,33.90371513290494,,,1,0.2,30.0,,,
2343,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.03967143013897,74.83384968151022,,tomato,2,1.0,30.0,61.35297100061115,34.77669640020883,,,1,0.2,30.0,,,
2344,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.03590502451816,76.08384400717306,,tomato,2,1.0,30.0,60.45831815903738,35.64967766751271,,,1,0.2,30.0,,,
2345,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.03213861889735,77.3338383328359,,tomato,2,1.0,30.0,59.56366531746389,36.5226589348166,,,1,0.2,30.0,,,
2346,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.02837221327654,78.58383265849874,,tomato,2,1.0,30.0,58.6690124758904,37.39564020212048,,,1,0.2,30.0,,,
2347,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.02460580765573,79.83382698416158,,tomato,2,1.0,30.0,57.7743596343169,38.26862146942437,,,1,0.2,30.0,,,
2348,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.02083940203492,81.08382130982442,,tomato,2,1.0,30.0,56.879706792743406,39.14160273672825,,,1,0.2,30.0,,,
2349,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.017072996414115,82.33381563548726,,tomato,2,1.0,30.0,56.19607030067934,40.10504567824392,,,1,0.2,30.0,,,
2350,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.013306590793306,83.5838099611501,,tomato,2,1.0,30.0,56.180652248728144,41.35495058809689,,,1,0.2,30.0,,,
2351,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0095401851725,84.83380428681293,,tomato,2,1.0,30.0,56.1652341967769,42.60485549794986,,,1,0.2,30.0,,,
2352,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00577377955169,86.08379861247577,,tomato,2,1.0,30.0,56.14981614482566,43.854760407802836,,,1,0.2,30.0,,,
2353,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00200737393054,87.33379293813861,,tomato,2,1.0,30.0,56.134398092874406,45.10466531765581,,,1,0.2,30.0,,,
2354,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.000548562586935,88.58379078139991,,tomato,2,1.0,30.0,56.11898004092316,46.35457022750878,,,1,0.2,30.0,,,
2355,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00050408321982,89.83379078060865,,tomato,2,1.0,30.0,56.10356198897192,47.60447513736175,,,1,0.2,30.0,,,
2356,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.000459603852434,91.08379077981739,,tomato,2,1.0,30.0,56.08814393702067,48.854380047214725,,,1,0.2,30.0,,,
2357,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.000415124485045,92.33379077902613,,tomato,2,1.0,30.0,56.072725885069424,50.1042849570677,,,1,0.2,30.0,,,
2358,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.000370645117655,93.58379077823487,,tomato,2,1.0,30.0,56.05730783311817,51.35418986692067,,,1,0.2,30.0,,,
2359,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.000326165750266,94.83379077744361,,tomato,2,1.0,30.0,56.04188978116693,52.60409477677364,,,1,0.2,30.0,,,
2360,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00028168638288,96.08379077665235,,tomato,2,1.0,30.0,56.026471729215686,53.853999686626615,,,1,0.2,30.0,,,
2361,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00023720701549,97.33379077586109,,tomato,2,1.0,30.0,56.011053677264435,55.10390459647959,,,1,0.2,30.0,,,
2362,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0001927276481,98.58379077506983,,tomato,2,1.0,30.0,56.00233740280583,56.353851339859965,,,1,0.2,30.0,,,
2363,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00014824828071,99.83379077427857,,tomato,2,1.0,30.0,56.00215066333785,57.603851325911585,,,1,0.2,30.0,,,
2364,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00010376891332,101.08379077348731,,tomato,2,1.0,30.0,56.00196392386987,58.853851311963204,,,1,0.2,30.0,,,
2365,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00005928954593,102.33379077269605,,tomato,2,1.0,30.0,56.001777184401895,60.103851298014824,,,1,0.2,30.0,,,
2366,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00001481017854,103.58379077190479,,tomato,2,1.0,30.0,56.00159044493392,61.353851284066444,,,1,0.2,30.0,,,
2367,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.000006373165654,104.8337907717626,,tomato,2,1.0,30.0,56.00140370546594,62.603851270118064,,,1,0.2,30.0,,,
2368,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00000584788912,106.08379077176288,,tomato,2,1.0,30.0,56.00121696599796,63.85385125616968,,,1,0.2,30.0,,,
2369,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00000532261259,107.33379077176316,,tomato,2,1.0,30.0,56.001030226529984,65.10385124222067,,,1,0.2,30.0,,,
2370,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.000004797336054,108.58379077176345,,tomato,2,1.0,30.0,56.00084348706201,66.35385122827158,,,1,0.2,30.0,,,
2371,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00000427205952,109.83379077176373,,tomato,2,1.0,30.0,56.00065674759439,67.60385121432249,,,1,0.2,30.0,,,
2372,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.000003746782916,111.08379077176401,,tomato,2,1.0,30.0,56.00047000812677,68.8538512003734,,,1,0.2,30.0,,,
2373,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00000322150603,112.3337907717643,,tomato,2,1.0,30.0,56.000283268659146,70.10385118642431,,,1,0.2,30.0,,,
2374,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00000269622914,113.58379077176458,,tomato,2,1.0,30.0,56.000096529191524,71.35385117247522,,,1,0.2,30.0,,,
2375,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00000217095225,114.83379077176487,,tomato,2,1.0,30.0,56.000027855578296,72.60385116745191,,,1,0.2,30.0,,,
2376,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00000164567536,116.08379077176515,,tomato,2,1.0,30.0,56.000025594008164,73.85385116744935,,,1,0.2,30.0,,,
2377,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.00000112039847,117.33379077176544,,tomato,2,1.0,30.0,56.00002333243803,75.10385116744679,,,1,0.2,30.0,,,
2378,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.000000595121584,118.58379077176572,,tomato,2,1.0,30.0,56.0000210708679,76.35385116744423,,,1,0.2,30.0,,,
2379,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,55.98242772251754,119.82657312932061,,tomato,2,1.0,30.0,56.00001880929777,77.60385116744168,,,1,0.2,30.0,,,
2380,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,55.103809830882994,120.71569100705103,,tomato,2,1.0,30.0,56.00001654772764,78.85385116743912,,,1,0.2,30.0,,,
2381,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,54.22519193924845,121.60480888478146,,tomato,2,1.0,30.0,56.00001428615751,80.10385116743656,,,1,0.2,30.0,,,
2382,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,53.3465740476139,122.49392676251189,,tomato,2,1.0,30.0,56.000012024587235,81.353851167434,,,1,0.2,30.0,,,
2383,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,52.46795615597935,123.38304464024232,,tomato,2,1.0,30.0,56.00000976301675,82.60385116743144,,,1,0.2,30.0,,,
2384,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,51.5893382643448,124.27216251797275,,tomato,2,1.0,30.0,56.00000750144626,83.85385116742889,,,1,0.2,30.0,,,
2385,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,50.710720372710256,125.16128039570317,,tomato,2,1.0,30.0,56.000005239875776,85.10385116742633,,,1,0.2,30.0,,,
2386,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,49.83210248107571,126.0503982734336,,tomato,2,1.0,30.0,56.00000297830529,86.35385116742377,,,1,0.2,30.0,,,
2387,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,48.95348458944116,126.93951615116403,,tomato,2,1.0,30.0,56.0000007167348,87.60385116742121,,,1,0.2,30.0,,,
2388,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,48.07486669780661,127.82863402889446,,tomato,2,1.0,30.0,56.00000033187652,88.85385116742104,,,1,0.2,30.0,,,
2389,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,47.196248806172065,128.71775190662487,,tomato,2,1.0,30.0,56.00000030448723,90.10385116742133,,,1,0.2,30.0,,,
