tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b56943aaddec71fb_score,player_fffbef8e_x,player_fffbef8e_y,player_fffbef8e_move_target,player_fffbef8e_item,player_fffbef8e_score,player_fffbef8e_cut_speed,player_fffbef8e_speed,player_8db29afa_x,player_8db29afa_y,player_8db29afa_move_target,player_8db29afa_item,player_8db29afa_score,player_8db29afa_cut_speed,player_8db29afa_speed
1179,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.8499999999999959,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1180,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.8583333333333292,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1181,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.8666666666666625,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1182,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.8749999999999958,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.500000000000256,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1183,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.883333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.00000000000051,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1184,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.8916666666666624,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.50000000000077,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1185,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.8999999999999957,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.00000000000102,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1186,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.908333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.50000000000128,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1187,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.9166666666666623,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.000000000001535,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1188,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.9249999999999956,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.50000000000179,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1189,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.000000000002046,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1190,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.5000000000023,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1191,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.00000000000256,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1192,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.500000000002814,,,0,1.0,12.0,24.0,57.250000000000284,,,0,0.2,30.0
1193,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.00000000000307,,,0,1.0,12.0,24.0,58.50000000000057,,,0,0.2,30.0
1194,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.500000000003325,,,0,1.0,12.0,24.0,59.75000000000085,,,0,0.2,30.0
1195,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.00000000000358,,,0,1.0,12.0,24.0,61.00000000000114,,,0,0.2,30.0
1196,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.50000000000384,,,0,1.0,12.0,24.0,62.25000000000142,,,0,0.2,30.0
1197,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.00000000000409,,,0,1.0,12.0,24.0,63.500000000001705,,,0,0.2,30.0
1198,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.50000000000435,,,0,1.0,12.0,24.0,64.75000000000199,,,0,0.2,30.0
1199,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.000000000004604,,,0,1.0,12.0,24.0,66.00000000000227,,,0,0.2,30.0
1200,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.50000000000486,,,0,1.0,12.0,24.0,67.25000000000256,,,0,0.2,30.0
1201,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.000000000005116,,,0,1.0,12.0,24.0,68.50000000000284,,,0,0.2,30.0
1202,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.50000000000537,,,0,1.0,12.0,24.0,69.75000000000313,,,0,0.2,30.0
1203,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,51.00000000000563,,,0,1.0,12.0,24.0,71.00000000000341,,,0,0.2,30.0
1204,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,51.50000000000588,,,0,1.0,12.0,24.0,72.2500000000037,,,0,0.2,30.0
1205,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,52.00000000000614,,,0,1.0,12.0,24.0,73.50000000000398,,,0,0.2,30.0
1206,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,52.500000000006395,,,0,1.0,12.0,24.0,74.75000000000426,,,0,0.2,30.0
1207,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.00000000000665,,,0,1.0,12.0,24.0,76.00000000000455,,,0,0.2,30.0
1208,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.50000000000691,,,0,1.0,12.0,24.0,77.25000000000483,,,0,0.2,30.0
1209,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.00000000000716,,,0,1.0,12.0,24.0,78.50000000000512,,,0,0.2,30.0
1210,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.50000000000742,,,0,1.0,12.0,24.0,79.7500000000054,,,0,0.2,30.0
1211,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,55.000000000007674,,,0,1.0,12.0,24.0,81.00000000000568,,,0,0.2,30.0
1212,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,55.50000000000793,,,0,1.0,12.0,24.0,82.25000000000597,,,0,0.2,30.0
1213,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.000000000008185,,,0,1.0,12.0,24.0,83.50000000000625,,,0,0.2,30.0
1214,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.50000000000844,,,0,1.0,12.0,24.0,84.75000000000654,,,0,0.2,30.0
1215,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,57.0000000000087,,,0,1.0,12.0,24.0,86.00000000000682,,,0,0.2,30.0
1216,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,57.50000000000895,,,0,1.0,12.0,24.0,87.2500000000071,,,0,0.2,30.0
1217,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.00000000000921,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1218,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.500000000009464,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1219,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.00000000000972,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1220,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.500000000009976,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1221,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,60.00000000001023,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1222,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,60.50000000001049,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1223,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.00000000001074,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1224,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.500000000011,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1225,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.000000000011255,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1226,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.50000000001151,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1227,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.00000000001177,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1228,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.50000000001202,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1229,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.00000000001228,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1230,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.50000000001182,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1231,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,65.00000000001137,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1232,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,65.50000000001091,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1233,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.00000000001046,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1234,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.50000000001,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1235,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.00000000000955,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1236,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.5000000000091,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1237,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.00000000000864,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1238,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.50000000000819,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1239,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.00000000000773,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1240,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.50000000000728,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1241,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.00000000000682,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1242,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.50000000000637,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1243,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.00000000000591,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1244,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.50000000000546,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1245,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1246,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1247,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1248,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1249,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1250,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1251,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1252,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,1.933333333333329,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,tomato,0,1.0,12.0,24.0,88.0,,,0,0.2,30.0
