tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4a73a24973e0e963_score,player_84246636_x,player_84246636_y,player_84246636_move_target,player_84246636_item,player_84246636_score,player_84246636_cut_speed,player_84246636_speed,player_d9859b16_x,player_d9859b16_y,player_d9859b16_move_target,player_d9859b16_item,player_d9859b16_score,player_d9859b16_cut_speed,player_d9859b16_speed
642,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.65165042944915,26.65165042944915,,plate,0,1.0,30.0,72.0,64.00000000000682,,tomato,0,1.0,30.0
643,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.535533905932198,27.535533905932198,,plate,0,1.0,30.0,72.0,65.2500000000071,,tomato,0,1.0,30.0
644,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.419417382415247,28.419417382415247,,plate,0,1.0,30.0,72.0,66.50000000000739,,tomato,0,1.0,30.0
645,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.303300858898297,29.303300858898297,,plate,0,1.0,30.0,72.0,67.75000000000767,,tomato,0,1.0,30.0
646,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.187184335381346,30.187184335381346,,plate,0,1.0,30.0,72.0,69.00000000000796,,tomato,0,1.0,30.0
647,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.071067811864395,31.071067811864395,,plate,0,1.0,30.0,72.0,70.25000000000824,,tomato,0,1.0,30.0
648,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.954951288347445,31.954951288347445,,plate,0,1.0,30.0,72.0,71.50000000000853,,tomato,0,1.0,30.0
649,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.838834764830494,32.838834764830494,,plate,0,1.0,30.0,72.0,72.75000000000881,,tomato,0,1.0,30.0
650,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.722718241313544,33.722718241313544,,plate,0,1.0,30.0,72.0,74.0000000000091,,tomato,0,1.0,30.0
651,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.60660171779659,34.60660171779659,,plate,0,1.0,30.0,72.0,75.25000000000938,,tomato,0,1.0,30.0
652,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.49048519427964,35.49048519427964,,plate,0,1.0,30.0,72.0,76.50000000000966,,tomato,0,1.0,30.0
653,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.37436867076269,36.37436867076269,,plate,0,1.0,30.0,72.0,77.75000000000995,,tomato,0,1.0,30.0
654,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.25825214724574,37.25825214724574,,plate,0,1.0,30.0,72.0,79.00000000001023,,tomato,0,1.0,30.0
655,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.14213562372879,38.14213562372879,,plate,0,1.0,30.0,72.0,80.25000000001052,,tomato,0,1.0,30.0
656,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.02601910021184,39.02601910021184,,plate,0,1.0,30.0,72.0,81.5000000000108,,tomato,0,1.0,30.0
657,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,30.0,72.0,82.75000000001108,,tomato,0,1.0,30.0
658,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,72.0,84.00000000001137,,tomato,0,1.0,30.0
659,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,72.0,85.25000000001165,,tomato,0,1.0,30.0
660,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,72.0,86.50000000001194,,tomato,0,1.0,30.0
661,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,72.0,87.75000000001222,,tomato,0,1.0,30.0
662,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,71.15675848912588,88.65378202977104,,tomato,0,1.0,30.0
663,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,70.27838191529867,89.54313831076979,,tomato,0,1.0,30.0
664,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,69.40000534147146,90.43249459176855,,tomato,0,1.0,30.0
665,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,68.52162876764424,91.3218508727673,,tomato,0,1.0,30.0
666,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,67.64325219381703,92.21120715376605,,tomato,0,1.0,30.0
667,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,66.76487561998982,93.10056343476481,,tomato,0,1.0,30.0
668,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,65.88649904616261,93.98991971576356,,tomato,0,1.0,30.0
669,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,65.0081224723354,94.87927599676232,,tomato,0,1.0,30.0
670,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,64.12974589850832,95.76863227776107,,tomato,0,1.0,30.0
671,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,63.25136932468189,96.65798855875983,,tomato,0,1.0,30.0
672,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,62.37299275085539,97.54734483975858,,tomato,0,1.0,30.0
673,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,61.49461617702889,98.43670112075733,,tomato,0,1.0,30.0
674,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,60.61623960320239,99.32605740175609,,tomato,0,1.0,30.0
675,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,59.73786302937589,100.21541368275541,,tomato,0,1.0,30.0
676,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,58.85948645554939,101.10476996375509,,tomato,0,1.0,30.0
677,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,57.98110988172289,101.99412624475478,,tomato,0,1.0,30.0
678,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,57.102733307896386,102.88348252575446,,tomato,0,1.0,30.0
679,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,56.224356734069886,103.77283880675415,,tomato,0,1.0,30.0
680,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,55.33065587437923,102.97004275039035,,tomato,0,1.0,30.0
681,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,54.43631650277757,102.09674034663637,,tomato,0,1.0,30.0
682,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,53.54197713117591,101.22343794288145,,tomato,0,1.0,30.0
683,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,52.64763775957425,100.35013553912651,,tomato,0,1.0,30.0
684,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,51.75329838797259,99.47683313537159,,tomato,0,1.0,30.0
685,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,50.85895901637093,98.60353073161667,,tomato,0,1.0,30.0
686,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,49.96461964476927,97.73022832786174,,tomato,0,1.0,30.0
687,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,49.07028027316761,96.85692592410682,,tomato,0,1.0,30.0
688,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,48.17594090156595,95.9836235203519,,tomato,0,1.0,30.0
689,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,47.28160152996429,95.11032111659698,,tomato,0,1.0,30.0
690,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,46.38726215836263,94.23701871284204,,tomato,0,1.0,30.0
691,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,45.49292278676097,93.36371630908712,,tomato,0,1.0,30.0
692,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,44.59858341515931,92.4904139053322,,tomato,0,1.0,30.0
693,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,43.70424404355765,91.61711150157727,,tomato,0,1.0,30.0
694,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,42.80990467195599,90.74380909782235,,tomato,0,1.0,30.0
695,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,41.91556530035433,89.87050669406743,,tomato,0,1.0,30.0
696,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,41.02122592875267,88.99720429031251,,tomato,0,1.0,30.0
697,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.19720842790548,88.0937735856825,,tomato,0,1.0,30.0
698,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.181892440734686,86.84386742098903,,tomato,0,1.0,30.0
699,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.16657645356389,85.59396125629556,,tomato,0,1.0,30.0
700,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.1512604663931,84.34405509160209,,tomato,0,1.0,30.0
701,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.1359444792223,83.09414892690862,,tomato,0,1.0,30.0
702,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.12062849205151,81.84424276221515,,tomato,0,1.0,30.0
703,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.105312504880715,80.59433659752168,,tomato,0,1.0,30.0
704,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.08999651770992,79.3444304328282,,tomato,0,1.0,30.0
705,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.074680530539126,78.09452426813473,,tomato,0,1.0,30.0
706,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.05936454336833,76.84461810344126,,tomato,0,1.0,30.0
707,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.04404855619754,75.59471193874779,,tomato,0,1.0,30.0
708,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.028732569026744,74.34480577405432,,tomato,0,1.0,30.0
709,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.0134165818558,73.09489960936085,,tomato,0,1.0,30.0
710,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.00233743931928,71.84496717458981,,tomato,0,1.0,30.0
711,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.00215304012896,70.59496718819074,,tomato,0,1.0,30.0
712,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.00196864093864,69.34496720179166,,tomato,0,1.0,30.0
713,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.001784241748325,68.09496721539259,,tomato,0,1.0,30.0
714,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.00159984255801,66.84496722899351,,tomato,0,1.0,30.0
715,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.00141544336769,65.59496724259444,,tomato,0,1.0,30.0
716,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.00123104417737,64.34496725619536,,tomato,0,1.0,30.0
717,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.001046644987056,63.094967269796285,,tomato,0,1.0,30.0
718,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,30.0,40.00086224579674,61.84496728339721,,tomato,0,1.0,30.0
719,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.11611652351695,39.11611652351695,,,0,1.0,30.0,40.00067784660642,60.594967296998135,,tomato,0,1.0,30.0
720,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.2322330470339,38.2322330470339,,,0,1.0,30.0,40.000493447416105,59.34496731059906,,tomato,0,1.0,30.0
721,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.34834957055085,37.34834957055085,,,0,1.0,30.0,40.00030904822579,58.094967324199985,,tomato,0,1.0,30.0
