tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5131b1d25423b2b1_score,player_550f8696_x,player_550f8696_y,player_550f8696_move_target,player_550f8696_item,player_550f8696_score,player_550f8696_cut_speed,player_550f8696_speed,player_d83a5264_x,player_d83a5264_y,player_d83a5264_move_target,player_d83a5264_item,player_d83a5264_score,player_d83a5264_cut_speed,player_d83a5264_speed
1366,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1367,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1368,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1369,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1370,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1371,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1372,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1373,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1374,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1375,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1376,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1377,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1378,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1379,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1380,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1381,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1382,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1383,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1384,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,30.0,24.0,40.0,,,1,1.0,30.0
1385,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.11611652351695,24.88388347648305,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1386,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.2322330470339,25.7677669529661,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1387,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.34834957055085,26.65165042944915,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1388,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.4644660940678,27.535533905932198,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1389,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.58058261758475,28.419417382415247,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1390,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.6966991411017,29.303300858898297,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1391,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.81281566461865,30.187184335381346,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1392,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.9289321881356,31.071067811864395,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1393,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.04504871165256,31.954951288347445,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1394,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.1611652351695,32.838834764830494,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1395,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.27728175868646,33.722718241313544,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1396,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.3933982822034,34.60660171779659,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1397,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.50951480572036,35.49048519427964,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1398,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.62563132923731,36.37436867076269,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1399,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.74174785275426,37.25825214724574,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1400,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.85786437627121,38.14213562372879,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1401,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.97398089978816,39.02601910021184,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1402,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.09009742330511,39.90990257669489,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1403,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.20621394682206,40.79378605317794,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1404,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.32233047033901,41.67766952966099,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1405,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.43844699385596,42.56155300614404,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1406,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.55456351737291,43.44543648262709,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1407,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.67068004088986,44.32931995911014,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1408,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.78679656440681,45.213203435593186,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1409,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.90291308792376,46.097086912076236,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1410,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.01902961144071,46.980970388559285,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1411,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.13514613495767,47.864853865042335,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1412,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.25126265847462,48.748737341525384,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1413,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.36737918199157,49.632620818008434,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1414,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.48349570550852,50.51650429449148,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1415,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.59961222902547,51.40038777097453,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1416,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.71572875254242,52.28427124745758,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1417,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.83184527605937,53.16815472394063,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1418,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.94796179957632,54.05203820042368,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1419,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.06407832309327,54.93592167690673,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1420,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.18019484661022,55.81980515338978,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1421,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.29631137012717,56.70368862987283,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1422,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.41242789364412,57.58757210635588,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1423,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.52854441716107,58.47145558283893,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1424,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.64466094067802,59.35533905932198,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1425,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.76077746419497,60.23922253580503,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1426,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.87689398771192,61.123106012288076,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1427,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.99301051122887,62.006989488771126,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1428,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.10912703474582,62.890872965254175,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1429,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.22524355826278,63.774756441737225,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1430,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.341360081779726,64.65863991822027,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1431,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.45747660529668,65.54252339470332,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1432,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.57359312881363,66.42640687118637,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1433,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.68970965233058,67.31029034766942,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1434,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.80582617584753,68.19417382415247,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1435,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.92194269936448,69.07805730063552,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1436,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.03805922288143,69.96194077711857,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1437,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.15417574639838,70.84582425360162,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1438,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.27029226991533,71.72970773008467,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1439,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1440,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1441,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1442,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,1,1.0,30.0
1443,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,,1,1.0,30.0,24.88388347648305,39.11611652351695,,tomato_salad,1,1.0,30.0
1444,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,,1,1.0,30.0,25.7677669529661,38.2322330470339,,tomato_salad,1,1.0,30.0
