tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b9d6defee680e893_score,player_ceb0d0a1_x,player_ceb0d0a1_y,player_ceb0d0a1_move_target,player_ceb0d0a1_item,player_ceb0d0a1_score,player_ceb0d0a1_cut_speed,player_ceb0d0a1_speed,player_71114de7_x,player_71114de7_y,player_71114de7_move_target,player_71114de7_item,player_71114de7_score,player_71114de7_cut_speed,player_71114de7_speed
990,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.23152832327045,84.76479240271532,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
991,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.11553915578429,83.88103630061566,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
992,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.99954998829813,82.99728019851601,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
993,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.883560820811965,82.11352409641636,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
994,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.7675716533258,81.2297679943167,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
995,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.65158248583964,80.34601189221705,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
996,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.5355933183539,79.4622557901174,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
997,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.41960415086845,78.57849968801774,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
998,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.303614983383,77.69474358591809,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
999,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.18762581589755,76.81098748381844,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1000,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.0716366484121,75.92723138171878,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1001,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.95564748092664,75.04347527961913,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1002,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.83965831344119,74.15971917751948,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1003,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.72366914595574,73.27596307541982,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1004,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.60767997847029,72.39220697332017,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1005,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.49159268648845,71.50835273241076,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1006,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.37547771836651,70.62447081132423,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1007,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.25936275024428,69.7405888902377,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1008,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.14324778212206,68.85670696915118,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1009,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.02713281399984,67.97282504806465,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1010,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.91101784587761,67.08894312697812,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1011,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.79490287775539,66.2050612058916,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1012,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.67878790963317,65.32117928480507,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1013,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.56267294151094,64.43729736371854,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1014,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.44655797338872,63.553415442632016,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1015,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.33044300526649,62.66953352154549,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
1016,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.21432803714427,61.78565160045896,,,0,1.0,30.0,89.25000000000028,24.0,,tomato,0,1.0,30.0
1017,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.09821306902205,60.901769679372435,,,0,1.0,30.0,90.50000000000057,24.0,,tomato,0,1.0,30.0
1018,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.98209810089982,60.01788775828591,,,0,1.0,30.0,91.75000000000085,24.0,,tomato,0,1.0,30.0
1019,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.8659831327776,59.13400583719938,,,0,1.0,30.0,93.00000000000114,24.0,,tomato,0,1.0,30.0
1020,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.74986816465537,58.250123916112855,,,0,1.0,30.0,94.25000000000142,24.0,,tomato,0,1.0,30.0
1021,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.63375319653315,57.36624199502633,,,0,1.0,30.0,95.5000000000017,24.0,,tomato,0,1.0,30.0
1022,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.51763822841093,56.4823600739398,,,0,1.0,30.0,96.75000000000199,24.0,,tomato,0,1.0,30.0
1023,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.81094952274462,55.34958232092202,,,0,1.0,30.0,98.00000000000227,24.0,,tomato,0,1.0,30.0
1024,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.82634376411706,54.09967711758363,,,0,1.0,30.0,99.25000000000256,24.0,,tomato,0,1.0,30.0
1025,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.84173800548955,52.849771914245245,,,0,1.0,30.0,100.50000000000284,24.0,,tomato,0,1.0,30.0
1026,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.85713224686204,51.59986671090686,,,0,1.0,30.0,101.75000000000313,24.0,,tomato,0,1.0,30.0
1027,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.87252648823453,50.34996150756847,,,0,1.0,30.0,103.00000000000341,24.0,,tomato,0,1.0,30.0
1028,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.88792072960702,49.10005630423009,,,0,1.0,30.0,104.0,24.0,,tomato,0,1.0,30.0
1029,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.90331497097951,47.8501511008917,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1030,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.918709212352,46.600245897553314,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1031,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.93410345372448,45.35034069421493,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1032,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.94949769509697,44.10043549087654,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1033,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.96489193646946,42.850530287538156,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1034,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.98028617784195,41.60062508419977,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1035,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99568041921444,40.350719880861384,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1036,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.76220637195516,39.41482530569477,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1037,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.64097039650952,38.52585185887566,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1038,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.51973442106387,37.63687841205669,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1039,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.39849844561823,36.74790496523805,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1040,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.27726247017259,35.858931518419425,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1041,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.15602649472694,34.9699580716008,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1042,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.0347905192813,34.080984624782175,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1043,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.91355454383566,33.19201117796354,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1044,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.79231856839002,32.30303773114491,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1045,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.67108259294437,31.4140642843262,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1046,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.54984661749873,30.52509083750745,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1047,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.42861064205309,29.636117390688696,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1048,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.30737466660744,28.747143943869943,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1049,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.1861386911618,27.85817049705119,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1050,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.06490271571616,26.969197050232438,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1051,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.94366674027052,26.080223603413685,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1052,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.82243076482487,25.191250156595277,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1053,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.70119478937923,24.302276709776883,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1054,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1055,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1056,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1057,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1058,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1059,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1060,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1061,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1062,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1063,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1064,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1065,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1066,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1067,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
