tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2f9fde1ed0657cd8_score,player_573eb9de_x,player_573eb9de_y,player_573eb9de_move_target,player_573eb9de_item,player_573eb9de_score,player_573eb9de_cut_speed,player_573eb9de_speed,player_7f606261_x,player_7f606261_y,player_7f606261_move_target,player_7f606261_item,player_7f606261_score,player_7f606261_cut_speed,player_7f606261_speed
541,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000015242869722,51.97613860634226,,,0,1.0,12.0,24.0,57.250000000000284,,,0,0.2,30.0
542,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00001486225223,52.476138606341806,,,0,1.0,12.0,24.0,58.50000000000057,,,0,0.2,30.0
543,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000014481634736,52.97613860634135,,,0,1.0,12.0,24.0,59.75000000000085,,,0,0.2,30.0
544,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000014101017243,53.476138606340896,,,0,1.0,12.0,24.0,61.00000000000114,,,0,0.2,30.0
545,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00001372039975,53.97613860634044,,,0,1.0,12.0,24.0,62.25000000000142,,,0,0.2,30.0
546,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000013339782257,54.47613860633999,,,0,1.0,12.0,24.0,63.500000000001705,,,0,0.2,30.0
547,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000012959164764,54.97613860633953,,,0,1.0,12.0,24.0,64.75000000000199,,,0,0.2,30.0
548,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00001257854727,55.47613860633908,,,0,1.0,12.0,24.0,66.00000000000227,,,0,0.2,30.0
549,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0000121979296,55.97613860633862,,,0,1.0,12.0,24.0,67.25000000000256,,,0,0.2,30.0
550,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00001181731193,56.47613860633817,,,0,1.0,12.0,24.0,68.50000000000284,,,0,0.2,30.0
551,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00001143669426,56.97613860633771,,,0,1.0,12.0,24.0,69.75000000000313,,,0,0.2,30.0
552,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000011056076588,57.47613860633726,,,0,1.0,12.0,24.0,71.00000000000341,,,0,0.2,30.0
553,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000010675458917,57.976138606336804,,,0,1.0,12.0,24.0,72.2500000000037,,,0,0.2,30.0
554,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000010294841246,58.47613860633635,,,0,1.0,12.0,24.0,73.50000000000398,,,0,0.2,30.0
555,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000009914223575,58.976138606335894,,,0,1.0,12.0,24.0,74.75000000000426,,,0,0.2,30.0
556,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000009533605905,59.47613860633544,,,0,1.0,12.0,24.0,76.00000000000455,,,0,0.2,30.0
557,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000009152988234,59.976138606334985,,,0,1.0,12.0,24.0,77.25000000000483,,,0,0.2,30.0
558,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000008772370563,60.47613860633453,,,0,1.0,12.0,24.0,78.50000000000512,,,0,0.2,30.0
559,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000008391752893,60.976138606334075,,,0,1.0,12.0,24.0,79.7500000000054,,,0,0.2,30.0
560,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000008011135222,61.47613860633362,,,0,1.0,12.0,24.0,81.00000000000568,,,0,0.2,30.0
561,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000763051755,61.976138606333166,,,0,1.0,12.0,24.0,82.25000000000597,,,0,0.2,30.0
562,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000724989988,62.47613860633271,,,0,1.0,12.0,24.0,83.50000000000625,,,0,0.2,30.0
563,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000686928221,62.976138606332256,,,0,1.0,12.0,24.0,84.75000000000654,,,0,0.2,30.0
564,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000648866454,63.4761386063318,,,0,1.0,12.0,24.0,86.00000000000682,,,0,0.2,30.0
565,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000610804687,63.97613860633135,,,0,1.0,12.0,24.0,87.2500000000071,,,0,0.2,30.0
566,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000005727429198,64.47613860633089,,,0,1.0,12.0,24.49189088134284,88.29803951736653,,,0,0.2,30.0
567,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000005346811527,64.97613860633044,,,0,1.0,12.0,25.37026745516934,89.18739579836529,,,0,0.2,30.0
568,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000004966193856,65.47613860632998,,,0,1.0,12.0,26.24864402899584,90.07675207936404,,,0,0.2,30.0
569,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000004585576185,65.97613860632953,,,0,1.0,12.0,27.12702060282234,90.9661083603628,,,0,0.2,30.0
570,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000004204958515,66.47613860632907,,,0,1.0,12.0,28.00539717664884,91.85546464136155,,,0,0.2,30.0
571,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000003824340844,66.97613860632862,,,0,1.0,12.0,28.883773750475342,92.7448209223603,,,0,0.2,30.0
572,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000003443723173,67.47613860632816,,,0,1.0,12.0,29.762150324301842,93.63417720335906,,,0,0.2,30.0
573,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000003063105503,67.97613860632771,,,0,1.0,12.0,30.640526898128343,94.52353348435781,,,0,0.2,30.0
574,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000002682487832,68.47613860632725,,,0,1.0,12.0,31.518903471954843,95.41288976535657,,,0,0.2,30.0
575,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000230187016,68.9761386063268,,,0,1.0,12.0,32.39728004578134,96.30224604635532,,,0,0.2,30.0
576,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000192125249,69.47613860632634,,,0,1.0,12.0,33.275656619607844,97.19160232735408,,,0,0.2,30.0
577,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000154063482,69.97613860632589,,,0,1.0,12.0,34.154033193434344,98.08095860835283,,,0,0.2,30.0
578,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000116001715,70.47613860632543,,,0,1.0,12.0,35.032409767260845,98.97031488935158,,,0,0.2,30.0
579,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000077939948,70.97613860632498,,,0,1.0,12.0,35.910786341087345,99.85967117035034,,,0,0.2,30.0
580,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000398781808,71.47613860632453,,,0,1.0,12.0,36.789162914913845,100.7490274513491,,,0,0.2,30.0
581,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000149744935,71.97613860632407,,,0,1.0,12.0,37.667539488740346,101.63838373234866,,,0,0.2,30.0
582,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000145072406,72.47613860632362,,,0,1.0,12.0,38.545916062566846,102.52774001334835,,,0,0.2,30.0
583,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000140399877,72.97613860632316,,,0,1.0,12.0,39.424292636393346,103.41709629434803,,,0,0.2,30.0
584,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000135727348,73.4761386063227,,,0,1.0,12.0,40.311608376973936,103.31936371188569,,,0,0.2,30.0
585,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000013105482,73.97613860632225,,,0,1.0,12.0,41.205947748575596,102.44606130813175,,,0,0.2,30.0
586,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000012638229,74.4761386063218,,,0,1.0,12.0,42.100287120177256,101.5727589043778,,,0,0.2,30.0
587,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000012170976,74.97613860632134,,,0,1.0,12.0,42.99462649177892,100.69945650062387,,,0,0.2,30.0
588,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000011703723,75.47613860632089,,,0,1.0,12.0,43.88896586338058,99.82615409686993,,,0,0.2,30.0
589,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000112364702,75.97613860632043,,,0,1.0,12.0,44.78330523498224,98.95285169311599,,,0,0.2,30.0
590,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000107692173,76.47613860631998,,,0,1.0,12.0,45.6776446065839,98.07954928936205,,,0,0.2,30.0
591,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000103019644,76.97613860631952,,,0,1.0,12.0,46.57198397818556,97.20624688560811,,,0,0.2,30.0
592,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000098347115,77.47613860631907,,,0,1.0,12.0,47.46632334978722,96.33294448185417,,,0,0.2,30.0
593,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000093674586,77.97613860631861,,,0,1.0,12.0,48.36066272138888,95.45964207810023,,,0,0.2,30.0
594,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000089002057,78.47613860631816,,,0,1.0,12.0,49.25500209299054,94.58633967434629,,,0,0.2,30.0
595,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000008432953,78.9761386063177,,,0,1.0,12.0,50.1493414645922,93.71303727059235,,,0,0.2,30.0
596,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000079657,79.47613860631725,,,0,1.0,12.0,51.04368083619386,92.83973486683841,,,0,0.2,30.0
597,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000007498447,79.9761386063168,,,0,1.0,12.0,51.93802020779552,91.96643246308447,,,0,0.2,30.0
598,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000007031194,80.47613860631634,,,0,1.0,12.0,52.83235957939718,91.09313005933035,,,0,0.2,30.0
599,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000065639412,80.97613860631589,,,0,1.0,12.0,53.72669895099884,90.21982765557541,,,0,0.2,30.0
600,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000060966883,81.47613860631543,,,0,1.0,12.0,54.6210383226005,89.3465252518205,,,0,0.2,30.0
601,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000056294354,81.97613860631498,,,0,1.0,12.0,55.51537769420216,88.47322284806557,,,0,0.2,30.0
602,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000051621825,82.47613860631452,,,0,1.0,12.0,56.4026936592241,87.59281192943624,,,0,0.2,30.0
603,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000046949296,82.97613860631407,,,0,1.0,12.0,57.286704491737936,86.70905582733658,,,0,0.2,30.0
604,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000042276767,83.47613860631361,,,0,1.0,12.0,58.17071532425177,85.82529972523693,,,0,0.2,30.0
605,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000037604238,83.97613860631316,,,0,1.0,12.0,59.05472615676561,84.94154362313728,,,0,0.2,30.0
606,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000003293171,84.4761386063127,,,0,1.0,12.0,59.93873698927945,84.05778752103762,,,0,0.2,30.0
607,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000002825918,84.97613860631225,,,0,1.0,12.0,60.822747821793286,83.17403141893797,,,0,0.2,30.0
608,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000023586527,85.47613860631179,,,0,1.0,12.0,61.70675865430712,82.29027531683832,,,0,0.2,30.0
609,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000001891382,85.97613860631134,,,0,1.0,12.0,62.59076948682096,81.40651921473867,,,0,0.2,30.0
610,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000014241113,86.47613860631088,,,0,1.0,12.0,63.4747803193348,80.52276311263901,,,0,0.2,30.0
611,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000009568407,86.97613860631043,,,0,1.0,12.0,64.35879115184892,79.63900701053936,,,0,0.2,30.0
612,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0000000048957,87.47613860630997,,,0,1.0,12.0,65.24280198436347,78.7552509084397,,,0,0.2,30.0
613,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.122977097476404,87.92564416423146,,,0,1.0,12.0,66.12681281687802,77.87149480634005,,,0,0.2,30.0
614,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.47434022781344,88.28137432972225,,,0,1.0,12.0,67.01082364939256,76.9877387042404,,,0,0.2,30.0
615,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.825703358150474,88.63710449521305,,,0,1.0,12.0,67.89483448190711,76.10398260214075,,,0,0.2,30.0
616,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.177066488487508,88.99283466070385,,,0,1.0,12.0,68.77884531442166,75.2202265000411,,,0,0.2,30.0
617,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.528429618824543,89.34856482619465,,,0,1.0,12.0,69.6628561469362,74.33647039794144,,,0,0.2,30.0
618,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.879792749161577,89.70429499168544,,,0,1.0,12.0,70.54686697945075,73.45271429584179,,,0,0.2,30.0
619,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.231155879498612,90.06002515717624,,,0,1.0,12.0,71.4308778119653,72.56895819374213,,,0,0.2,30.0
620,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.582519009835647,90.41575532266704,,,0,1.0,12.0,72.31481568011074,71.6851291166301,,,0,0.2,30.0
621,0,1,,0,2,,0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.93388214017268,90.77148548815784,,,0,1.0,12.0,73.19870071198889,70.80124719554357,,,0,0.2,30.0
