tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a61e4470cbdb2bfd_score,player_3238b3a3_x,player_3238b3a3_y,player_3238b3a3_move_target,player_3238b3a3_item,player_3238b3a3_score,player_3238b3a3_cut_speed,player_3238b3a3_speed,player_ef74b29a_x,player_ef74b29a_y,player_ef74b29a_move_target,player_ef74b29a_item,player_ef74b29a_score,player_ef74b29a_cut_speed,player_ef74b29a_speed
905,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,58.249999999996874,,plate,0,1.0,30.0
906,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.99999999999659,,plate,0,1.0,30.0
907,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
908,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
909,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
910,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
911,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
912,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
913,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
914,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
915,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
916,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
917,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
918,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
919,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
920,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
921,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
922,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
923,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
924,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
925,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
926,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
927,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
928,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
929,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
930,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
931,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
932,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
933,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
934,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
935,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
936,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
937,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
938,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
939,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.74999999999972,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
940,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.49999999999943,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
941,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.24999999999915,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
942,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.99999999999886,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
943,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,65.74999999999858,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
944,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.4999999999983,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
945,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.24999999999801,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
946,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.999999999997726,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
947,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,60.74999999999744,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
948,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.49999999999716,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
949,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.249999999996874,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
950,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.99999999999659,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
951,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,tomato,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
952,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
953,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
954,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
955,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
956,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
957,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
958,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
959,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
960,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
961,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
962,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
963,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
964,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
965,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
966,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
967,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
968,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
969,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
970,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
971,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
972,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
973,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
974,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
975,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
976,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
977,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
978,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
979,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
980,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,57.250000000000284,,,0,1.0,30.0
981,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,58.50000000000057,,,0,1.0,30.0
982,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,59.75000000000085,,,0,1.0,30.0
983,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,61.00000000000114,,,0,1.0,30.0
984,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,24.0,62.25000000000142,,,0,1.0,30.0
