tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,b21dae19d258c0d6_score,player_b0f28eca_x,player_b0f28eca_y,player_b0f28eca_move_target,player_b0f28eca_item,player_b0f28eca_score,player_b0f28eca_cut_speed,player_b0f28eca_speed,player_7b65e048_x,player_7b65e048_y,player_7b65e048_move_target,player_7b65e048_item,player_7b65e048_score,player_7b65e048_cut_speed,player_7b65e048_speed,09b4fdf49e1573b7_score,9d14348596b2792e_message,55347663332a7f54_score
3822,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.1515041680534,41.72654503826322,,tomato_salad,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,0.0
3823,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,tomato_salad,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,0.0
3824,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
3825,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
3826,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
3827,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
3828,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
3829,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
3830,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
3831,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
3832,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
3833,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
3834,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,1.0
3835,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3836,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3837,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3838,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3839,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3840,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3841,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3842,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3843,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3844,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3845,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3846,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3847,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3848,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3849,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3850,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3851,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3852,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3853,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3854,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3855,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3856,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3857,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3858,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3859,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3860,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3861,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3862,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3863,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3864,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3865,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.25000000000028,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3866,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.50000000000057,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3867,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.75000000000085,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3868,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.00000000000114,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3869,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.25000000000142,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
3870,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.5000000000017,40.0,,,1,1.0,30.0,24.0,41.250000000000284,,,0,1.0,30.0,,,1.0
3871,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.75000000000199,40.0,,,1,1.0,30.0,24.0,42.50000000000057,,,0,1.0,30.0,,,1.0
3872,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.00000000000227,40.0,,,1,1.0,30.0,24.0,43.75000000000085,,,0,1.0,30.0,,,1.0
3873,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.25000000000256,40.0,,,1,1.0,30.0,24.0,45.00000000000114,,,0,1.0,30.0,,,1.0
3874,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.50000000000284,40.0,,,1,1.0,30.0,24.0,46.25000000000142,,,0,1.0,30.0,,,1.0
3875,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.75000000000313,40.0,,,1,1.0,30.0,24.0,47.500000000001705,,,0,1.0,30.0,,,1.0
3876,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.00000000000341,40.0,,,1,1.0,30.0,24.0,48.75000000000199,,,0,1.0,30.0,,,1.0
3877,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.2500000000037,40.0,,,1,1.0,30.0,24.0,50.000000000002274,,,0,1.0,30.0,,,1.0
3878,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.50000000000398,40.0,,,1,1.0,30.0,24.0,51.25000000000256,,,0,1.0,30.0,,,1.0
3879,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.75000000000426,40.0,,,1,1.0,30.0,24.0,52.50000000000284,,,0,1.0,30.0,,,1.0
3880,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.00000000000455,40.0,,,1,1.0,30.0,24.0,53.750000000003126,,,0,1.0,30.0,,,1.0
3881,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.25000000000483,40.0,,,1,1.0,30.0,24.0,55.00000000000341,,,0,1.0,30.0,,,1.0
3882,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.50000000000512,40.0,,,1,1.0,30.0,24.0,56.250000000003695,,,0,1.0,30.0,,,1.0
3883,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.7500000000054,40.0,,,1,1.0,30.0,24.0,57.50000000000398,,,0,1.0,30.0,,,1.0
3884,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.00000000000568,40.0,,,1,1.0,30.0,24.0,58.75000000000426,,,0,1.0,30.0,,,1.0
3885,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.25000000000597,40.0,,,1,1.0,30.0,24.0,60.00000000000455,,,0,1.0,30.0,,,1.0
3886,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.50000000000625,40.0,,,1,1.0,30.0,24.0,61.25000000000483,,,0,1.0,30.0,,,1.0
3887,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.48539472936267,39.230911430746005,,,1,1.0,30.0,24.0,62.500000000005116,,,0,1.0,30.0,,,1.0
3888,test,False,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.47078945871908,38.46182286149201,,,1,1.0,30.0,24.0,63.7500000000054,,,0,1.0,30.0,,,1.0
