tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,1df4f5b835fb3bca_score,player_a6722bfc_x,player_a6722bfc_y,player_a6722bfc_move_target,player_a6722bfc_item,player_a6722bfc_score,player_a6722bfc_cut_speed,player_a6722bfc_speed,player_2bf3e402_x,player_2bf3e402_y,player_2bf3e402_move_target,player_2bf3e402_item,player_2bf3e402_score,player_2bf3e402_cut_speed,player_2bf3e402_speed,eedfb0d0e6ad6444_score,b30d07cb0a9de8d0_message,f5e420a4d24e60bd_score
1192,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999761140508,73.34496734490187,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1193,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965588577,72.0949673449042,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1194,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999968261117,70.84496734490392,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1195,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999970933646,69.59496734490364,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1196,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999736061746,68.34496734490335,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1197,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999762787034,67.09496734490307,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1198,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999978951232,65.84496734490278,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1199,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999981623761,64.5949673449025,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1200,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.9999998429629,63.344967344902216,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1201,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999986968819,62.09496734490193,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1202,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999989641348,60.84496734490165,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1203,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999923138766,59.59496734490136,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1204,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999949864055,58.34496734490108,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1205,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999997658934,57.094967344900795,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1206,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.24598411662185,55.94598579474268,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1207,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.12449883373005,55.056765972750156,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1208,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.003013550838254,54.16754615075763,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1209,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.88152826794646,53.278326328765104,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1210,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.76004298505466,52.38910650677258,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1211,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.63855770216286,51.49988668478005,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1212,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.51707241927107,50.610666862787525,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1213,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.39558713637927,49.721447040795,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1214,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.27410185348747,48.83222721880247,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1215,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.15261657059568,47.94300739681003,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1216,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.03113128770389,47.05378757481815,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1217,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.90964600481209,46.16456775282627,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1218,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.78816072192029,45.27534793083439,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1219,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.6666754390285,44.38612810884251,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1220,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.5451901561367,43.49690828685063,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1221,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.4237048732449,42.607688464858754,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1222,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.3022195903531,41.718468642866874,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1223,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.18073430746131,40.829248820874994,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1224,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.16695269564669,40.19347347364903,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1225,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.41685938198653,40.17820011636719,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1226,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.66676606832637,40.162926759085344,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1227,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.91667275466621,40.1476534018035,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1228,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.16657944100605,40.13238004452166,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1229,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.41648612734589,40.117106687239634,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1230,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.66639281368573,40.10183332995744,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1231,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.91629950002557,40.08655997267524,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1232,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.16620618636541,40.07128661539305,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1233,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.41611287270526,40.05601325811085,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1234,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.6660195590451,40.040739900828655,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1235,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.91592624538494,40.02546654354646,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1236,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.16583293172478,40.01019318626426,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1237,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.41578533501287,40.00231287218413,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1238,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,89.6657853212471,40.00212735817144,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1239,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,90.91578530748133,40.00194184415876,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1240,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.16578529371556,40.00175633014607,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1241,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.41578527994979,40.00157081613339,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1242,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.66578526618402,40.0013853021207,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1243,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,95.91578525241825,40.00119978810802,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1244,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.16578523865248,40.00101427409533,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1245,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.4157852248867,40.00082876008265,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1246,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.66578521112093,40.00064324606996,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1247,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.91578519735516,40.000457732057136,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1248,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.16578518358939,40.000272218044095,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1249,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.41578516982362,40.000086704031055,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1250,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.66578516555447,40.00002764002514,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1251,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,105.91578516555191,40.00002538689199,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1252,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.16578516554935,40.000023133758845,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1253,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.4157851655468,40.0000208806257,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1254,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.66578516554424,40.00001862749253,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
1255,train,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,110.91578516554168,40.00001637435903,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,
