tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8cd98b2fcc59f8ab_score,player_386e3211_x,player_386e3211_y,player_386e3211_move_target,player_386e3211_item,player_386e3211_score,player_386e3211_cut_speed,player_386e3211_speed,player_62495bbd_x,player_62495bbd_y,player_62495bbd_move_target,player_62495bbd_item,player_62495bbd_score,player_62495bbd_cut_speed,player_62495bbd_speed
970,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,66.6066017177966,77.3933982822034,,,0,0.2,30.0
971,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,67.49048519427964,76.50951480572036,,,0,0.2,30.0
972,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,68.37436867076269,75.62563132923731,,,0,0.2,30.0
973,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,69.25825214724574,74.74174785275426,,,0,0.2,30.0
974,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,70.14213562372879,73.85786437627121,,,0,0.2,30.0
975,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.02601910021184,72.97398089978816,,,0,0.2,30.0
976,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.80565318468376,72.04617444130974,,,0,0.2,30.0
977,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.82079172774075,70.79626611486532,,,0,0.2,30.0
978,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.83593027079775,69.54635778842089,,,0,0.2,30.0
979,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.85106881385474,68.29644946197647,,,0,0.2,30.0
980,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.86620735691173,67.04654113553204,,,0,0.2,30.0
981,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.88134589996872,65.79663280908761,,,0,0.2,30.0
982,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.89648444302571,64.54672448264319,,,0,0.2,30.0
983,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.9116229860827,63.296816156199164,,,0,0.2,30.0
984,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.9267615291397,62.04690782975545,,,0,0.2,30.0
985,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.94190007219669,60.79699950331173,,,0,0.2,30.0
986,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.95703861525368,59.547091176868015,,,0,0.2,30.0
987,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.97217715831088,58.2971828504243,,,0,0.2,30.0
988,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,71.98731570136857,57.04727452398058,,,0,0.2,30.0
989,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,72.2787350565803,55.91278695016542,,,0,0.2,30.0
990,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,73.15725113761934,55.02356847568593,,,0,0.2,30.0
991,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,74.03576721865838,54.134350001206435,,,0,0.2,30.0
992,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,74.91428329969742,53.245131526726944,,,0,0.2,30.0
993,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,75.79279938073645,52.35591305224745,,,0,0.2,30.0
994,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,76.67131546177549,51.46669457776796,,,0,0.2,30.0
995,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,77.54983154281453,50.57747610328847,,,0,0.2,30.0
996,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,78.42834762385357,49.68825762880898,,,0,0.2,30.0
997,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,79.3068637048926,48.799039154329485,,,0,0.2,30.0
998,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,80.18537978593164,47.909820679850675,,,0,0.2,30.0
999,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,81.06389586697068,47.020602205371894,,,0,0.2,30.0
1000,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,81.94241194800972,46.13138373089311,,,0,0.2,30.0
1001,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,82.82092802904876,45.24216525641433,,,0,0.2,30.0
1002,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,83.6994441100878,44.35294678193555,,,0,0.2,30.0
1003,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,84.57796019112683,43.46372830745677,,,0,0.2,30.0
1004,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,85.45647627216587,42.57450983297799,,,0,0.2,30.0
1005,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,86.33499235320491,41.68529135849921,,,0,0.2,30.0
1006,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,87.21350843424449,40.796072884020425,,,0,0.2,30.0
1007,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.09372195844266,39.908541486948685,,,0,0.2,30.0
1008,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.97754254935269,39.02459512936691,,,0,0.2,30.0
1009,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,89.86136314026272,38.14064877178513,,,0,0.2,30.0
1010,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,90.74518373117276,37.25670241420335,,,0,0.2,30.0
1011,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,91.62900432208279,36.372756056621576,,,0,0.2,30.0
1012,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,92.51282491299283,35.4888096990398,,,0,0.2,30.0
1013,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,93.39664550390286,34.60486334145802,,,0,0.2,30.0
1014,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,94.2804660948129,33.72091698387624,,,0,0.2,30.0
1015,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,95.16428668572296,32.836970626294466,,,0,0.2,30.0
1016,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,96.04810727663364,31.95302426871269,,,0,0.2,30.0
1017,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,96.93192786754435,31.06907791113091,,,0,0.2,30.0
1018,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,97.81574845845503,30.185131553549134,,,0,0.2,30.0
1019,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,98.69956904936572,29.301185195967356,,,0,0.2,30.0
1020,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,99.58338964027642,28.41723883838558,,,0,0.2,30.0
1021,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,100.46721023118711,27.5332924808038,,,0,0.2,30.0
1022,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,101.3510308220978,26.649346123222024,,,0,0.2,30.0
1023,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,102.2348514130085,25.765399765640247,,,0,0.2,30.0
1024,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,103.11867200391919,24.88145340805847,,,0,0.2,30.0
1025,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,,0,0.2,30.0
1026,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1027,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1028,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1029,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1030,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1031,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1032,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1033,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1034,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1035,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1036,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1037,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1038,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1039,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1040,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1041,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1042,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1043,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1044,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1045,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1046,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1047,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1048,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1049,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1050,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1051,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
1052,0,1,,0,2,tomato,2.3833333333333275,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
