tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,cac33e4d401a7bc6_score,player_6ad9a0b7_x,player_6ad9a0b7_y,player_6ad9a0b7_move_target,player_6ad9a0b7_item,player_6ad9a0b7_score,player_6ad9a0b7_cut_speed,player_6ad9a0b7_speed,player_30b5ae3f_x,player_30b5ae3f_y,player_30b5ae3f_move_target,player_30b5ae3f_item,player_30b5ae3f_score,player_30b5ae3f_cut_speed,player_30b5ae3f_speed
527,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.83787438986144,91.08462276189992,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
528,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.195786739824115,90.73548274737293,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
529,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.55369908978679,90.38634273284593,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
530,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.911611439749464,90.03720271831894,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
531,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.26952378971214,89.68806270379194,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
532,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.62743613967481,89.33892268926495,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
533,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.98534848963749,88.98978267473795,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
534,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.34326083960016,88.64064266021096,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
535,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.70117318956284,88.29150264568396,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
536,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.80580360633738,87.83377051466364,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
537,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.811935493538755,87.33380811611813,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
538,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.81806738074013,86.83384571757263,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
539,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.82419926794151,86.33388331902712,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
540,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.830331155142886,85.83392092048162,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
541,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.83646304234426,85.33395852193611,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
542,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.84259492954564,84.8339961233906,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
543,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.84872681674702,84.3340337248451,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
544,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.854858703948395,83.8340713262996,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
545,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.86099059114977,83.33410892775409,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
546,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.86712247835093,82.83414652920858,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
547,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.87325436555195,82.33418413066308,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
548,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.87938625275297,81.83422173211757,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
549,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.885518139953994,81.33425933357206,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
550,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.891650027155016,80.83429693502656,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
551,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.89778191435604,80.33433453648105,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
552,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.90391380155706,79.83437213793555,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
553,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.91004568875808,79.33440973939004,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
554,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.916177575959104,78.83444734084453,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
555,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.922309463160126,78.33448494229903,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
556,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.92844135036115,77.83452254375352,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
557,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.93457323756217,77.33456014520802,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
558,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.94070512476319,76.83459774666251,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
559,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.94683701196421,76.334635348117,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
560,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.952968899165235,75.8346729495715,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
561,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.95910078636626,75.33471055102599,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
562,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.96523267356728,74.83474815248049,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
563,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.97136456076831,74.33478575393498,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
564,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.97749644796933,73.83482335538947,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
565,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.98362833517035,73.33486095684397,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
566,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.98976022237137,72.83489855829846,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
567,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.995892109572395,72.33493615975296,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
568,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.997602971306776,71.83494631632773,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
569,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99767865923843,71.33494632205658,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
570,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99775434717009,70.83494632778543,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
571,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99783003510174,70.33494633351428,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
572,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.9979057230334,69.83494633924313,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
573,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99798141096505,69.33494634497198,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
574,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99805709889671,68.83494635070083,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
575,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.998132786828364,68.33494635642968,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
576,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99820847476002,67.83494636215853,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
577,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.998284162691675,67.33494636788738,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
578,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99835985062333,66.83494637361623,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
579,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.998435538554986,66.33494637934508,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
580,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99851122648664,65.83494638507393,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
581,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.9985869144183,65.33494639080278,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
582,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99866260234995,64.83494639653163,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
583,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99873829028161,64.33494640226048,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
584,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99881397821326,63.834946407989335,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
585,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99888966614492,63.334946413718185,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
586,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.998965354076574,62.834946419447036,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
587,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99904104200823,62.334946425175886,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
588,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999116729939885,61.834946430904736,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
589,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99919241787154,61.33494643663359,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
590,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999268105803196,60.83494644236244,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
591,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999343793734575,60.33494644809129,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
592,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999419481665875,59.83494645382014,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
593,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999495169597175,59.33494645954899,,tomato,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
594,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999570857528475,58.83494646527784,,tomato,0,1.0,12.0,56.0,41.250000000000284,,,0,0.2,30.0
595,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999646545459775,58.33494647100669,,tomato,0,1.0,12.0,56.0,42.50000000000057,,,0,0.2,30.0
596,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999722233391076,57.83494647673554,,tomato,0,1.0,12.0,56.0,43.75000000000085,,,0,0.2,30.0
597,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999797921322376,57.33494648246439,,tomato,0,1.0,12.0,56.0,45.00000000000114,,,0,0.2,30.0
598,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.9998048111263,57.83494648241704,,tomato,0,1.0,12.0,56.0,46.25000000000142,,,0,0.2,30.0
599,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99981170093023,58.33494648236969,,tomato,0,1.0,12.0,56.0,47.500000000001705,,,0,0.2,30.0
600,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99981859073416,58.83494648232234,,tomato,0,1.0,12.0,56.0,48.75000000000199,,,0,0.2,30.0
601,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99982548053805,59.33494648227499,,tomato,0,1.0,12.0,56.0,50.000000000002274,,,0,0.2,30.0
602,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99983237034162,59.834946482227636,,tomato,0,1.0,12.0,56.0,51.25000000000256,,,0,0.2,30.0
603,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999839260145194,60.334946482180285,,tomato,0,1.0,12.0,56.0,52.50000000000284,,,0,0.2,30.0
604,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999846149948766,60.834946482132935,,tomato,0,1.0,12.0,56.0,53.750000000003126,,,0,0.2,30.0
605,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99985303975234,61.334946482085584,,tomato,0,1.0,12.0,56.0,55.00000000000341,,,0,0.2,30.0
606,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99985992955591,61.834946482038234,,tomato,0,1.0,12.0,56.0,56.250000000003695,,,0,0.2,30.0
607,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99986681935948,62.33494648199088,,tomato,0,1.0,12.0,56.0,57.50000000000398,,,0,0.2,30.0
608,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.999873709163055,62.83494648194353,,tomato,0,1.0,12.0,56.0,58.75000000000426,,,0,0.2,30.0
609,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99988059896663,63.33494648189618,,tomato,0,1.0,12.0,56.0,60.00000000000455,,,0,0.2,30.0
610,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.9998874887702,63.83494648184883,,tomato,0,1.0,12.0,56.0,61.25000000000483,,,0,0.2,30.0
