tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e7d5a2a3b2dcda64_score,player_61777212_x,player_61777212_y,player_61777212_move_target,player_61777212_item,player_61777212_score,player_61777212_cut_speed,player_61777212_speed,player_2469028c_x,player_2469028c_y,player_2469028c_move_target,player_2469028c_item,player_2469028c_score,player_2469028c_cut_speed,player_2469028c_speed,e1f5c5a2a184cb40_score,63a9805ec688bac1_message,dc1ec4982328be8a_score
1087,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00000000045287,116.05348909643149,,,0,1.0,12.0,82.08095860835283,34.154033193434344,,tomato_salad,0,0.2,30.0,,,
1088,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000000000395495,116.55348909643104,,,0,1.0,12.0,82.97031488935158,35.032409767260845,,tomato_salad,0,0.2,30.0,,,
1089,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00000000033812,117.05348909643058,,,0,1.0,12.0,83.85967117035034,35.910786341087345,,tomato_salad,0,0.2,30.0,,,
1090,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000000000280743,117.55348909643013,,,0,1.0,12.0,84.7490274513491,36.789162914913845,,tomato_salad,0,0.2,30.0,,,
1091,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000000000223366,118.05348909642967,,,0,1.0,12.0,85.63838373234866,37.667539488740346,,tomato_salad,0,0.2,30.0,,,
1092,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00000000016599,118.55348909642922,,,0,1.0,12.0,86.52774001334835,38.545916062566846,,tomato_salad,0,0.2,30.0,,,
1093,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000000000108614,119.05348909642876,,,0,1.0,12.0,87.41709629434803,39.424292636393346,,tomato_salad,0,0.2,30.0,,,
1094,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000000000051237,119.55348909642831,,,0,1.0,12.0,88.0,40.0,,tomato_salad,0,0.2,30.0,,,
1095,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.175694469007926,119.98134143284184,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1096,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.52708340697868,120.33704610566937,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1097,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.878472344949433,120.6927507784969,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1098,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,25.229861282920186,121.04845545132443,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1099,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,25.58125022089094,121.40416012415196,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1100,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,25.932639158861694,121.75986479697949,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1101,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,26.284028096832447,122.11556946980701,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1102,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,26.6354170348032,122.47127414263454,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1103,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,26.986805972773954,122.82697881546207,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1104,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,27.338194910744708,123.1826834882896,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1105,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,27.68958384871546,123.53838816111713,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1106,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,28.040972786686215,123.89409283394465,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1107,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,28.39236172465697,124.24979750677218,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1108,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,28.743750662627722,124.60550217959971,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1109,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,29.095139600598475,124.96120685242724,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1110,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,29.44652853856923,125.31691152525477,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1111,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,29.797917476539983,125.6726161980823,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1112,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,30.149306414510736,126.02832087090982,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1113,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,30.50069535248149,126.38402554373735,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1114,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,30.852084290452243,126.73973021656488,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1115,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,31.203473228422997,127.09543488939241,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1116,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,31.55486216639375,127.45113956221994,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1117,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,31.906251104364504,127.80684423504746,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1118,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,32.257640042335,128.162548907875,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1119,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,32.609028980305396,128.51825358070252,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1120,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,32.960417918275795,128.87395825353005,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1121,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,33.31180685624619,129.22966292635758,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1122,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,33.66319579421659,129.5853675991851,,,0,1.0,12.0,88.0,40.0,,,1,0.2,30.0,,,
1123,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,34.01458473218699,129.94107227201263,,,0,1.0,12.0,88.0,38.749999999999716,,,1,0.2,30.0,,,
1124,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,34.36597367015739,130.29677694484016,,,0,1.0,12.0,88.0,37.49999999999943,,,1,0.2,30.0,,,
1125,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,34.717362608127786,130.6524816176677,,,0,1.0,12.0,88.0,36.24999999999915,,,1,0.2,30.0,,,
1126,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,35.068751546098184,131.00818629049522,,,0,1.0,12.0,88.0,34.99999999999886,,,1,0.2,30.0,,,
1127,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,35.42014048406858,131.36389096332275,,,0,1.0,12.0,88.0,33.74999999999858,,,1,0.2,30.0,,,
1128,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,35.77152942203898,131.71959563615027,,,0,1.0,12.0,88.0,32.499999999998295,,,1,0.2,30.0,,,
1129,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,36.12291836000938,132.0753003089778,,,0,1.0,12.0,88.0,31.249999999998227,,,1,0.2,30.0,,,
1130,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,36.47430729797978,132.43100498180533,,,0,1.0,12.0,88.0,29.9999999999983,,,1,0.2,30.0,,,
1131,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,36.825696235950176,132.78670965463286,,,0,1.0,12.0,88.0,28.74999999999837,,,1,0.2,30.0,,,
1132,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,37.177085173920574,133.1424143274604,,,0,1.0,12.0,88.0,27.49999999999844,,,1,0.2,30.0,,,
1133,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,37.52847411189097,133.49811900028791,,,0,1.0,12.0,88.0,26.24999999999851,,,1,0.2,30.0,,,
1134,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,37.87986304986137,133.85382367311544,,,0,1.0,12.0,88.0,24.999999999998582,,,1,0.2,30.0,,,
1135,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,38.23125198783177,134.20952834594297,,,0,1.0,12.0,88.0,24.0,,,1,0.2,30.0,,,
1136,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,38.582640925801975,134.5652330187705,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1137,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,38.93402986377166,134.9209376915987,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1138,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,39.28541880174135,135.2766423644274,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1139,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,39.63680773971104,135.6323470372561,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1140,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,39.99155735664093,135.62150019164858,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1141,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,40.34940913876486,135.27229809825383,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1142,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,40.70726092088879,134.92309600485908,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1143,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,41.06511270301272,134.57389391146432,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1144,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,41.42296448513665,134.22469181806957,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1145,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,41.78081626726058,133.87548972467482,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1146,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,42.13866804938451,133.52628763128007,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1147,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,42.496519831508444,133.17708553788532,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1148,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,42.85437161363283,132.82788344449057,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1149,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,43.21222339575747,132.47868135109582,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1150,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,43.57007517788211,132.12947925770106,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
1151,train,True,0,1,tomato,2.4999999999999996,2,0,2,,0.0,0,1,0,None_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,43.92792696000675,131.7802771643063,,,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0,,,
