tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,788c26c8958953f3_score,player_265b6013_x,player_265b6013_y,player_265b6013_move_target,player_265b6013_item,player_265b6013_score,player_265b6013_cut_speed,player_265b6013_speed,player_4857e50c_x,player_4857e50c_y,player_4857e50c_move_target,player_4857e50c_item,player_4857e50c_score,player_4857e50c_cut_speed,player_4857e50c_speed,6ee8c79efa730821_score,4472fd1d4e3946b1_message,8c9af0cd6a948515_score
1311,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.5125472153448,24.000671125121244,,tomato_salad,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,
1312,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.01254720975237,24.00059634716302,,tomato_salad,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,
1313,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.51254720415994,24.000521569204796,,tomato_salad,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,
1314,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.01254719856752,24.00044679124657,,tomato_salad,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,
1315,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.51254719297509,24.000372013288345,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1316,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.01254718738267,24.00029723533012,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1317,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.51254718179024,24.000222457371894,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1318,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.01254717619781,24.00014767941367,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1319,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.51254717060539,24.000072901455443,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1320,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.95194755706947,24.14760840255954,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1321,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.30766277065922,24.4989866699878,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1322,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.66337798424897,24.85036493741606,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1323,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.01909319783871,25.20174320484432,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1324,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.37480841142846,25.55312147227258,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1325,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.73052362501821,25.90449973970084,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1326,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.08623883860795,26.2558780071291,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1327,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.4419540521977,26.607256274557358,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1328,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.79766926578745,26.958634541985617,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1329,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.1533844793772,27.310012809413877,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1330,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.50909969296694,27.66139107684208,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1331,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.86481490655669,28.012769344270108,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1332,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.22053012014644,28.364147611698133,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1333,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.57624533373618,28.715525879126158,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1334,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.93196054732593,29.066904146554183,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1335,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.28767576091568,29.41828241398221,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1336,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.64339097450542,29.769660681410237,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1337,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.99910618809517,30.121038948838265,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1338,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.35482140168492,30.472417216266287,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1339,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.71053661527466,30.823795483694315,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1340,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.06625182886441,31.17517375112234,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1341,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.42196704245416,31.52655201855037,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1342,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.7776822560439,31.877930285978394,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1343,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.13339746963365,32.229308553406575,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1344,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.4891126832234,32.580686820834835,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1345,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.84482789681314,32.932065088263094,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1346,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.20054311040289,33.283443355691354,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1347,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.55625832399264,33.63482162311961,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1348,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.91197353758238,33.98619989054787,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1349,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.26768875117213,34.33757815797613,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1350,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.62340396476188,34.68895642540439,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1351,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.97911917835162,35.04033469283265,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1352,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.33483439194137,35.39171296026091,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1353,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.69054960553112,35.74309122768917,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1354,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.04626481912086,36.09446949511743,,tomato_salad,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,
1355,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.40198003271061,36.44584776254569,,tomato_salad,0,1.0,12.0,55.11611652351695,39.11611652351695,,tomato,0,0.2,30.0,,,
1356,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.75769524630036,36.79722602997395,,tomato_salad,0,1.0,12.0,54.2322330470339,38.2322330470339,,tomato,0,0.2,30.0,,,
1357,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.1134104598901,37.14860429740163,,tomato_salad,0,1.0,12.0,53.34834957055085,37.34834957055085,,tomato,0,0.2,30.0,,,
1358,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.46912567347985,37.49998256482931,,tomato_salad,0,1.0,12.0,52.4644660940678,36.4644660940678,,tomato,0,0.2,30.0,,,
1359,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.8248408870696,37.85136083225699,,tomato_salad,0,1.0,12.0,51.58058261758475,35.58058261758475,,tomato,0,0.2,30.0,,,
1360,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.18055610065935,38.202739099684656,,tomato_salad,0,1.0,12.0,50.6966991411017,34.6966991411017,,tomato,0,0.2,30.0,,,
1361,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.53627131424909,38.55411736711233,,tomato_salad,0,1.0,12.0,49.812815664618654,33.812815664618654,,tomato,0,0.2,30.0,,,
1362,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.89198652783884,38.90549563454001,,tomato_salad,0,1.0,12.0,48.928932188135605,32.928932188135605,,tomato,0,0.2,30.0,,,
1363,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.24770174142859,39.25687390196769,,tomato_salad,0,1.0,12.0,48.045048711652555,32.045048711652555,,tomato,0,0.2,30.0,,,
1364,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.60341695501833,39.60825216939536,,tomato_salad,0,1.0,12.0,47.161165235169506,31.161165235169506,,tomato,0,0.2,30.0,,,
1365,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_salad,0,1.0,12.0,46.277281758686456,30.277281758686456,,tomato,0,0.2,30.0,,,
1366,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,45.39339828220341,29.393398282203407,,tomato,0,0.2,30.0,,,
1367,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,44.50951480572036,28.509514805720357,,tomato,0,0.2,30.0,,,
1368,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,43.62563132923731,27.625631329237308,,tomato,0,0.2,30.0,,,
1369,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,42.74174785275426,26.74174785275426,,tomato,0,0.2,30.0,,,
1370,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,41.85786437627121,25.85786437627121,,tomato,0,0.2,30.0,,,
1371,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,40.97398089978816,24.97398089978816,,tomato,0,0.2,30.0,,,
1372,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,40.04617444130983,24.194346815316237,,tomato,0,0.2,30.0,,,
1373,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,38.796266114866114,24.179208272259245,,tomato,0,0.2,30.0,,,
1374,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,37.5463577884224,24.164069729202254,,tomato,0,0.2,30.0,,,
1375,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,36.29644946197868,24.148931186145262,,tomato,0,0.2,30.0,,,
1376,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,35.046541135534966,24.13379264308827,,tomato,0,0.2,30.0,,,
1377,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,12.0,33.79663280909125,24.11865410003119,,tomato,0,0.2,30.0,,,
