tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d7be2e5b362066ab_score,player_108f7b2c_x,player_108f7b2c_y,player_108f7b2c_move_target,player_108f7b2c_item,player_108f7b2c_score,player_108f7b2c_cut_speed,player_108f7b2c_speed,player_d9bb93d3_x,player_d9bb93d3_y,player_d9bb93d3_move_target,player_d9bb93d3_item,player_d9bb93d3_score,player_d9bb93d3_cut_speed,player_d9bb93d3_speed
1187,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.37615433949145,24.62384566050855,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1188,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.72970773008467,24.27029226991533,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1189,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1190,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1191,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1192,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1193,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1194,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1195,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1196,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1197,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1198,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1199,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1200,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1201,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1202,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1203,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1204,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1205,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1206,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1207,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1208,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1209,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1210,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1211,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1212,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.64644660940678,24.35355339059322,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1213,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.29289321881356,24.70710678118644,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1214,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.93933982822034,25.06066017177966,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1215,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.58578643762712,25.41421356237288,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1216,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.2322330470339,25.7677669529661,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1217,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.87867965644068,26.12132034355932,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1218,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.52512626584746,26.47487373415254,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1219,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.17157287525424,26.828427124745758,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1220,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.81801948466102,27.181980515338978,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1221,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.4644660940678,27.535533905932198,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1222,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.11091270347458,27.889087296525418,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1223,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.75735931288136,28.242640687118637,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1224,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.40380592228814,28.596194077711857,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1225,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.05025253169492,28.949747468305077,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1226,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.6966991411017,29.303300858898297,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1227,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.34314575050848,29.656854249491516,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1228,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.98959235991526,30.010407640084736,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1229,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.63603896932204,30.363961030677956,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1230,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.28248557872882,30.717514421271176,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1231,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.9289321881356,31.071067811864395,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1232,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.57537879754238,31.424621202457615,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1233,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.22182540694916,31.778174593050835,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1234,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.86827201635595,32.131727983644055,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1235,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.51471862576273,32.485281374237275,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1236,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.1611652351695,32.838834764830494,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1237,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.80761184457629,33.192388155423714,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1238,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.45405845398307,33.545941546016934,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1239,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.10050506338985,33.899494936610154,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1240,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.74695167279663,34.25304832720337,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1241,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.3933982822034,34.60660171779659,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1242,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.03984489161019,34.96015510838981,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1243,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.68629150101697,35.31370849898303,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1244,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.33273811042375,35.66726188957625,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1245,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.97918471983053,36.02081528016947,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1246,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.62563132923731,36.37436867076269,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1247,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.27207793864409,36.72792206135591,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1248,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.91852454805087,37.08147545194913,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1249,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.56497115745765,37.43502884254235,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1250,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.21141776686443,37.78858223313557,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1251,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.85786437627121,38.14213562372879,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1252,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.50431098567799,38.49568901432201,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1253,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.15075759508477,38.84924240491523,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1254,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.79720420449155,39.20279579550845,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1255,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.44365081389833,39.55634918610167,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1256,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.19778838398426,39.95528924982273,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1257,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.19162518913024,40.45525126340897,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1258,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.18546199427621,40.95521327699521,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1259,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.17929879942218,41.45517529058145,,plate,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1260,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.17313560456816,41.95513730416769,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1261,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.16697240971413,42.455099317753934,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1262,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.16080921486011,42.955061331340175,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1263,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.15464602000641,43.45502334492642,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1264,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.1484828251531,43.95498535851266,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1265,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.14231963029978,44.4549473720989,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
