tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,35ea100cad7f6061_score,player_3ac61f2a_x,player_3ac61f2a_y,player_3ac61f2a_move_target,player_3ac61f2a_item,player_3ac61f2a_score,player_3ac61f2a_cut_speed,player_3ac61f2a_speed,player_8d4cab8a_x,player_8d4cab8a_y,player_8d4cab8a_move_target,player_8d4cab8a_item,player_8d4cab8a_score,player_8d4cab8a_cut_speed,player_8d4cab8a_speed
435,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.260239785046345,81.73723710430455,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
436,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.61383897307545,81.38372951708097,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
437,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.96743816110456,81.03022192985738,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
438,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.32103734913367,80.67671434263379,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
439,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.674636537162776,80.3232067554102,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
440,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.02823572519193,79.96969916818661,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
441,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.38183491322175,79.61619158096302,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
442,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.73543410125157,79.26268399373943,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
443,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.08903328928139,78.90917640651479,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
444,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.44263247731121,78.5556688192898,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
445,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.79623166534103,78.2021612320648,,,0,1.0,12.0,103.11611652351695,24.88388347648305,,plate,0,0.2,30.0
446,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.14983085337084,77.8486536448398,,,0,1.0,12.0,102.2322330470339,25.7677669529661,,plate,0,0.2,30.0
447,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.50343004140066,77.4951460576148,,,0,1.0,12.0,101.34834957055085,26.65165042944915,,plate,0,0.2,30.0
448,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.85702922943048,77.14163847038981,,,0,1.0,12.0,100.4644660940678,27.535533905932198,,plate,0,0.2,30.0
449,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.2106284174603,76.78813088316481,,,0,1.0,12.0,99.58058261758475,28.419417382415247,,plate,0,0.2,30.0
450,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.56422760549012,76.43462329593982,,,0,1.0,12.0,98.6966991411017,29.303300858898297,,plate,0,0.2,30.0
451,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.91782679351994,76.08111570871482,,,0,1.0,12.0,97.81281566461865,30.187184335381346,,plate,0,0.2,30.0
452,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.27142598154975,75.72760812148982,,,0,1.0,12.0,96.9289321881356,31.071067811864395,,plate,0,0.2,30.0
453,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.62502516957957,75.37410053426483,,,0,1.0,12.0,96.04504871165256,31.954951288347445,,plate,0,0.2,30.0
454,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.97862435760939,75.02059294703983,,,0,1.0,12.0,95.1611652351695,32.838834764830494,,plate,0,0.2,30.0
455,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.33222354563921,74.66708535981483,,,0,1.0,12.0,94.27728175868646,33.722718241313544,,plate,0,0.2,30.0
456,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.68582273366903,74.31357777258984,,,0,1.0,12.0,93.3933982822034,34.60660171779659,,plate,0,0.2,30.0
457,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.03942192169885,73.96007018536484,,,0,1.0,12.0,92.50951480572036,35.49048519427964,,plate,0,0.2,30.0
458,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.39302110972866,73.60656259813985,,,0,1.0,12.0,91.62563132923731,36.37436867076269,,plate,0,0.2,30.0
459,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.74662029775848,73.25305501091485,,,0,1.0,12.0,90.74174785275426,37.25825214724574,,plate,0,0.2,30.0
460,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.1002194857883,72.89954742368985,,,0,1.0,12.0,89.85786437627121,38.14213562372879,,plate,0,0.2,30.0
461,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.45381867381812,72.54603983646486,,,0,1.0,12.0,88.97398089978816,39.02601910021184,,plate,0,0.2,30.0
462,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.80046911503806,72.1896031603805,,,0,1.0,12.0,88.09009742330511,39.90990257669489,,plate,0,0.2,30.0
463,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.80663096257373,71.68964113018745,,,0,1.0,12.0,87.20621394682206,40.79378605317794,,plate,0,0.2,30.0
464,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.81279281010941,71.18967909999441,,,0,1.0,12.0,86.32233047033901,41.67766952966099,,plate,0,0.2,30.0
465,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.8189546576451,70.68971706980136,,,0,1.0,12.0,85.43844699385596,42.56155300614404,,plate,0,0.2,30.0
466,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.82511650518077,70.18975503960831,,,0,1.0,12.0,84.55456351737291,43.44543648262709,,plate,0,0.2,30.0
467,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.83127835271645,69.68979300941527,,,0,1.0,12.0,83.67068004088986,44.32931995911014,,plate,0,0.2,30.0
468,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.83744020025213,69.18983097922222,,,0,1.0,12.0,82.78679656440681,45.213203435593186,,plate,0,0.2,30.0
469,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.84360204778781,68.68986894902918,,,0,1.0,12.0,81.90291308792376,46.097086912076236,,plate,0,0.2,30.0
470,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.84976389532349,68.18990691883613,,,0,1.0,12.0,81.01902961144071,46.980970388559285,,plate,0,0.2,30.0
471,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.85592574285917,67.68994488864308,,,0,1.0,12.0,80.13514613495767,47.864853865042335,,plate,0,0.2,30.0
472,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.86208759039485,67.18998285845004,,,0,1.0,12.0,79.25126265847462,48.748737341525384,,plate,0,0.2,30.0
473,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.86824943793053,66.69002082825699,,,0,1.0,12.0,78.36737918199157,49.632620818008434,,plate,0,0.2,30.0
474,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.87441128546621,66.19005879806394,,,0,1.0,12.0,77.48349570550852,50.51650429449148,,plate,0,0.2,30.0
475,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.88057313300189,65.6900967678709,,,0,1.0,12.0,76.59961222902547,51.40038777097453,,plate,0,0.2,30.0
476,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.88673498053757,65.19013473767785,,,0,1.0,12.0,75.71572875254242,52.28427124745758,,plate,0,0.2,30.0
477,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.89289682807325,64.6901727074848,,,0,1.0,12.0,74.83184527605937,53.16815472394063,,plate,0,0.2,30.0
478,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.89905867560893,64.19021067729176,,,0,1.0,12.0,73.94796179957632,54.05203820042368,,plate,0,0.2,30.0
479,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.90522052314431,63.69024864709871,,,0,1.0,12.0,73.06407832309327,54.93592167690673,,plate,0,0.2,30.0
480,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.91138237067928,63.19028661690567,,,0,1.0,12.0,72.18019484661022,55.81980515338978,,plate,0,0.2,30.0
481,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.91754421821425,62.69032458671262,,,0,1.0,12.0,71.29631137012717,56.70368862987283,,plate,0,0.2,30.0
482,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.92370606574922,62.190362556519574,,,0,1.0,12.0,70.41242789364412,57.58757210635588,,plate,0,0.2,30.0
483,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.92986791328418,61.69040052632653,,,0,1.0,12.0,69.52854441716107,58.47145558283893,,plate,0,0.2,30.0
484,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.93602976081914,61.19043849613348,,,0,1.0,12.0,68.64466094067802,59.35533905932198,,plate,0,0.2,30.0
485,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.94219160835411,60.690476465940435,,,0,1.0,12.0,67.76077746419497,60.23922253580503,,plate,0,0.2,30.0
486,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.94835345588908,60.19051443574739,,,0,1.0,12.0,66.87689398771192,61.123106012288076,,plate,0,0.2,30.0
487,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.95451530342405,59.69055240555434,,,0,1.0,12.0,65.99301051122887,62.006989488771126,,plate,0,0.2,30.0
488,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.96067715095901,59.190590375361296,,,0,1.0,12.0,65.10912703474582,62.890872965254175,,plate,0,0.2,30.0
489,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.96683899849398,58.69062834516825,,,0,1.0,12.0,64.22524355826278,63.774756441737225,,plate,0,0.2,30.0
490,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.97300084602894,58.1906663149752,,,0,1.0,12.0,63.341360081779726,64.65863991822027,,plate,0,0.2,30.0
491,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.97916269356391,57.69070428478216,,,0,1.0,12.0,62.45747660529668,65.54252339470332,,plate,0,0.2,30.0
492,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.98532454109888,57.19074225458911,,,0,1.0,12.0,61.57359312881363,66.42640687118637,,plate,0,0.2,30.0
493,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99148638863385,56.690780224396065,,,0,1.0,12.0,60.68970965233058,67.31029034766942,,plate,0,0.2,30.0
494,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99758736275687,56.19081781456046,,,0,1.0,12.0,59.80582617584753,68.19417382415247,,plate,0,0.2,30.0
495,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9976618690986,55.690817820111675,,,0,1.0,12.0,58.92194269936448,69.07805730063552,,plate,0,0.2,30.0
496,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99773637544031,55.19081782566289,,,0,1.0,12.0,58.03805922288143,69.96194077711857,,plate,0,0.2,30.0
497,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99781088178203,54.690817831214105,,,0,1.0,12.0,57.15417574639838,70.84582425360162,,plate,0,0.2,30.0
498,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99788538812375,54.19081783676532,,,0,1.0,12.0,56.27029226991533,71.72970773008467,,plate,0,0.2,30.0
499,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99795989446547,53.690817842316534,,,0,1.0,12.0,56.0,72.0,,plate,0,0.2,30.0
500,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99803440080719,53.19081784786775,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
501,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9981089071489,52.69081785341896,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
502,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99818341349062,52.19081785897018,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
503,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99825791983234,51.69081786452139,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
504,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99833242617406,51.19081787007261,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
505,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99840693251578,50.69081787562382,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
506,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9984814388575,50.190817881175036,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
507,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99855594519921,49.69081788672625,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
508,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99863045154093,49.190817892277465,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
509,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99870495788265,48.69081789782868,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
510,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99877946422437,48.190817903379894,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
511,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99885397056609,47.69081790893111,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
512,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9989284769078,47.190817914482324,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
513,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99900298324953,46.69081792003354,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
514,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99907748959124,46.19081792558475,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
515,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99915199593296,45.69081793113597,,,0,1.0,12.0,56.88388347648305,71.11611652351695,,,0,0.2,30.0
