tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,6184777180219a1f_score,player_dffe9a8c_x,player_dffe9a8c_y,player_dffe9a8c_move_target,player_dffe9a8c_item,player_dffe9a8c_score,player_dffe9a8c_cut_speed,player_dffe9a8c_speed,player_7ea5f567_x,player_7ea5f567_y,player_7ea5f567_move_target,player_7ea5f567_item,player_7ea5f567_score,player_7ea5f567_cut_speed,player_7ea5f567_speed
1040,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,88.27873505658025,39.91278695017007,,plate,0,1.0,30.0
1041,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,89.15725113761928,39.02356847569058,,plate,0,1.0,30.0
1042,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,90.03576721865832,38.13435000121109,,plate,0,1.0,30.0
1043,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,90.91428329969736,37.2451315267316,,plate,0,1.0,30.0
1044,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,91.7927993807364,36.355913052252106,,plate,0,1.0,30.0
1045,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,92.67131546177544,35.466694577772614,,plate,0,1.0,30.0
1046,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,93.54983154281447,34.57747610329312,,plate,0,1.0,30.0
1047,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,94.42834762385351,33.68825762881363,,plate,0,1.0,30.0
1048,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,95.30686370489255,32.79903915433414,,plate,0,1.0,30.0
1049,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,96.18537978593159,31.909820679854647,,plate,0,1.0,30.0
1050,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,97.06389586697063,31.020602205375155,,plate,0,1.0,30.0
1051,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,97.94241194800966,30.1313837308959,,plate,0,1.0,30.0
1052,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,98.8209280290487,29.242165256416765,,plate,0,1.0,30.0
1053,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,99.69944411008774,28.35294678193763,,plate,0,1.0,30.0
1054,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,100.57796019112678,27.463728307458492,,plate,0,1.0,30.0
1055,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,101.45647627216582,26.574509832979356,,plate,0,1.0,30.0
1056,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,102.33499235320485,25.68529135850022,,plate,0,1.0,30.0
1057,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato,0,1.0,30.0,103.21350843424389,24.79607288402111,,plate,0,1.0,30.0
1058,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,41.250000000000284,,tomato,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1059,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,42.50000000000057,,tomato,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1060,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,43.75000000000085,,tomato,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1061,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,45.00000000000114,,tomato,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1062,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,46.25000000000142,,tomato,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1063,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,47.500000000001705,,tomato,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1064,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,48.75000000000199,,tomato,0,1.0,30.0,103.11611652351695,24.88388347648305,,plate,0,1.0,30.0
1065,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,50.000000000002274,,tomato,0,1.0,30.0,102.2322330470339,25.7677669529661,,plate,0,1.0,30.0
1066,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,51.25000000000256,,tomato,0,1.0,30.0,101.34834957055085,26.65165042944915,,plate,0,1.0,30.0
1067,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,52.50000000000284,,tomato,0,1.0,30.0,100.4644660940678,27.535533905932198,,plate,0,1.0,30.0
1068,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,53.750000000003126,,tomato,0,1.0,30.0,99.58058261758475,28.419417382415247,,plate,0,1.0,30.0
1069,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,55.00000000000341,,tomato,0,1.0,30.0,98.6966991411017,29.303300858898297,,plate,0,1.0,30.0
1070,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.250000000003695,,tomato,0,1.0,30.0,97.81281566461865,30.187184335381346,,plate,0,1.0,30.0
1071,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,57.50000000000398,,tomato,0,1.0,30.0,96.9289321881356,31.071067811864395,,plate,0,1.0,30.0
1072,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,58.75000000000426,,tomato,0,1.0,30.0,96.04504871165256,31.954951288347445,,plate,0,1.0,30.0
1073,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,60.00000000000455,,tomato,0,1.0,30.0,95.1611652351695,32.838834764830494,,plate,0,1.0,30.0
1074,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,61.25000000000483,,tomato,0,1.0,30.0,94.27728175868646,33.722718241313544,,plate,0,1.0,30.0
1075,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,62.500000000005116,,tomato,0,1.0,30.0,93.3933982822034,34.60660171779659,,plate,0,1.0,30.0
1076,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,63.7500000000054,,tomato,0,1.0,30.0,92.50951480572036,35.49048519427964,,plate,0,1.0,30.0
1077,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,65.00000000000568,,tomato,0,1.0,30.0,91.62563132923731,36.37436867076269,,plate,0,1.0,30.0
1078,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,66.25000000000597,,tomato,0,1.0,30.0,90.74174785275426,37.25825214724574,,plate,0,1.0,30.0
1079,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,67.50000000000625,,tomato,0,1.0,30.0,90.56081006051295,38.49508742946364,,plate,0,1.0,30.0
1080,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,68.75000000000654,,tomato,0,1.0,30.0,90.37987226827164,39.731922711681534,,plate,0,1.0,30.0
1081,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,70.00000000000682,,tomato,0,1.0,30.0,90.19893447603033,40.96875799389943,,plate,0,1.0,30.0
1082,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,71.2500000000071,,tomato,0,1.0,30.0,90.01799668378837,42.20559327611733,,plate,0,1.0,30.0
1083,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,72.50000000000739,,tomato,0,1.0,30.0,89.83705889154632,43.44242855833522,,plate,0,1.0,30.0
1084,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,73.75000000000767,,tomato,0,1.0,30.0,89.65612109930427,44.67926384055312,,plate,0,1.0,30.0
1085,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,75.00000000000796,,tomato,0,1.0,30.0,89.47518330706222,45.916099122771016,,plate,0,1.0,30.0
1086,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,76.25000000000824,,tomato,0,1.0,30.0,89.29424551482018,47.15293440498891,,plate,0,1.0,30.0
1087,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,77.50000000000853,,tomato,0,1.0,30.0,89.11330772257814,48.38976968720681,,plate,0,1.0,30.0
1088,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,78.75000000000881,,tomato,0,1.0,30.0,88.9323699303361,49.626604969424704,,plate,0,1.0,30.0
1089,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,80.0000000000091,,tomato,0,1.0,30.0,88.75143213809405,50.8634402516426,,plate,0,1.0,30.0
1090,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,81.25000000000938,,tomato,0,1.0,30.0,88.570494345852,52.1002755338605,,plate,0,1.0,30.0
1091,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,82.50000000000966,,tomato,0,1.0,30.0,88.38955655360995,53.33711081607839,,plate,0,1.0,30.0
1092,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,83.75000000000995,,tomato,0,1.0,30.0,88.36347057936455,54.58683859521594,,plate,0,1.0,30.0
1093,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,85.00000000001023,,tomato,0,1.0,30.0,88.33738460511914,55.83656637435348,,plate,0,1.0,30.0
1094,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,86.25000000001052,,tomato,0,1.0,30.0,88.31129863087374,57.086294153491025,,plate,0,1.0,30.0
1095,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,87.5000000000108,,tomato,0,1.0,30.0,88.28521265662833,58.33602193262857,,plate,0,1.0,30.0
1096,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.33243380389132,88.47591077356992,,tomato,0,1.0,30.0,88.25912668238293,59.58574971176611,,plate,0,1.0,30.0
1097,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.45405723006411,89.36526705456868,,tomato,0,1.0,30.0,88.23304070813752,60.835477490903656,,plate,0,1.0,30.0
1098,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.5756806562369,90.25462333556743,,tomato,0,1.0,30.0,88.20695473389212,62.0852052700412,,plate,0,1.0,30.0
1099,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.69730408240969,91.14397961656618,,tomato,0,1.0,30.0,88.18086875964671,63.334933049178744,,plate,0,1.0,30.0
1100,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.81892750858248,92.03333589756494,,tomato,0,1.0,30.0,88.15478278540131,64.58466082831596,,plate,0,1.0,30.0
1101,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.94055093475527,92.9226921785637,,tomato,0,1.0,30.0,88.12869681115657,65.8343886074528,,plate,0,1.0,30.0
1102,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.06217436092805,93.81204845956245,,tomato,0,1.0,30.0,88.1026108369119,67.08411638658963,,plate,0,1.0,30.0
1103,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.18379778710087,94.7014047405612,,tomato,0,1.0,30.0,88.07652486266721,68.33384416572646,,plate,0,1.0,30.0
1104,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.30542121327487,95.59076102155996,,tomato,0,1.0,30.0,88.05043888842253,69.5835719448633,,plate,0,1.0,30.0
1105,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.42704463944854,96.48011730255871,,tomato,0,1.0,30.0,88.02435291417785,70.83329972400013,,plate,0,1.0,30.0
1106,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.54866806562204,97.36947358355746,,tomato,0,1.0,30.0,87.81068968624699,72.0036733298259,,plate,0,1.0,30.0
1107,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.67029149179554,98.25882986455622,,tomato,0,1.0,30.0,86.9319798316106,72.89270032118519,,plate,0,1.0,30.0
1108,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.79191491796904,99.14818614555497,,tomato,0,1.0,30.0,86.05326997697422,73.78172731254448,,plate,0,1.0,30.0
1109,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.91353834414254,100.03754242655411,,tomato,0,1.0,30.0,85.17456012233784,74.67075430390376,,plate,0,1.0,30.0
