tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7572ead2611e3f46_score,player_12bc0d7b_x,player_12bc0d7b_y,player_12bc0d7b_move_target,player_12bc0d7b_item,player_12bc0d7b_score,player_12bc0d7b_cut_speed,player_12bc0d7b_speed,player_71c8c65e_x,player_71c8c65e_y,player_71c8c65e_move_target,player_71c8c65e_item,player_71c8c65e_score,player_71c8c65e_cut_speed,player_71c8c65e_speed
1245,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.64166666666666,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.19238815542371,62.807611844576286,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1246,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.6499999999999932,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.54594154601693,62.454058453983066,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1247,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.6583333333333266,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.89949493661015,62.100505063389846,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1248,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.66666666666666,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.25304832720337,61.74695167279663,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1249,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.674999999999993,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.6066017177966,61.39339828220341,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1250,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.6833333333333265,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.96015510838981,61.03984489161019,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1251,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.6916666666666598,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.31370849898303,60.68629150101697,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1252,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.699999999999993,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.66726188957625,60.33273811042375,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1253,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.7083333333333264,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.02081528016947,59.97918471983053,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1254,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.7166666666666597,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.37436867076269,59.62563132923731,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1255,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.724999999999993,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.72792206135591,59.27207793864409,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1256,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.7333333333333263,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.08147545194913,58.91852454805087,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1257,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.7416666666666596,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.43502884254235,58.56497115745765,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1258,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.749999999999993,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.78858223313557,58.21141776686443,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1259,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.758333333333326,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.14213562372879,57.85786437627121,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1260,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.7666666666666595,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.49568901432201,57.50431098567799,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1261,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.774999999999993,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.84924240491523,57.15075759508477,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1262,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.783333333333326,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.20279579550845,56.79720420449155,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1263,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.7916666666666594,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.55634918610167,56.44365081389833,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1264,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.7999999999999927,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.90990257669489,56.09009742330511,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1265,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.808333333333326,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.26345596728811,55.73654403271189,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1266,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.8166666666666593,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.61700935788133,55.38299064211867,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1267,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.8249999999999926,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.97056274847455,55.02943725152545,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1268,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.833333333333326,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.32411613906777,54.67588386093223,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1269,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.8416666666666592,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.67766952966099,54.32233047033901,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1270,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.8499999999999925,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.03122292025421,53.96877707974579,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1271,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.858333333333326,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.38477631084743,53.61522368915257,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1272,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.866666666666659,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.73832970144065,53.26167029855935,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1273,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.8749999999999925,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.09188309203387,52.90811690796613,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1274,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.8833333333333258,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.44543648262709,52.55456351737291,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1275,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.891666666666659,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.79898987322031,52.20101012677969,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1276,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.8999999999999924,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.15254326381353,51.84745673618647,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1277,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.9083333333333257,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.50609665440675,51.49390334559325,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1278,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.916666666666659,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.85965004499997,51.14034995500003,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1279,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.9249999999999923,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.21320343559319,50.786796564406814,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1280,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.5667568261864,50.433243173813594,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1281,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.941666666666659,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.92031021677963,50.079689783220374,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1282,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.949999999999992,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.27386360737285,49.726136392627154,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1283,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.9583333333333255,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.62741699796607,49.372583002033934,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1284,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.966666666666659,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.98097038855929,49.019029611440715,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1285,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.974999999999992,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.3345237791525,48.665476220847495,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1286,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.9833333333333254,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.68807716974572,48.311922830254275,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1287,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.9916666666666587,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.04163056033894,47.958369439661055,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1288,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.999999999999992,2,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.39518395093216,47.604816049067836,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1289,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.0083333333333253,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.74873734152538,47.251262658474616,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1290,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.0166666666666586,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.1022907321186,46.897709267881396,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1291,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.024999999999992,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.45584412271182,46.544155877288176,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1292,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.033333333333325,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.80939751330504,46.19060248669496,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1293,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.0416666666666585,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.16295090389826,45.83704909610174,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1294,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.049999999999992,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.51650429449148,45.48349570550852,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1295,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.058333333333325,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.8700576850847,45.1299423149153,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1296,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.22361107567792,44.77638892432208,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1297,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.0749999999999917,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.57716446627114,44.42283553372886,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1298,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.083333333333325,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.93071785686436,44.06928214313564,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1299,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.0916666666666583,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.28427124745758,43.71572875254242,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1300,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.0999999999999917,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.6378246380508,43.3621753619492,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1301,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.108333333333325,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.99137802864402,43.00862197135598,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1302,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.1166666666666583,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.34493141923724,42.65506858076276,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1303,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.1249999999999916,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.69848480983046,42.30151519016954,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1304,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.133333333333325,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.05203820042368,41.94796179957632,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1305,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.141666666666658,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.4055915910169,41.5944084089831,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1306,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.1499999999999915,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.75914498161012,41.24085501838988,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1307,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.11269837220334,40.88730162779666,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1308,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.166666666666658,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.46625176279656,40.53374823720344,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1309,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.81980515338978,40.18019484661022,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1310,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.1833333333333247,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.173358543983,39.826641456017,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1311,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.191666666666658,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.52691193457622,39.47308806542378,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1312,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.88046532516944,39.11953467483056,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1313,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.2083333333333246,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.23401871576266,38.76598128423734,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1314,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.216666666666658,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.58757210635588,38.41242789364412,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1315,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.224999999999991,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.9411254969491,38.0588745030509,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1316,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.2333333333333245,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.29467888754232,37.70532111245768,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1317,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.2333333333333245,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.64823227813554,37.35176772186446,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1318,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.2333333333333245,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.00178566872876,36.99821433127124,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1319,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.2333333333333245,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.35533905932198,36.64466094067802,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1320,0,1,,0,2,tomato,1.0499999999999987,1,0,3,None_cut,3.2333333333333245,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.7088924499152,36.2911075500848,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
