tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,4ed4a087183eb690_score,player_459ff855_x,player_459ff855_y,player_459ff855_move_target,player_459ff855_item,player_459ff855_score,player_459ff855_cut_speed,player_459ff855_speed,player_ed50371d_x,player_ed50371d_y,player_ed50371d_move_target,player_ed50371d_item,player_ed50371d_score,player_ed50371d_cut_speed,player_ed50371d_speed,a22d9381faf092e5_score,fb0686a9013f450e_message,f1e91fd9e55502be_score
1797,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.067937885951686,109.50572952082544,,plate,0,1.0,12.0,36.61186418471605,132.315203442967,,tomato,0,0.2,30.0,,,
1798,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.061768611373914,109.00576758222277,,plate,0,1.0,12.0,35.71752481311439,131.44190103921164,,tomato,0,0.2,30.0,,,
1799,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.055599336796142,108.5058056436201,,plate,0,1.0,12.0,34.82318544151252,130.56859863545628,,tomato,0,0.2,30.0,,,
1800,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.04943006221837,108.00584370501744,,plate,0,1.0,12.0,33.92884606991015,129.69529623170098,,tomato,0,0.2,30.0,,,
1801,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.043260787640598,107.50588176641477,,plate,0,1.0,12.0,33.03450669830778,128.82199382794673,,tomato,0,0.2,30.0,,,
1802,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.037091513062826,107.00591982781211,,plate,0,1.0,12.0,32.14016732670541,127.94869142419253,,tomato,0,0.2,30.0,,,
1803,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.030922238485054,106.50595788920944,,plate,0,1.0,12.0,31.24582795510334,127.07538902043859,,tomato,0,0.2,30.0,,,
1804,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.024752963907282,106.00599595060677,,plate,0,1.0,12.0,30.351488583501325,126.20208661668465,,tomato,0,0.2,30.0,,,
1805,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.01858368932951,105.50603401200411,,plate,0,1.0,12.0,29.45714921189931,125.32878421293071,,tomato,0,0.2,30.0,,,
1806,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.01241441475174,105.00607207340144,,plate,0,1.0,12.0,28.562809840297295,124.45548180917677,,tomato,0,0.2,30.0,,,
1807,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.006245140173966,104.50611013479877,,plate,0,1.0,12.0,27.66847046869528,123.58217940542283,,tomato,0,0.2,30.0,,,
1808,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.002391798216383,104.00613373498646,,plate,0,1.0,12.0,26.774131097093264,122.7088770016689,,tomato,0,0.2,30.0,,,
1809,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.002317083165526,103.50613374056894,,plate,0,1.0,12.0,25.87979172549125,121.83557459791496,,tomato,0,0.2,30.0,,,
1810,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00224236811467,103.00613374615142,,plate,0,1.0,12.0,24.985452353889123,120.96227219416102,,tomato,0,0.2,30.0,,,
1811,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00216765306381,102.5061337517339,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1812,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.002092938012954,102.00613375731638,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1813,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.002018222962096,101.50613376289886,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1814,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00194350791124,101.00613376848133,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1815,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00186879286038,100.50613377406381,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1816,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001794077809524,100.00613377964629,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1817,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001719362758667,99.50613378522877,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1818,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00164464770781,99.00613379081125,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1819,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001569932656952,98.50613379639373,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1820,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001495217606095,98.0061338019762,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1821,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001420502555238,97.50613380755868,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1822,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00134578750438,97.00613381314116,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1823,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001271072453523,96.50613381872364,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1824,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001196357402666,96.00613382430612,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1825,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00112164235181,95.5061338298886,,plate,0,1.0,12.0,24.198433706879083,120.19376607885755,,tomato,0,0.2,30.0,,,
1826,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00104692730095,95.00613383547108,,plate,0,1.0,12.0,24.18311771970829,118.94385991416408,,tomato,0,0.2,30.0,,,
1827,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00097221225018,94.50613384105355,,plate,0,1.0,12.0,24.167801732537495,117.69395374947061,,tomato,0,0.2,30.0,,,
1828,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0008974971995,94.00613384663603,,plate,0,1.0,12.0,24.1524857453667,116.44404758477714,,tomato,0,0.2,30.0,,,
1829,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00082278214882,93.50613385221851,,plate,0,1.0,12.0,24.137169758195906,115.19414142008367,,tomato,0,0.2,30.0,,,
1830,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00074806709814,93.00613385780099,,plate,0,1.0,12.0,24.121853771025112,113.9442352553902,,tomato,0,0.2,30.0,,,
1831,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00067335204746,92.50613386338347,,plate,0,1.0,12.0,24.106537783854318,112.69432909069673,,tomato,0,0.2,30.0,,,
1832,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00059863699678,92.00613386896595,,plate,0,1.0,12.0,24.091221796683524,111.44442292600326,,tomato,0,0.2,30.0,,,
1833,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0005239219461,91.50613387454842,,plate,0,1.0,12.0,24.07590580951273,110.19451676130979,,tomato,0,0.2,30.0,,,
1834,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00044920689542,91.0061338801309,,plate,0,1.0,12.0,24.060589822341935,108.94461059661631,,tomato,0,0.2,30.0,,,
1835,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00037449184474,90.50613388571338,,plate,0,1.0,12.0,24.04527383517114,107.69470443192284,,tomato,0,0.2,30.0,,,
1836,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000299776794062,90.00613389129586,,plate,0,1.0,12.0,24.029957848000297,106.44479826722937,,tomato,0,0.2,30.0,,,
1837,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000225061743382,89.50613389687834,,plate,0,1.0,12.0,24.014641860829315,105.1948921025359,,tomato,0,0.2,30.0,,,
1838,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000150346692703,89.00613390246082,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1839,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000075631642023,88.5061339080433,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1840,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000028964489115,88.0061339115046,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1841,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00002805969572,87.50613391150506,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1842,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000027154902323,87.00613391150551,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1843,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000026250108927,86.50613391150597,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1844,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00002534531553,86.00613391150642,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1845,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000024440522136,85.50613391150688,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1846,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00002353572874,85.00613391150733,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1847,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000022630935344,84.50613391150779,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1848,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00002172614195,84.00613391150824,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1849,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000020821348553,83.5061339115087,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1850,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000019916555157,83.00613391150915,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1851,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00001901176176,82.50613391150961,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1852,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000018106968366,82.00613391151006,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1853,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00001720217497,81.50613391151052,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1854,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000016297381574,81.00613391151097,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1855,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00001539258818,80.50613391151143,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1856,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000014487794783,80.00613391151188,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1857,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000013583001387,79.50613391151234,,plate,0,1.0,12.0,24.00238907109253,104.19496717078113,,tomato,0,0.2,30.0,,,
1858,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00001267820799,79.00613391151279,,plate,0,1.0,12.0,24.002204671902213,102.94496718438205,,tomato,0,0.2,30.0,,,
1859,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000011773414595,78.50613391151325,,plate,0,1.0,12.0,24.002020272711896,101.69496719798298,,tomato,0,0.2,30.0,,,
1860,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0000108686212,78.0061339115137,,plate,0,1.0,12.0,24.00183587352158,100.4449672115839,,tomato,0,0.2,30.0,,,
1861,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000009963827804,77.50613391151415,,plate,0,1.0,12.0,24.00165147433126,99.19496722518483,,tomato,0,0.2,30.0,,,
