tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,926da8364ee6fd60_score,player_0f793151_x,player_0f793151_y,player_0f793151_move_target,player_0f793151_item,player_0f793151_score,player_0f793151_cut_speed,player_0f793151_speed,player_4ba78ebf_x,player_4ba78ebf_y,player_4ba78ebf_move_target,player_4ba78ebf_item,player_4ba78ebf_score,player_4ba78ebf_cut_speed,player_4ba78ebf_speed,b92ca261f702302e_score,162dc5ebfb63b3a4_message,d892a2e83e5cf98b_score
703,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
704,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
705,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
706,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
707,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
708,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
709,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
710,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
711,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
712,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
713,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
714,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
715,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
716,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
717,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
718,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
719,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
720,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
721,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
722,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
723,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
724,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
725,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
726,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
727,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
728,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
729,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
730,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
731,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
732,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
733,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
734,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
735,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
736,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
737,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.11611652351695,24.88388347648305,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
738,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.2322330470339,25.7677669529661,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
739,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.34834957055085,26.65165042944915,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
740,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.4644660940678,27.535533905932198,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
741,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.58058261758475,28.419417382415247,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
742,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.6966991411017,29.303300858898297,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
743,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.81281566461865,30.187184335381346,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
744,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.9289321881356,31.071067811864395,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
745,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.04504871165256,31.954951288347445,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
746,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.1611652351695,32.838834764830494,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
747,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.27728175868646,33.722718241313544,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
748,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.3933982822034,34.60660171779659,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
749,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.50951480572036,35.49048519427964,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
750,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.62563132923731,36.37436867076269,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
751,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.74174785275426,37.25825214724574,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
752,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.85786437627121,38.14213562372879,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
753,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.97398089978816,39.02601910021184,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
754,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.09009742330511,39.90990257669489,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
755,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.20621394682206,40.79378605317794,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
756,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.32233047033901,41.67766952966099,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
757,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.43844699385596,42.56155300614404,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
758,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.55456351737291,43.44543648262709,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
759,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.67068004088986,44.32931995911014,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
760,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.78679656440681,45.213203435593186,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
761,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.90291308792376,46.097086912076236,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
762,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.01902961144071,46.980970388559285,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
763,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.13514613495767,47.864853865042335,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
764,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.251262658474616,48.748737341525384,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
765,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.367379181991566,49.632620818008434,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
766,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.48349570550852,50.51650429449148,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
767,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.59961222902547,51.40038777097453,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
768,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.71572875254242,52.28427124745758,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
769,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.83184527605937,53.16815472394063,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
770,train,0,1,,0.0,0,0,2,None_cut,3.916666666666661,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.94796179957632,54.05203820042368,,tomato,0,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0,,,
