tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3eb9043b07076934_score,player_71106599_x,player_71106599_y,player_71106599_move_target,player_71106599_item,player_71106599_score,player_71106599_cut_speed,player_71106599_speed,player_d1ada74c_x,player_d1ada74c_y,player_d1ada74c_move_target,player_d1ada74c_item,player_d1ada74c_score,player_d1ada74c_cut_speed,player_d1ada74c_speed
827,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.54934161626941,85.5298295686794,,,0,1.0,12.0,68.17027813811569,43.677593385158985,,tomato,0,0.2,30.0
828,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.63845658096715,85.03783513470044,,,0,1.0,12.0,67.29190156428898,44.56694966615845,,tomato,0,0.2,30.0
829,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.727571545664894,84.54584070072148,,,0,1.0,12.0,66.41352499046226,45.456305947157915,,tomato,0,0.2,30.0
830,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.816686510362636,84.05384626674253,,,0,1.0,12.0,65.53514841663555,46.34566222815738,,tomato,0,0.2,30.0
831,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.90580147506038,83.56185183276357,,,0,1.0,12.0,64.65677184280884,47.235018509156845,,tomato,0,0.2,30.0
832,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.994916439758114,83.0698573987846,,,0,1.0,12.0,63.77839526898218,48.12437479015631,,tomato,0,0.2,30.0
833,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.08403140445586,82.57786296480565,,,0,1.0,12.0,62.90001869515568,49.013731071155775,,tomato,0,0.2,30.0
834,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.1731463691536,82.08586853082669,,,0,1.0,12.0,62.02164212132918,49.90308735215524,,tomato,0,0.2,30.0
835,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.26226133385134,81.59387409684773,,,0,1.0,12.0,61.14326554750268,50.792443633154704,,tomato,0,0.2,30.0
836,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.351376298549084,81.10187966286877,,,0,1.0,12.0,60.26488897367618,51.68179991415417,,tomato,0,0.2,30.0
837,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.44049126324683,80.60988522888981,,,0,1.0,12.0,59.38651239984968,52.57115619515362,,tomato,0,0.2,30.0
838,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.52960622794457,80.11789079491085,,,0,1.0,12.0,58.50813582602318,53.46051247615258,,tomato,0,0.2,30.0
839,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.618721192642305,79.62589636093189,,,0,1.0,12.0,57.62975925219668,54.34986875715155,,tomato,0,0.2,30.0
840,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.70783615734005,79.13390192695293,,,0,1.0,12.0,56.75138267837018,55.23922503815051,,tomato,0,0.2,30.0
841,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.79695112203779,78.64190749297397,,,0,1.0,12.0,56.0,56.0,,tomato,0,0.2,30.0
842,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.860704984473124,79.13782628171337,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
843,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.92445884690852,79.63374507045278,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
844,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.98821270934424,80.12966385919218,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
845,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.051966571779964,80.62558264793158,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
846,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.11572043421568,81.12150143667098,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
847,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.1794742966514,81.61742022541038,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
848,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.24322815908712,82.11333901414979,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
849,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.306982021522835,82.60925780288919,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
850,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.37073588395855,83.10517659162859,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
851,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.43448974639427,83.601095380368,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
852,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.49824360882999,84.0970141691074,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
853,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.561997471265705,84.5929329578468,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
854,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.62575133370142,85.0888517465862,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
855,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.68950519613715,85.5847705353256,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
856,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.753259058572866,86.080689324065,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
857,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.81701292100858,86.57660811280441,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
858,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.8807667834443,87.07252690154381,,,0,1.0,12.0,56.88388347648305,55.11611652351695,,,0,0.2,30.0
859,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.94452064588002,87.56844569028321,,,0,1.0,12.0,57.7677669529661,54.2322330470339,,,0,0.2,30.0
860,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.788410732538104,87.99021080434888,,,0,1.0,12.0,58.65165042944915,53.34834957055085,,,0,0.2,30.0
861,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.43732728218584,88.34621699936424,,,0,1.0,12.0,59.5355339059322,52.4644660940678,,,0,0.2,30.0
862,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.08624383183358,88.70222319437961,,,0,1.0,12.0,60.41941738241525,51.58058261758475,,,0,0.2,30.0
863,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.735160381481315,89.05822938939494,,,0,1.0,12.0,61.3033008588983,50.6966991411017,,,0,0.2,30.0
864,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.38407693112905,89.4142355844097,,,0,1.0,12.0,62.187184335381346,49.812815664618654,,,0,0.2,30.0
865,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.03299348077679,89.77024177942444,,,0,1.0,12.0,63.071067811864395,48.928932188135605,,,0,0.2,30.0
866,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.681910030424525,90.1262479744392,,,0,1.0,12.0,63.954951288347445,48.045048711652555,,,0,0.2,30.0
867,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.33082658007226,90.48225416945394,,,0,1.0,12.0,64.8388347648305,47.161165235169506,,,0,0.2,30.0
868,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.97974312972,90.8382603644687,,,0,1.0,12.0,65.72271824131354,46.277281758686456,,,0,0.2,30.0
869,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.628659679367736,91.19426655948344,,,0,1.0,12.0,66.6066017177966,45.39339828220341,,,0,0.2,30.0
870,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.27757622901547,91.5502727544982,,,0,1.0,12.0,67.49048519427964,44.50951480572036,,,0,0.2,30.0
871,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.92649277866321,91.90627894951295,,,0,1.0,12.0,68.37436867076269,43.62563132923731,,,0,0.2,30.0
872,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.57540932831095,92.2622851445277,,,0,1.0,12.0,69.25825214724574,42.74174785275426,,,0,0.2,30.0
873,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.224325877958684,92.61829133954245,,,0,1.0,12.0,70.14213562372879,41.85786437627121,,,0,0.2,30.0
874,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.87324242760642,92.9742975345572,,,0,1.0,12.0,71.02601910021184,40.97398089978816,,,0,0.2,30.0
875,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.52215897725416,93.33030372957195,,,0,1.0,12.0,71.95382555869026,40.19434681531624,,,0,0.2,30.0
876,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.171075526901895,93.6863099245867,,,0,1.0,12.0,73.20373388513468,40.179208272259245,,,0,0.2,30.0
877,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.81999207654963,94.04231611960145,,,0,1.0,12.0,74.45364221157911,40.164069729202254,,,0,0.2,30.0
878,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.46890862619737,94.39832231461621,,,0,1.0,12.0,75.70355053802353,40.14893118614526,,,0,0.2,30.0
879,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.117825175845105,94.75432850963095,,,0,1.0,12.0,76.95345886446796,40.13379264308827,,,0,0.2,30.0
880,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.76674172549284,95.11033470464571,,,0,1.0,12.0,78.20336719091239,40.11865410003128,,,0,0.2,30.0
881,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.41565827514058,95.46634089966045,,,0,1.0,12.0,79.45327551735681,40.10351555697429,,,0,0.2,30.0
882,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.064574824788316,95.82234709467521,,,0,1.0,12.0,80.70318384380124,40.088377013917295,,,0,0.2,30.0
883,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.71349137443605,96.17835328968995,,,0,1.0,12.0,81.95309217024567,40.0732384708603,,,0,0.2,30.0
884,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.36240792408379,96.53435948470471,,,0,1.0,12.0,83.2030004966901,40.05809992780313,,,0,0.2,30.0
885,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.01132447373153,96.89036567971945,,,0,1.0,12.0,84.45290882313452,40.04296138474578,,,0,0.2,30.0
886,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.660241023379264,97.24637187473421,,,0,1.0,12.0,85.70281714957895,40.027822841688426,,,0,0.2,30.0
887,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.309157573027,97.60237806974895,,,0,1.0,12.0,86.95272547602337,40.01268429863107,,,0,0.2,30.0
888,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.95807412267474,97.95838426476371,,,0,1.0,12.0,88.08721304983902,39.72126494341936,,,0,0.2,30.0
889,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.606990672322475,98.31439045977845,,,0,1.0,12.0,88.97643152431851,38.84274886237961,,,0,0.2,30.0
890,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.25590722197021,98.67039665479321,,,0,1.0,12.0,89.865649998798,37.96423278133986,,,0,0.2,30.0
891,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.90482377161795,99.02640284980797,,,0,1.0,12.0,90.7548684732775,37.08571670030011,,,0,0.2,30.0
892,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.553740321265686,99.38240904482271,,,0,1.0,12.0,91.64408694775699,36.20720061926036,,,0,0.2,30.0
893,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.20265687091342,99.73841523983747,,,0,1.0,12.0,92.53330542223648,35.328684538220614,,,0,0.2,30.0
894,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.85157342056116,100.09442143485221,,,0,1.0,12.0,93.42252389671597,34.450168457180865,,,0,0.2,30.0
895,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.500489970208896,100.45042762986697,,,0,1.0,12.0,94.31174237119546,33.57165237614112,,,0,0.2,30.0
896,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.14940651985663,100.80643382488171,,,0,1.0,12.0,95.20096084567496,32.69313629510137,,,0,0.2,30.0
897,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.79832306950437,101.16244001989647,,,0,1.0,12.0,96.09017932015445,31.814620214061698,,,0,0.2,30.0
898,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.44723961915211,101.51844621491121,,,0,1.0,12.0,96.97939779463394,30.936104133022305,,,0,0.2,30.0
899,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.096156168799844,101.87445240992596,,,0,1.0,12.0,97.86861626911343,30.05758805198291,,,0,0.2,30.0
900,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.74507271844758,102.23045860494072,,,0,1.0,12.0,98.75783474359292,29.179071970943518,,,0,0.2,30.0
901,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.39398926809532,102.58646479995546,,,0,1.0,12.0,99.64705321807241,28.300555889904125,,,0,0.2,30.0
902,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.042905817743055,102.94247099497022,,,0,1.0,12.0,100.5362716925519,27.4220398088646,,,0,0.2,30.0
903,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.69182236739079,103.29847718998496,,,0,1.0,12.0,101.4254901670314,26.54352372782485,,,0,0.2,30.0
904,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.34073891703853,103.65448338499972,,,0,1.0,12.0,102.31470864151089,25.665007646785103,,,0,0.2,30.0
