tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3fc89469020d06c7_score,player_d5c14510_x,player_d5c14510_y,player_d5c14510_move_target,player_d5c14510_item,player_d5c14510_score,player_d5c14510_cut_speed,player_d5c14510_speed,player_d3b6e05f_x,player_d3b6e05f_y,player_d3b6e05f_move_target,player_d3b6e05f_item,player_d3b6e05f_score,player_d3b6e05f_cut_speed,player_d3b6e05f_speed
1486,0,1,,0,2,tomato,0.483333333333334,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1487,0,1,,0,2,tomato,0.49166666666666736,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1488,0,1,,0,2,tomato,0.5000000000000007,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1489,0,1,,0,2,tomato,0.508333333333334,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1490,0,1,,0,2,tomato,0.5166666666666673,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1491,0,1,,0,2,tomato,0.5250000000000006,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1492,0,1,,0,2,tomato,0.5333333333333339,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1493,0,1,,0,2,tomato,0.5416666666666672,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1494,0,1,,0,2,tomato,0.5500000000000005,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1495,0,1,,0,2,tomato,0.5583333333333338,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1496,0,1,,0,2,tomato,0.5666666666666671,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1497,0,1,,0,2,tomato,0.5750000000000004,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1498,0,1,,0,2,tomato,0.5833333333333337,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1499,0,1,,0,2,tomato,0.591666666666667,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1500,0,1,,0,2,tomato,0.6000000000000003,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1501,0,1,,0,2,tomato,0.6083333333333336,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1502,0,1,,0,2,tomato,0.6166666666666669,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1503,0,1,,0,2,tomato,0.6250000000000002,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1504,0,1,,0,2,tomato,0.6333333333333335,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1505,0,1,,0,2,tomato,0.6416666666666668,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1506,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1507,0,1,,0,2,tomato,0.6583333333333334,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1508,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1509,0,1,,0,2,tomato,0.675,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1510,0,1,,0,2,tomato,0.6833333333333333,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1511,0,1,,0,2,tomato,0.6916666666666667,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1512,0,1,,0,2,tomato,0.7,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1513,0,1,,0,2,tomato,0.7083333333333333,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1514,0,1,,0,2,tomato,0.7166666666666666,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1515,0,1,,0,2,tomato,0.7249999999999999,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1516,0,1,,0,2,tomato,0.7333333333333332,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.50000000000045,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1517,0,1,,0,2,tomato,0.7416666666666665,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.00000000000091,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1518,0,1,,0,2,tomato,0.7499999999999998,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.50000000000136,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1519,0,1,,0,2,tomato,0.7583333333333331,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.00000000000182,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1520,0,1,,0,2,tomato,0.7666666666666664,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.50000000000227,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1521,0,1,,0,2,tomato,0.7749999999999997,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.00000000000273,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1522,0,1,,0,2,tomato,0.783333333333333,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.50000000000318,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1523,0,1,,0,2,tomato,0.7916666666666663,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.00000000000364,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1524,0,1,,0,2,tomato,0.7999999999999996,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.50000000000409,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1525,0,1,,0,2,tomato,0.8083333333333329,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.00000000000455,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1526,0,1,,0,2,tomato,0.8166666666666662,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.500000000005,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1527,0,1,,0,2,tomato,0.8249999999999995,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.00000000000546,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1528,0,1,,0,2,tomato,0.8333333333333328,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,65.50000000000591,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1529,0,1,,0,2,tomato,0.8416666666666661,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,65.00000000000637,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1530,0,1,,0,2,tomato,0.8499999999999994,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.50000000000682,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1531,0,1,,0,2,tomato,0.8583333333333327,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.00000000000728,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1532,0,1,,0,2,tomato,0.866666666666666,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.50000000000702,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1533,0,1,,0,2,tomato,0.8749999999999993,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.000000000006764,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1534,0,1,,0,2,tomato,0.8833333333333326,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.50000000000651,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1535,0,1,,0,2,tomato,0.8916666666666659,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.00000000000625,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1536,0,1,,0,2,tomato,0.8999999999999992,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.500000000006,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1537,0,1,,0,2,tomato,0.9083333333333325,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.00000000000574,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1538,0,1,,0,2,tomato,0.9166666666666659,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,60.500000000005485,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1539,0,1,,0,2,tomato,0.9249999999999992,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,60.00000000000523,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1540,0,1,,0,2,tomato,0.9333333333333325,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.500000000004974,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1541,0,1,,0,2,tomato,0.9416666666666658,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.00000000000472,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1542,0,1,,0,2,tomato,0.9499999999999991,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.50000000000446,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1543,0,1,,0,2,tomato,0.9583333333333324,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.000000000004206,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1544,0,1,,0,2,tomato,0.9666666666666657,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,57.50000000000395,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1545,0,1,,0,2,tomato,0.974999999999999,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,57.000000000003695,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1546,0,1,,0,2,tomato,0.9833333333333323,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.50000000000344,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1547,0,1,,0,2,tomato,0.9916666666666656,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1548,0,1,,0,2,tomato,0.9999999999999989,0,0,3,tomato,2.1750000000000007,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1549,0,1,,0,2,tomato,1.0083333333333322,1,0,3,tomato,2.2166666666666672,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1550,0,1,,0,2,tomato,1.0166666666666655,1,0,3,tomato,2.2583333333333337,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1551,0,1,,0,2,tomato,1.0249999999999988,1,0,3,tomato,2.3000000000000003,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1552,0,1,,0,2,tomato,1.033333333333332,1,0,3,tomato,2.341666666666667,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1553,0,1,,0,2,tomato,1.0416666666666654,1,0,3,tomato,2.3833333333333333,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1554,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.425,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1555,0,1,,0,2,tomato,1.058333333333332,1,0,3,tomato,2.4666666666666663,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1556,0,1,,0,2,tomato,1.0666666666666653,1,0,3,tomato,2.508333333333333,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1557,0,1,,0,2,tomato,1.0749999999999986,1,0,3,tomato,2.5499999999999994,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1558,0,1,,0,2,tomato,1.083333333333332,1,0,3,tomato,2.591666666666666,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1559,0,1,,0,2,tomato,1.0916666666666652,1,0,3,tomato,2.6333333333333324,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1560,0,1,,0,2,tomato,1.0999999999999985,1,0,3,tomato,2.674999999999999,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1561,0,1,,0,2,tomato,1.1083333333333318,1,0,3,tomato,2.7166666666666655,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1562,0,1,,0,2,tomato,1.1166666666666651,1,0,3,tomato,2.758333333333332,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1563,0,1,,0,2,tomato,1.1249999999999984,1,0,3,tomato,2.7999999999999985,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1564,0,1,,0,2,tomato,1.1333333333333317,1,0,3,tomato,2.841666666666665,2,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
