tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5c7f285995d61cdf_score,player_450c304d_x,player_450c304d_y,player_450c304d_move_target,player_450c304d_item,player_450c304d_score,player_450c304d_cut_speed,player_450c304d_speed,player_2186de09_x,player_2186de09_y,player_2186de09_move_target,player_2186de09_item,player_2186de09_score,player_2186de09_cut_speed,player_2186de09_speed
827,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,82.27253200996894,77.6007899772435,,plate,0,1.0,30.0
828,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,81.39408153309627,78.49007326151394,,plate,0,1.0,30.0
829,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,80.5156310562236,79.37935654578439,,plate,0,1.0,30.0
830,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,79.63718057935093,80.26863983005384,,plate,0,1.0,30.0
831,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,78.75873010247825,81.15792311432324,,plate,0,1.0,30.0
832,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,77.88027962560558,82.04720639859262,,plate,0,1.0,30.0
833,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,77.00182914873291,82.93648968286202,,plate,0,1.0,30.0
834,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,76.12337867186024,83.8257729671314,,plate,0,1.0,30.0
835,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,75.24492819498757,84.7150562514008,,plate,0,1.0,30.0
836,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,74.3664777181149,85.60433953567018,,plate,0,1.0,30.0
837,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,73.48802724124222,86.49362281993957,,plate,0,1.0,30.0
838,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,72.60957676436955,87.38290610420896,,plate,0,1.0,30.0
839,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,72.0,88.0,,plate,0,1.0,30.0
840,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
841,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
842,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
843,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
844,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
845,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,25.24999999999993,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
846,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,26.499999999999858,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
847,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,27.749999999999787,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
848,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,28.999999999999716,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
849,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,30.249999999999645,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
850,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,31.499999999999574,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
851,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,32.749999999999716,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
852,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,34.0,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
853,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,35.250000000000284,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
854,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,36.50000000000057,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
855,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,37.75000000000085,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
856,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,39.00000000000114,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
857,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,40.25000000000142,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
858,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,41.500000000001705,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
859,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,42.75000000000199,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
860,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,44.000000000002274,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
861,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,45.25000000000256,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
862,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,46.50000000000284,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
863,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,47.750000000003126,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
864,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,49.00000000000341,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
865,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,50.250000000003695,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
866,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,51.50000000000398,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
867,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,52.75000000000426,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
868,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,54.00000000000455,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
869,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,55.25000000000483,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
870,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,56.500000000005116,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
871,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,57.7500000000054,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
872,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,59.000000000005684,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
873,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,60.25000000000597,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
874,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,61.50000000000625,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
875,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,62.75000000000654,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
876,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,64.00000000000682,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
877,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,65.2500000000071,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
878,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,66.50000000000739,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
879,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,67.75000000000767,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
880,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,69.00000000000796,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
881,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,70.25000000000824,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
882,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,71.50000000000853,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
883,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.33243380389132,72.47591077356765,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
884,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.45405723006411,73.3652670545664,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
885,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.5756806562369,74.25462333556516,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
886,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.69730408240969,75.14397961656391,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
887,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.81892750858248,76.03333589756267,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
888,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.94055093475527,76.92269217856142,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
889,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.06217436092913,77.81204845956017,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
890,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.18379778710312,78.70140474055893,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
891,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.30542121327711,79.59076102155768,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
892,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.4270446394511,80.48011730255644,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
893,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.5486680656251,81.36947358355519,,tomato,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
894,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.67029149179908,82.25882986455395,,tomato,0,1.0,30.0,72.0,88.0,,plate,0,1.0,30.0
895,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.79191491797307,83.1481861455527,,tomato,0,1.0,30.0,72.0,88.0,,plate,0,1.0,30.0
896,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.91353834414706,84.03754242655145,,tomato,0,1.0,30.0,72.0,88.0,,plate,0,1.0,30.0
897,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.03516177032105,84.92689870755021,,tomato,0,1.0,30.0,72.0,88.0,,plate,0,1.0,30.0
898,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.15678519649504,85.81625498854896,,tomato,0,1.0,30.0,72.0,88.0,,plate,0,1.0,30.0
899,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.27840862266903,86.70561126954772,,tomato,0,1.0,30.0,72.0,88.0,,plate,0,1.0,30.0
900,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.40003204884302,87.59496755054647,,tomato,0,1.0,30.0,72.0,88.0,,plate,0,1.0,30.0
