tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2786ff28a0756a81_score,player_0c11c6d9_x,player_0c11c6d9_y,player_0c11c6d9_move_target,player_0c11c6d9_item,player_0c11c6d9_score,player_0c11c6d9_cut_speed,player_0c11c6d9_speed,player_14995000_x,player_14995000_y,player_14995000_move_target,player_14995000_item,player_14995000_score,player_14995000_cut_speed,player_14995000_speed
1290,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,86.49999999999181,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1291,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,86.99999999999136,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1292,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,87.4999999999909,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1293,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.137048156007157,87.94371843039931,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1294,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.488453684230638,88.29940671349851,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1295,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.83985921245412,88.65509499659771,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1296,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.1912647406776,89.01078327969691,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1297,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.54267026890108,89.36647156279611,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1298,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.89407579712456,89.7221598458953,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1299,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.24548132534804,90.0778481289945,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1300,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.596886853571522,90.4335364120937,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1301,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.948292381795003,90.7892246951929,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1302,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.299697910018484,91.1449129782921,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1303,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.651103438241964,91.5006012613913,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1304,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.002508966465445,91.8562895444905,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1305,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.353914494688926,92.21197782758969,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1306,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.705320022912407,92.56766611068889,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1307,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.056725551135887,92.92335439378809,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1308,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.408131079359368,93.27904267688729,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1309,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.75953660758285,93.63473095998648,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1310,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.11094213580633,93.99041924308568,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1311,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.462347664030155,94.34610752618488,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
1312,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.81375319225399,94.70179580928408,,,0,1.0,12.0,24.0,38.749999999999716,,tomato,0,0.2,30.0
1313,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.165158720477827,95.05748409238328,,,0,1.0,12.0,24.0,37.49999999999943,,tomato,0,0.2,30.0
1314,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.516564248701663,95.41317237548247,,,0,1.0,12.0,24.0,36.24999999999915,,tomato,0,0.2,30.0
1315,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.8679697769255,95.76886065858167,,,0,1.0,12.0,24.0,34.99999999999886,,tomato,0,0.2,30.0
1316,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.219375305149335,96.12454894168087,,,0,1.0,12.0,24.0,33.74999999999858,,tomato,0,0.2,30.0
1317,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.57078083337317,96.48023722478007,,,0,1.0,12.0,24.0,32.499999999998295,,tomato,0,0.2,30.0
1318,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.92218636159701,96.83592550787927,,,0,1.0,12.0,24.0,31.249999999998227,,tomato,0,0.2,30.0
1319,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.27359188982084,97.19161379097847,,,0,1.0,12.0,24.0,29.9999999999983,,tomato,0,0.2,30.0
1320,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.62499741804468,97.54730207407766,,,0,1.0,12.0,24.0,28.74999999999837,,tomato,0,0.2,30.0
1321,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.976402946268514,97.90299035717686,,,0,1.0,12.0,24.0,27.49999999999844,,tomato,0,0.2,30.0
1322,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.32780847449235,98.25867864027606,,,0,1.0,12.0,24.0,26.24999999999851,,tomato,0,0.2,30.0
1323,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.679214002716186,98.61436692337526,,,0,1.0,12.0,24.0,24.999999999998582,,tomato,0,0.2,30.0
1324,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.03061953094002,98.97005520647446,,,0,1.0,12.0,24.0,24.0,,tomato,0,0.2,30.0
1325,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.38202505916386,99.32574348957365,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1326,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.733430587387694,99.68143177267285,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1327,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.08483611561153,100.03712005577205,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1328,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.436241643835366,100.39280833887125,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1329,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.7876471720592,100.74849662197045,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1330,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.13905270028304,101.10418490506964,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1331,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.490458228506874,101.45987318816884,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1332,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.84186375673071,101.81556147126804,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1333,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.193269284954546,102.17124975436724,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1334,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.54467481317838,102.52693803746644,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1335,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.89608034140222,102.88262632056563,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1336,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.247485869626054,103.23831460366391,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1337,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.59889139784989,103.59400288676214,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1338,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.95302979120434,103.65366328485798,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1339,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.31094214116772,103.3045232703315,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1340,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.6688544911305,102.95538325580502,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1341,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.02676684109318,102.60624324127853,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1342,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.38467919105585,102.25710322675205,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1343,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.74259154101853,101.90796321222557,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1344,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.1005038909812,101.55882319769908,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1345,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.458416240943876,101.2096831831726,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1346,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.81632859090655,100.86054316864612,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1347,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.174240940869225,100.51140315411963,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1348,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.5321532908319,100.16226313959315,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1349,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.890065640794575,99.81312312506667,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1350,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.24797799075725,99.46398311054018,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1351,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.605890340719924,99.1148430960137,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1352,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.9638026906826,98.76570308148722,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1353,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.32171504064527,98.41656306696073,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1354,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.67962739060795,98.06742305243425,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1355,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.03753974057062,97.71828303790777,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1356,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.3954520905333,97.36914302338128,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1357,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.75336444049597,97.0200030088548,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1358,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.111276790458646,96.67086299432832,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1359,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.46918914042132,96.32172297980183,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1360,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.827101490383995,95.97258296527535,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1361,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.18501384034667,95.62344295074887,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1362,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.542926190309345,95.27430293622238,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1363,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.90083854027202,94.9251629216959,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1364,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.258750890234694,94.57602290716942,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1365,0,1,tomato,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.61666324019737,94.22688289264286,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0
1366,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.97457559016004,93.87774287811587,,,0,1.0,12.0,24.0,24.0,,tomato,0,0.2,30.0
