tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,1a1cba17a50f55b0_score,player_c076da54_x,player_c076da54_y,player_c076da54_move_target,player_c076da54_item,player_c076da54_score,player_c076da54_cut_speed,player_c076da54_speed,player_5a9387c2_x,player_5a9387c2_y,player_5a9387c2_move_target,player_5a9387c2_item,player_5a9387c2_score,player_5a9387c2_cut_speed,player_5a9387c2_speed
1340,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.466666666666664,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1341,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.4749999999999972,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1342,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.4833333333333305,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1343,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.4916666666666638,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1344,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.4999999999999971,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1345,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.5083333333333304,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.500000000000256,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1346,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.5166666666666637,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.00000000000051,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1347,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.524999999999997,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.50000000000077,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1348,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.5333333333333303,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.00000000000102,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1349,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.5416666666666636,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.50000000000128,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1350,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.549999999999997,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.000000000001535,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1351,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.5583333333333302,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.50000000000179,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1352,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.5666666666666635,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.000000000002046,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1353,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.5749999999999968,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.5000000000023,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1354,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.5833333333333302,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.00000000000256,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1355,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.5916666666666635,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.500000000002814,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1356,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.5999999999999968,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.00000000000307,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1357,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.60833333333333,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.500000000003325,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1358,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.6166666666666634,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.00000000000358,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1359,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.6249999999999967,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.50000000000384,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1360,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.63333333333333,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.00000000000409,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1361,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.6416666666666633,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.50000000000364,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1362,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.6499999999999966,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.00000000000318,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1363,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.6583333333333299,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.50000000000273,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1364,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.6666666666666632,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.00000000000227,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1365,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.6749999999999965,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.50000000000182,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1366,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.6833333333333298,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.00000000000136,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1367,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.691666666666663,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.50000000000091,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1368,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.6999999999999964,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.00000000000045,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1369,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.7083333333333297,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.5,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1370,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.716666666666663,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.99999999999955,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1371,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.7249999999999963,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.49999999999909,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1372,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.7333333333333296,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.99999999999864,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1373,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.741666666666663,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.49999999999818,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1374,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.7499999999999962,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.99999999999773,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1375,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.7583333333333295,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.49999999999727,72.0,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1376,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.7666666666666628,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.94371843040568,71.8629518439927,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1377,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.7749999999999961,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.29940671350488,71.51154631576887,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1378,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.7833333333333294,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.65509499660408,71.16014078754503,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1379,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.7916666666666627,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.01078327970328,70.8087352593212,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1380,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.799999999999996,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.36647156280247,70.45732973109736,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1381,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.8083333333333294,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.72215984590167,70.10592420287352,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1382,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.8166666666666627,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.07784812900087,69.75451867464969,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1383,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.824999999999996,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.43353641210007,69.40311314642585,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1384,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.8333333333333293,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.78922469519927,69.05170761820202,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1385,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.8416666666666626,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.14491297829846,68.70030208997818,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1386,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.8499999999999959,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.50060126139766,68.34889656175434,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1387,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.8583333333333292,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.85628954449686,67.99749103353051,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1388,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.8666666666666625,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.21197782759606,67.64608550530667,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1389,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.8749999999999958,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.56766611069526,67.29467997708284,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1390,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.883333333333329,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.92335439379445,66.943274448859,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1391,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.8916666666666624,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.27904267689365,66.59186892063516,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1392,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.8999999999999957,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.63473095999285,66.24046339241133,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1393,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.908333333333329,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.99041924309205,65.88905786418749,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1394,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.9166666666666623,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.34610752619125,65.53765233596366,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1395,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.9249999999999956,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.70179580929045,65.18624680773982,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1396,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.933333333333329,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.05748409238964,64.83484127951598,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1397,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.9416666666666622,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.41317237548884,64.48343575129215,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1398,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.9499999999999955,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.76886065858804,64.13203022306831,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1399,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.9583333333333288,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.12454894168724,63.78062469484448,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1400,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.9666666666666621,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.48023722478644,63.42921916662064,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1401,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.9749999999999954,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.83592550788563,63.077813638396805,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1402,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.9833333333333287,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.19161379098483,62.72640811017297,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1403,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.991666666666662,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.54730207408403,62.37500258194913,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1404,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,1.9999999999999953,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.90299035718323,62.0235970537253,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1405,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.008333333333329,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.25867864028243,61.67219152550146,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1406,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.016666666666662,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.61436692338162,61.320785997277625,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1407,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.0249999999999955,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.97005520648082,60.96938046905379,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1408,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.0333333333333288,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.32574348958002,60.61797494082995,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1409,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.041666666666662,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.68143177267922,60.26656941260612,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1410,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.0499999999999954,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.03712005577842,59.91516388438228,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1411,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.0583333333333287,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.39280833887761,59.563758356158445,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1412,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.066666666666662,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.74849662197681,59.21235282793461,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1413,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.0749999999999953,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.10418490507601,58.86094729971077,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1414,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.0833333333333286,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.45987318817521,58.50954177148694,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1415,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.091666666666662,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.8155614712744,58.1581362432631,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1416,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.099999999999995,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.1712497543736,57.806730715039265,,tomato_salad,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
