tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c91b50cef8562faa_score,player_f372160b_x,player_f372160b_y,player_f372160b_move_target,player_f372160b_item,player_f372160b_score,player_f372160b_cut_speed,player_f372160b_speed,player_1d46302e_x,player_1d46302e_y,player_1d46302e_move_target,player_1d46302e_item,player_1d46302e_score,player_1d46302e_cut_speed,player_1d46302e_speed
659,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.000000000000114,,,0,1.0,12.0,72.12016826116314,71.6837844334222,,tomato_salad,0,0.2,30.0
660,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.49999999999986,,,0,1.0,12.0,73.0095245421619,70.805407859595,,tomato_salad,0,0.2,30.0
661,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.9999999999996,,,0,1.0,12.0,73.89888082316065,69.92703128576852,,tomato_salad,0,0.2,30.0
662,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.499999999999346,,,0,1.0,12.0,74.7882371041594,69.0486547119425,,tomato_salad,0,0.2,30.0
663,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.99999999999909,,,0,1.0,12.0,75.67759338515816,68.1702781381165,,tomato_salad,0,0.2,30.0
664,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.499999999998835,,,0,1.0,12.0,76.56694966615692,67.29190156429048,,tomato_salad,0,0.2,30.0
665,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.99999999999858,,,0,1.0,12.0,77.45630594715567,66.41352499046448,,tomato_salad,0,0.2,30.0
666,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.49999999999832,,,0,1.0,12.0,78.34566222815442,65.53514841663846,,tomato_salad,0,0.2,30.0
667,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.99999999999807,,,0,1.0,12.0,79.23501850915318,64.65677184281246,,tomato_salad,0,0.2,30.0
668,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.49999999999781,,,0,1.0,12.0,80.12437479015193,63.778395268986316,,tomato_salad,0,0.2,30.0
669,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.999999999997556,,,0,1.0,12.0,81.01373107115069,62.900018695159815,,tomato_salad,0,0.2,30.0
670,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.4999999999973,,,0,1.0,12.0,81.90308735214944,62.021642121333315,,tomato_salad,0,0.2,30.0
671,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.999999999997044,,,0,1.0,12.0,82.7924436331482,61.143265547506815,,tomato_salad,0,0.2,30.0
672,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.49999999999679,,,0,1.0,12.0,83.68179991414696,60.264888973680314,,tomato_salad,0,0.2,30.0
673,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.99999999999653,,,0,1.0,12.0,84.57115619514666,59.386512399853814,,tomato_salad,0,0.2,30.0
674,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.49999999999628,,,0,1.0,12.0,85.46051247614633,58.50813582602731,,tomato_salad,0,0.2,30.0
675,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.99999999999602,,,0,1.0,12.0,86.34986875714603,57.62975925220081,,tomato_salad,0,0.2,30.0
676,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.499999999995765,,,0,1.0,12.0,87.2392250381457,56.75138267837431,,tomato_salad,0,0.2,30.0
677,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,tomato_salad,0,0.2,30.0
678,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
679,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
680,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
681,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
682,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
683,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
684,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
685,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
686,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
687,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
688,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
689,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
690,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
691,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
692,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
693,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,54.749999999999716,,,1,0.2,30.0
694,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,53.49999999999943,,,1,0.2,30.0
695,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,52.24999999999915,,,1,0.2,30.0
696,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,50.99999999999886,,,1,0.2,30.0
697,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,49.74999999999858,,,1,0.2,30.0
698,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,48.499999999998295,,,1,0.2,30.0
699,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,47.24999999999801,,,1,0.2,30.0
700,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,45.999999999997726,,,1,0.2,30.0
701,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,44.74999999999744,,,1,0.2,30.0
702,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,43.49999999999716,,,1,0.2,30.0
703,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,42.249999999996874,,,1,0.2,30.0
704,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.0,40.99999999999659,,,1,0.2,30.0
705,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.6837844334222,39.8798317388366,,,1,0.2,30.0
706,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,86.805407859595,38.990475457837135,,,1,0.2,30.0
707,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,85.92703128576778,38.10111917683767,,,1,0.2,30.0
708,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,85.04865471194057,37.211762895838206,,,1,0.2,30.0
709,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,84.17027813811345,36.32240661483874,,,1,0.2,30.0
710,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,83.29190156428673,35.433050333839276,,,1,0.2,30.0
711,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,82.41352499046002,34.54369405283981,,,1,0.2,30.0
712,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,81.5351484166333,33.654337771840346,,,1,0.2,30.0
713,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,80.65677184280659,32.76498149084088,,,1,0.2,30.0
714,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,79.77839526897993,31.875625209841466,,,1,0.2,30.0
715,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,78.90001869515356,30.986268928842357,,,1,0.2,30.0
716,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,78.0216421213272,30.096912647843247,,,1,0.2,30.0
717,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,77.14326554750085,29.207556366844138,,,1,0.2,30.0
718,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,76.26488897367449,28.318200085845028,,,1,0.2,30.0
719,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,75.38651239984813,27.42884380484592,,,1,0.2,30.0
720,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,74.50813582602177,26.53948752384681,,,1,0.2,30.0
721,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,73.6297592521954,25.6501312428477,,,1,0.2,30.0
722,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.75138267836904,24.76077496184859,,,1,0.2,30.0
723,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,,1,0.2,30.0
724,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
725,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
726,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
727,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
728,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
729,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
730,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
731,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
732,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
733,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
734,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
735,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
736,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
737,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
738,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
739,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
740,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,71.11611652351695,24.88388347648305,,tomato,1,0.2,30.0
741,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,70.2322330470339,25.7677669529661,,tomato,1,0.2,30.0
742,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato,0,1.0,12.0,69.34834957055085,26.65165042944915,,tomato,1,0.2,30.0
