tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,37edec3ace5a170f_score,player_f0b7b100_x,player_f0b7b100_y,player_f0b7b100_move_target,player_f0b7b100_item,player_f0b7b100_score,player_f0b7b100_cut_speed,player_f0b7b100_speed,player_6df483d0_x,player_6df483d0_y,player_6df483d0_move_target,player_6df483d0_item,player_6df483d0_score,player_6df483d0_cut_speed,player_6df483d0_speed,a760ed68ac702d5f_score,5bf02ac68e359cc4_message,39434122fd42e2d9_score
1567,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.3749999999999964,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1568,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1569,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1570,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.499999999999996,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1571,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.5416666666666625,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1572,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.583333333333329,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1573,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1574,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1575,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1576,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,25.24999999999993,,,1,1.0,30.0,,,
1577,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,26.499999999999858,,,1,1.0,30.0,,,
1578,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,27.749999999999787,,,1,1.0,30.0,,,
1579,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,28.999999999999716,,,1,1.0,30.0,,,
1580,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,30.249999999999645,,,1,1.0,30.0,,,
1581,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,31.499999999999574,,,1,1.0,30.0,,,
1582,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,32.749999999999716,,,1,1.0,30.0,,,
1583,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,34.0,,,1,1.0,30.0,,,
1584,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,35.250000000000284,,,1,1.0,30.0,,,
1585,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,36.50000000000057,,,1,1.0,30.0,,,
1586,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,37.75000000000085,,,1,1.0,30.0,,,
1587,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,39.00000000000114,,,1,1.0,30.0,,,
1588,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,40.25000000000142,,,1,1.0,30.0,,,
1589,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,41.500000000001705,,,1,1.0,30.0,,,
1590,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,42.75000000000199,,,1,1.0,30.0,,,
1591,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,44.000000000002274,,,1,1.0,30.0,,,
1592,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,45.25000000000256,,,1,1.0,30.0,,,
1593,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,46.50000000000284,,,1,1.0,30.0,,,
1594,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,136.0,24.0,,plate,1,1.0,30.0,24.0,47.750000000003126,,,1,1.0,30.0,,,
1595,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,134.75000000000114,24.0,,plate,1,1.0,30.0,24.0,49.00000000000341,,,1,1.0,30.0,,,
1596,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,133.50000000000227,24.0,,plate,1,1.0,30.0,24.0,50.250000000003695,,,1,1.0,30.0,,,
1597,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,132.2500000000034,24.0,,plate,1,1.0,30.0,24.0,51.50000000000398,,,1,1.0,30.0,,,
1598,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,131.00000000000455,24.0,,plate,1,1.0,30.0,24.0,52.75000000000426,,,1,1.0,30.0,,,
1599,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,129.75000000000568,24.0,,plate,1,1.0,30.0,24.0,54.00000000000455,,,1,1.0,30.0,,,
1600,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,128.50000000000682,24.0,,plate,1,1.0,30.0,24.0,55.25000000000483,,,1,1.0,30.0,,,
1601,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,127.2500000000071,24.0,,plate,1,1.0,30.0,24.0,56.500000000005116,,,1,1.0,30.0,,,
1602,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,126.00000000000682,24.0,,plate,1,1.0,30.0,24.0,57.7500000000054,,,1,1.0,30.0,,,
1603,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,124.75000000000654,24.0,,plate,1,1.0,30.0,24.0,59.000000000005684,,,1,1.0,30.0,,,
1604,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,123.50000000000625,24.0,,plate,1,1.0,30.0,24.0,60.25000000000597,,,1,1.0,30.0,,,
1605,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,122.25000000000597,24.0,,plate,1,1.0,30.0,24.0,61.50000000000625,,,1,1.0,30.0,,,
1606,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,121.00000000000568,24.0,,plate,1,1.0,30.0,24.0,62.75000000000654,,,1,1.0,30.0,,,
1607,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,119.8763439699661,24.30755190613945,,plate,1,1.0,30.0,24.0,64.00000000000682,,,1,1.0,30.0,,,
1608,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,118.9873267412821,25.186271637966456,,plate,1,1.0,30.0,24.0,65.2500000000071,,,1,1.0,30.0,,,
1609,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,118.0983095125981,26.06499136979346,,plate,1,1.0,30.0,24.0,66.50000000000739,,,1,1.0,30.0,,,
1610,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,117.20929228391411,26.943711101620465,,plate,1,1.0,30.0,24.0,67.75000000000767,,,1,1.0,30.0,,,
1611,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,116.32027505523011,27.82243083344747,,plate,1,1.0,30.0,24.0,69.00000000000796,,,1,1.0,30.0,,,
1612,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,115.43125782654612,28.70115056527412,,plate,1,1.0,30.0,24.0,70.25000000000824,,,1,1.0,30.0,,,
1613,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,114.54224059786175,29.57987029710077,,plate,1,1.0,30.0,24.0,71.50000000000853,,,1,1.0,30.0,,,
1614,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,113.6532233691772,30.458590028927418,,plate,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,
1615,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,112.76420614049265,31.337309760754067,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1616,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,111.87518891180801,32.2160294925808,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1617,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,110.98617168312309,33.094749224407806,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1618,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,110.09715445443817,33.97346895623481,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1619,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,109.20813722575326,34.852188688061815,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1620,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,108.31911999706834,35.73090841988882,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1621,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,107.43010276838343,36.609628151715825,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1622,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,106.54108553969851,37.48834788354283,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1623,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,105.6520683110136,38.367067615369834,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1624,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,104.76305108232869,39.24578734719684,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1625,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,103.74411162538074,39.81349821690576,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1626,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,102.49419931818743,39.82830444284919,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1627,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,101.24428701099411,39.84311066879262,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1628,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,99.9943747038008,39.85791689473605,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
1629,train,0,1,None_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,98.74446239660749,39.87272312067948,,plate,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
