tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f1d5a2656587dc0d_score,player_cde863ea_x,player_cde863ea_y,player_cde863ea_move_target,player_cde863ea_item,player_cde863ea_score,player_cde863ea_cut_speed,player_cde863ea_speed,player_081d334f_x,player_081d334f_y,player_081d334f_move_target,player_081d334f_item,player_081d334f_score,player_081d334f_cut_speed,player_081d334f_speed,93bbd964dad9190a_score,7174dc11fc1adf0d_message,ac31f0f0148814f9_score
1477,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,37.541977131178186,133.22343794287622,,tomato,1,1.0,30.0,77.63417720335906,29.762150324301842,,tomato_salad,1,1.0,30.0,,,
1478,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,36.647637759576526,132.35013553912086,,tomato,1,1.0,30.0,78.52353348435781,30.640526898128343,,tomato_salad,1,1.0,30.0,,,
1479,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,35.753298387974866,131.4768331353655,,tomato,1,1.0,30.0,79.41288976535657,31.518903471954843,,tomato_salad,1,1.0,30.0,,,
1480,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,34.858959016373205,130.60353073161014,,tomato,1,1.0,30.0,80.30224604635532,32.39728004578134,,tomato_salad,1,1.0,30.0,,,
1481,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,33.964619644771545,129.73022832785477,,tomato,1,1.0,30.0,81.19160232735408,33.275656619607844,,tomato_salad,1,1.0,30.0,,,
1482,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,33.070280273169885,128.85692592409941,,tomato,1,1.0,30.0,82.08095860835283,34.154033193434344,,tomato_salad,1,1.0,30.0,,,
1483,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,32.175940901568225,127.98362352034408,,tomato,1,1.0,30.0,82.97031488935158,35.032409767260845,,tomato_salad,1,1.0,30.0,,,
1484,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,31.281601529966277,127.11032111659014,,tomato,1,1.0,30.0,83.85967117035034,35.910786341087345,,tomato_salad,1,1.0,30.0,,,
1485,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,30.387262158364262,126.2370187128362,,tomato,1,1.0,30.0,84.7490274513491,36.789162914913845,,tomato_salad,1,1.0,30.0,,,
1486,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,29.492922786762247,125.36371630908226,,tomato,1,1.0,30.0,85.63838373234866,37.667539488740346,,tomato_salad,1,1.0,30.0,,,
1487,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,28.59858341516023,124.49041390532832,,tomato,1,1.0,30.0,86.52774001334835,38.545916062566846,,tomato_salad,1,1.0,30.0,,,
1488,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,27.704244043558518,123.61711150157439,,tomato,1,1.0,30.0,87.41709629434803,39.424292636393346,,tomato_salad,1,1.0,30.0,,,
1489,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,26.809904671956858,122.74380909782045,,tomato,1,1.0,30.0,88.0,40.0,,tomato_salad,1,1.0,30.0,,,
1490,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,25.915565300355198,121.8705066940665,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1491,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,25.021225928753537,120.99720429031257,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1492,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.19720842790642,120.09377358568341,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1493,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.181892440735627,118.84386742098994,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1494,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.166576453564833,117.59396125629647,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1495,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.15126046639404,116.344055091603,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1496,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.135944479223244,115.09414892690953,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1497,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.12062849205245,113.84424276221606,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1498,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.105312504881535,112.59433659752258,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1499,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.089996517710556,111.34443043282911,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1500,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.074680530539577,110.09452426813564,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1501,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.059364543368595,108.84461810344217,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1502,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.044048556197616,107.5947119387487,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1503,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.028732569026634,106.34480577405523,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1504,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.013416581855655,105.09489960936176,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1505,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00233743931926,103.84496717459072,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1506,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.002153040128942,102.59496718819165,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1507,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.001968640938625,101.34496720179257,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1508,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.001784241748307,100.0949672153935,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1509,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00159984255799,98.84496722899442,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1510,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.001415443367673,97.59496724259535,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,
1511,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.001231044177356,96.34496725619627,,tomato,1,1.0,30.0,86.74999999999972,40.0,,,2,1.0,30.0,,,
1512,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00104664498704,95.0949672697972,,tomato,1,1.0,30.0,85.49999999999943,40.0,,,2,1.0,30.0,,,
1513,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00086224579672,93.84496728339812,,tomato,1,1.0,30.0,84.24999999999915,40.0,,,2,1.0,30.0,,,
1514,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000677846606404,92.59496729699904,,tomato,1,1.0,30.0,82.99999999999886,40.0,,,2,1.0,30.0,,,
1515,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000493447416087,91.34496731059997,,tomato,1,1.0,30.0,81.74999999999858,40.0,,,2,1.0,30.0,,,
1516,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00030904822577,90.0949673242009,,tomato,1,1.0,30.0,80.4999999999983,40.0,,,2,1.0,30.0,,,
1517,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000124649035584,88.84496733780182,,tomato,1,1.0,30.0,79.24999999999801,40.0,,,2,1.0,30.0,,,
1518,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000027695886466,87.59496734487553,,tomato,1,1.0,30.0,77.99999999999773,40.0,,,2,1.0,30.0,,,
1519,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000025475948583,86.34496734487809,,tomato,1,1.0,30.0,76.74999999999744,40.0,,,2,1.0,30.0,,,
1520,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00002325601075,85.09496734488064,,tomato,1,1.0,30.0,75.49999999999716,40.0,,,2,1.0,30.0,,,
1521,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000021036072916,83.8449673448832,,tomato,1,1.0,30.0,74.24999999999687,40.0,,,2,1.0,30.0,,,
1522,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000018816135082,82.59496734488576,,tomato,1,1.0,30.0,72.99999999999659,40.0,,,2,1.0,30.0,,,
1523,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00001659619725,81.34496734488832,,tomato,1,1.0,30.0,71.87983173883686,40.31621556657754,,,2,1.0,30.0,,,
1524,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000014376259415,80.09496734489088,,tomato,1,1.0,30.0,70.9904754578381,41.19459214040404,,,2,1.0,30.0,,,
1525,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00001215632158,78.84496734489343,,tomato,1,1.0,30.0,70.10111917683935,42.07296871423054,,,2,1.0,30.0,,,
1526,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000009936383748,77.59496734489599,,tomato,1,1.0,30.0,69.2117628958406,42.95134528805704,,,2,1.0,30.0,,,
1527,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000007716445914,76.34496734489855,,tomato,1,1.0,30.0,68.32240661484184,43.82972186188354,,,2,1.0,30.0,,,
1528,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00000549650808,75.09496734490111,,tomato,1,1.0,30.0,67.43305033384308,44.70809843571004,,,2,1.0,30.0,,,
1529,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000003276570247,73.84496734490367,,tomato,1,1.0,30.0,66.54369405284433,45.58647500953654,,,2,1.0,30.0,,,
1530,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000001056632414,72.59496734490622,,tomato,1,1.0,30.0,65.65433777184558,46.46485158336304,,,2,1.0,30.0,,,
1531,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00000032807911,71.34496734490685,,tomato,1,1.0,30.0,64.76498149084682,47.34322815718954,,,2,1.0,30.0,,,
1532,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000000301353822,70.09496734490656,,tomato,1,1.0,30.0,63.87562520984797,48.22160473101604,,,2,1.0,30.0,,,
1533,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000000274628533,68.84496734490628,,tomato,1,1.0,30.0,62.9862689288485,49.099981304842544,,,2,1.0,30.0,,,
1534,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000000247903245,67.594967344906,,tomato,1,1.0,30.0,62.09691264784904,49.978357878669044,,,2,1.0,30.0,,,
1535,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000000221177956,66.34496734490571,,tomato,1,1.0,30.0,61.20755636684957,50.856734452495544,,,2,1.0,30.0,,,
1536,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000000194452667,65.09496734490543,,tomato,1,1.0,30.0,60.31820008585011,51.735111026322045,,,2,1.0,30.0,,,
1537,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00000016772738,63.84496734490514,,tomato,1,1.0,30.0,59.42884380485064,52.613487600148545,,,2,1.0,30.0,,,
1538,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.00000014100209,62.59496734490486,,tomato,1,1.0,30.0,58.53948752385118,53.491864173975046,,,2,1.0,30.0,,,
1539,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0000001142768,61.344967344904575,,tomato,1,1.0,30.0,57.650131242851714,54.370240747801546,,,2,1.0,30.0,,,
1540,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000000087551513,60.09496734490429,,tomato,1,1.0,30.0,56.76077496185225,55.24861732162794,,,2,1.0,30.0,,,
1541,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000000060826224,58.844967344904006,,tomato,1,1.0,30.0,56.18626191223713,56.26074682117119,,,2,1.0,30.0,,,
1542,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.000000034100935,57.59496734490372,,tomato,1,1.0,30.0,56.17147016286084,57.510659299767305,,,2,1.0,30.0,,,
