tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c395fde6947e41da_score,player_ea6c8079_x,player_ea6c8079_y,player_ea6c8079_move_target,player_ea6c8079_item,player_ea6c8079_score,player_ea6c8079_cut_speed,player_ea6c8079_speed,player_b8e5e3db_x,player_b8e5e3db_y,player_b8e5e3db_move_target,player_b8e5e3db_item,player_b8e5e3db_score,player_b8e5e3db_cut_speed,player_b8e5e3db_speed
456,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
457,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
458,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
459,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
460,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
461,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
462,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
463,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
464,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
465,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
466,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
467,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
468,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
469,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
470,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
471,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0
472,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,41.250000000000284,,tomato,0,1.0,30.0
473,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,42.50000000000057,,tomato,0,1.0,30.0
474,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,43.75000000000085,,tomato,0,1.0,30.0
475,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,45.00000000000114,,tomato,0,1.0,30.0
476,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,46.25000000000142,,tomato,0,1.0,30.0
477,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.88388347648305,55.11611652351695,,,0,1.0,30.0,24.0,47.500000000001705,,tomato,0,1.0,30.0
478,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.7677669529661,54.2322330470339,,,0,1.0,30.0,24.0,48.75000000000199,,tomato,0,1.0,30.0
479,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.65165042944915,53.34834957055085,,,0,1.0,30.0,24.0,50.000000000002274,,tomato,0,1.0,30.0
480,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.5355339059322,52.4644660940678,,,0,1.0,30.0,24.0,51.25000000000256,,tomato,0,1.0,30.0
481,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.41941738241525,51.58058261758475,,,0,1.0,30.0,24.0,52.50000000000284,,tomato,0,1.0,30.0
482,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.3033008588983,50.6966991411017,,,0,1.0,30.0,24.0,53.750000000003126,,tomato,0,1.0,30.0
483,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.187184335381346,49.812815664618654,,,0,1.0,30.0,24.0,55.00000000000341,,tomato,0,1.0,30.0
484,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.071067811864395,48.928932188135605,,,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
485,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.954951288347445,48.045048711652555,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
486,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.041666666666666664,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.8388347648305,47.161165235169506,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
487,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.08333333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.72271824131354,46.277281758686456,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
488,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.125,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.92586572454621,45.93825943848961,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
489,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.12901320777888,45.59923711829276,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
490,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.20833333333333331,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.33216069101155,45.260214798095916,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
491,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.24999999999999997,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.53530817424422,44.92119247789907,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
492,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.29166666666666663,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.73845565747689,44.58217015770222,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
493,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.3333333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.94160314070956,44.243147837505376,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
494,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.375,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.14475062394223,43.90412551730853,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
495,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.4166666666666667,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.3478981071749,43.56510319711168,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
496,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.45833333333333337,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.55104559040757,43.226080876914835,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
497,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.5,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.75419307364024,42.88705855671799,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
498,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.95734055687291,42.54803623652127,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
499,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.5833333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.16048804010558,42.20901391632472,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
500,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.6249999999999999,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.36363552333825,41.869991596128166,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
501,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.6666666666666665,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.56678300657092,41.53096927593162,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
502,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.7083333333333331,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.76993048980358,41.19194695573506,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
503,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.7499999999999998,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.97307797303625,40.852924635538514,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
504,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.7916666666666664,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.17622545626892,40.51390231534196,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
505,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.833333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.3793729395016,40.1748799951454,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
506,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.8749999999999997,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.3775455738064,39.48425601847668,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
507,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.26534713561159,38.604308072938316,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
508,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.9583333333333329,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.15314869741678,37.724360127399954,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
509,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,0.9999999999999996,0,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.04095025922197,36.84441218186159,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
510,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.0416666666666663,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.92875182102716,35.96446423632323,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
511,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.083333333333333,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.81655338283235,35.08451629078487,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
512,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.1249999999999998,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.70435494463754,34.20456834524651,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
513,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.1666666666666665,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.59215650644273,33.324620399708145,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
514,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.2083333333333333,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.47995806824792,32.44467245416978,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
515,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.25,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.36775963005311,31.5647245086316,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
516,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.2916666666666667,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.2555611918583,30.684776563093592,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
517,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.3333333333333335,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.1433627536635,29.804828617555586,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
518,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.3750000000000002,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.03116431546869,28.92488067201758,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
519,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.416666666666667,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.91896587727388,28.04493272647955,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
520,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.4583333333333337,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.80676743907907,27.16498478094119,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
521,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.5000000000000004,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.69456900088426,26.285036835402828,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
522,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.5416666666666672,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.58237056268945,25.405088889864466,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
523,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.47017212449451,24.525140944326008,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
524,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.6250000000000007,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
525,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.6666666666666674,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
526,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
527,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.7500000000000009,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
528,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.7916666666666676,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
529,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.8333333333333344,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
530,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.875000000000001,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
531,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.9166666666666679,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
532,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,1.9583333333333346,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
533,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,2.0000000000000013,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
534,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,2.041666666666668,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
535,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,2.0833333333333344,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
