tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a4ec68ab016a0a6c_score,player_944fb898_x,player_944fb898_y,player_944fb898_move_target,player_944fb898_item,player_944fb898_score,player_944fb898_cut_speed,player_944fb898_speed,player_22a18f4f_x,player_22a18f4f_y,player_22a18f4f_move_target,player_22a18f4f_item,player_22a18f4f_score,player_22a18f4f_cut_speed,player_22a18f4f_speed
1381,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.17920827225925,41.203733885133886,,plate,1,1.0,30.0
1382,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.16406972920225,42.4536422115776,,plate,1,1.0,30.0
1383,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.14893118614526,43.70355053802132,,plate,1,1.0,30.0
1384,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.13379264308827,44.953458864465034,,plate,1,1.0,30.0
1385,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.11865410003128,46.20336719090875,,plate,1,1.0,30.0
1386,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.10351555697429,47.453275517352466,,plate,1,1.0,30.0
1387,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.0883770139173,48.70318384379618,,plate,1,1.0,30.0
1388,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.0732384708603,49.9530921702399,,plate,1,1.0,30.0
1389,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.05809992780331,51.203000496683615,,plate,1,1.0,30.0
1390,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.04296138474632,52.45290882312733,,plate,1,1.0,30.0
1391,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.02782284168917,53.70281714957105,,plate,1,1.0,30.0
1392,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,1,1.0,30.0,88.01268429863147,54.95272547601476,,plate,1,1.0,30.0
1393,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,55.11611652351695,39.11611652351695,,tomato,1,1.0,30.0,87.72126494341975,56.08721304982993,,plate,1,1.0,30.0
1394,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,54.2322330470339,38.2322330470339,,tomato,1,1.0,30.0,86.84274886238072,56.97643152430942,,plate,1,1.0,30.0
1395,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,53.34834957055085,37.34834957055085,,tomato,1,1.0,30.0,85.96423278134168,57.86564999878891,,plate,1,1.0,30.0
1396,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,52.4644660940678,36.4644660940678,,tomato,1,1.0,30.0,85.08571670030264,58.7548684732684,,plate,1,1.0,30.0
1397,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,51.58058261758475,35.58058261758475,,tomato,1,1.0,30.0,84.2072006192636,59.644086947747894,,plate,1,1.0,30.0
1398,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,50.6966991411017,34.6966991411017,,tomato,1,1.0,30.0,83.32868453822456,60.533305422227386,,plate,1,1.0,30.0
1399,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,49.812815664618654,33.812815664618654,,tomato,1,1.0,30.0,82.45016845718553,61.42252389670688,,plate,1,1.0,30.0
1400,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,48.928932188135605,32.928932188135605,,tomato,1,1.0,30.0,81.57165237614649,62.31174237118637,,plate,1,1.0,30.0
1401,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,48.045048711652555,32.045048711652555,,tomato,1,1.0,30.0,80.69313629510745,63.20096084566586,,plate,1,1.0,30.0
1402,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,47.161165235169506,31.161165235169506,,tomato,1,1.0,30.0,79.81462021406841,64.09017932014535,,plate,1,1.0,30.0
1403,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,46.277281758686456,30.277281758686456,,tomato,1,1.0,30.0,78.93610413302937,64.97939779462484,,plate,1,1.0,30.0
1404,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,45.39339828220341,29.393398282203407,,tomato,1,1.0,30.0,78.05758805199034,65.86861626910434,,plate,1,1.0,30.0
1405,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,44.50951480572036,28.509514805720357,,tomato,1,1.0,30.0,77.1790719709513,66.75783474358383,,plate,1,1.0,30.0
1406,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,43.62563132923731,27.625631329237308,,tomato,1,1.0,30.0,76.30055588991226,67.64705321806332,,plate,1,1.0,30.0
1407,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,42.74174785275426,26.74174785275426,,tomato,1,1.0,30.0,75.42203980887322,68.53627169254281,,plate,1,1.0,30.0
1408,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,41.85786437627121,25.85786437627121,,tomato,1,1.0,30.0,74.54352372783418,69.4254901670223,,plate,1,1.0,30.0
1409,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.97398089978816,24.97398089978816,,tomato,1,1.0,30.0,73.66500764679418,70.3147086415018,,plate,1,1.0,30.0
1410,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.088805099494266,24.300921192559585,,tomato,1,1.0,30.0,72.78649156575383,71.20392711598129,,plate,1,1.0,30.0
1411,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,39.19415225792085,25.173902459863825,,tomato,1,1.0,30.0,71.90627804155518,72.09145851305374,,plate,1,1.0,30.0
1412,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.29949941634743,26.046883727168066,,tomato,1,1.0,30.0,71.02245745064515,72.97540487063623,,plate,1,1.0,30.0
1413,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.40484657477391,26.919864994472306,,tomato,1,1.0,30.0,70.13863685973512,73.85935122821871,,plate,1,1.0,30.0
1414,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.51019373320007,27.792846261776546,,tomato,1,1.0,30.0,69.25481626882508,74.7432975858012,,plate,1,1.0,30.0
1415,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.6155408916262,28.665827529080786,,tomato,1,1.0,30.0,68.37099567791455,75.62724394338369,,plate,1,1.0,30.0
1416,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,34.720888050052345,29.538808796385027,,tomato,1,1.0,30.0,67.48717508700315,76.51119030096618,,plate,1,1.0,30.0
1417,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.82623520847849,30.411790063689267,,tomato,1,1.0,30.0,66.60335449609175,77.39513665854867,,plate,1,1.0,30.0
1418,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.93158236690463,31.284771330993507,,tomato,1,1.0,30.0,65.71953390518036,78.27908301613115,,plate,1,1.0,30.0
1419,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.036929525330834,32.157752598297684,,tomato,1,1.0,30.0,64.83571331426894,79.16302937371364,,plate,1,1.0,30.0
1420,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.142276683757075,33.03073386560157,,tomato,1,1.0,30.0,63.95189272335759,80.04697573129613,,plate,1,1.0,30.0
1421,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.2476238421833,33.903715132905454,,tomato,1,1.0,30.0,63.068072132446844,80.93092208887862,,plate,1,1.0,30.0
1422,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,29.35297100060953,34.77669640020934,,tomato,1,1.0,30.0,62.1842515415361,81.81486844646045,,plate,1,1.0,30.0
1423,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.458318159035755,35.6496776675135,,tomato,1,1.0,30.0,61.300430950625355,82.69881480404219,,plate,1,1.0,30.0
1424,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.563665317461982,36.52265893481782,,tomato,1,1.0,30.0,60.41661035971461,83.5827611616239,,plate,1,1.0,30.0
1425,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.66901247588821,37.39564020212214,,tomato,1,1.0,30.0,59.532789768803866,84.46670751920564,,plate,1,1.0,30.0
1426,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.774359634314436,38.268621469426456,,tomato,1,1.0,30.0,58.64896917789312,85.35065387678736,,plate,1,1.0,30.0
1427,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.879706792740663,39.141602736730775,,tomato,1,1.0,30.0,57.76514858698238,86.23460023436908,,plate,1,1.0,30.0
1428,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,56.88132799607163,87.11854659195082,,plate,1,1.0,30.0
1429,0,1,,0,2,tomato,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,plate,1,1.0,30.0
1430,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1431,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1432,0,1,,0,2,tomato,0.125,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1433,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1434,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1435,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1436,0,1,,0,2,tomato,0.29166666666666663,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1437,0,1,,0,2,tomato,0.3333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1438,0,1,,0,2,tomato,0.375,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1439,0,1,,0,2,tomato,0.4166666666666667,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1440,0,1,,0,2,tomato,0.45833333333333337,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1441,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1442,0,1,,0,2,tomato,0.5416666666666666,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1443,0,1,,0,2,tomato,0.5833333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1444,0,1,,0,2,tomato,0.6249999999999999,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1445,0,1,,0,2,tomato,0.6666666666666665,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,88.0,,,1,1.0,30.0
1446,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,86.74999999999972,,,1,1.0,30.0
1447,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,85.49999999999943,,,1,1.0,30.0
1448,0,1,,0,2,tomato,0.7916666666666664,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,84.24999999999915,,,1,1.0,30.0
1449,0,1,,0,2,tomato,0.833333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,82.99999999999886,,,1,1.0,30.0
1450,0,1,,0,2,tomato,0.8749999999999997,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,81.74999999999858,,,1,1.0,30.0
1451,0,1,,0,2,tomato,0.9166666666666663,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,80.4999999999983,,,1,1.0,30.0
1452,0,1,,0,2,tomato,0.9583333333333329,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,79.24999999999801,,,1,1.0,30.0
1453,0,1,,0,2,tomato,0.9999999999999996,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,77.99999999999773,,,1,1.0,30.0
1454,0,1,,0,2,tomato,1.0416666666666663,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,76.74999999999744,,,1,1.0,30.0
1455,0,1,,0,2,tomato,1.083333333333333,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,75.49999999999716,,,1,1.0,30.0
1456,0,1,,0,2,tomato,1.1249999999999998,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,56.0,74.24999999999687,,,1,1.0,30.0
