tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,453c50dac053af11_score,player_d6079f01_x,player_d6079f01_y,player_d6079f01_move_target,player_d6079f01_item,player_d6079f01_score,player_d6079f01_cut_speed,player_d6079f01_speed,player_47ff4044_x,player_47ff4044_y,player_47ff4044_move_target,player_47ff4044_item,player_47ff4044_score,player_47ff4044_cut_speed,player_47ff4044_speed,a3ea9910a80dbb85_score,579beddd34f9d635_message,56e33fc462030e2a_score
2132,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,113.04265944312179,37.45196376348022,,plate,3,1.0,30.0,,,
2133,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,111.83951195988912,37.79098608367677,,plate,3,1.0,30.0,,,
2134,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,110.63636447665645,38.130008403873326,,plate,3,1.0,30.0,,,
2135,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,109.43321699342378,38.46903072406988,,plate,3,1.0,30.0,,,
2136,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,108.23006951019111,38.80805304426643,,plate,3,1.0,30.0,,,
2137,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,107.02692202695845,39.147075364462985,,plate,3,1.0,30.0,,,
2138,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,105.82377454372578,39.48609768465953,,plate,3,1.0,30.0,,,
2139,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,104.57429378730482,39.522123221905865,,plate,3,1.0,30.0,,,
2140,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,103.32481303088387,39.558148759152196,,plate,3,1.0,30.0,,,
2141,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,102.07533227446292,39.59417429639853,,plate,3,1.0,30.0,,,
2142,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,100.82585151804197,39.63019983364486,,plate,3,1.0,30.0,,,
2143,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,99.57637076162102,39.66622537089119,,plate,3,1.0,30.0,,,
2144,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,98.32689000520007,39.70225090813752,,plate,3,1.0,30.0,,,
2145,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,97.07740924877912,39.73827644538385,,plate,3,1.0,30.0,,,
2146,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,95.82792849235817,39.77430198263025,,plate,3,1.0,30.0,,,
2147,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,94.57844773593722,39.810327519876935,,plate,3,1.0,30.0,,,
2148,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,93.32896697951627,39.84635305712363,,plate,3,1.0,30.0,,,
2149,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,92.07899941133677,39.85535741705011,,plate,3,1.0,30.0,,,
2150,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,90.82903184315727,39.86436177697659,,plate,3,1.0,30.0,,,
2151,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,89.57906427497777,39.873366136903066,,plate,3,1.0,30.0,,,
2152,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.32909670679827,39.882370496829544,,plate,3,1.0,30.0,,,
2153,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,38.749999999999716,,,0,1.0,30.0,87.07912913861877,39.89137485675602,,plate,3,1.0,30.0,,,
2154,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,37.49999999999943,,,0,1.0,30.0,85.82916157043927,39.9003792166825,,plate,3,1.0,30.0,,,
2155,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,36.24999999999915,,,0,1.0,30.0,84.57919400225977,39.90938357660898,,plate,3,1.0,30.0,,,
2156,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,34.99999999999886,,,0,1.0,30.0,83.32922643408027,39.91838793653546,,plate,3,1.0,30.0,,,
2157,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,33.74999999999858,,,0,1.0,30.0,82.07925886590077,39.92739229646194,,plate,3,1.0,30.0,,,
2158,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,32.499999999998295,,,0,1.0,30.0,80.82929129772127,39.93639665638842,,plate,3,1.0,30.0,,,
2159,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,31.249999999998227,,,0,1.0,30.0,79.57932372954177,39.9454010163149,,plate,3,1.0,30.0,,,
2160,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,29.9999999999983,,,0,1.0,30.0,78.32935616136227,39.954405376241375,,plate,3,1.0,30.0,,,
2161,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,28.74999999999837,,,0,1.0,30.0,77.07938859318277,39.963409736167904,,plate,3,1.0,30.0,,,
2162,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,27.49999999999844,,,0,1.0,30.0,76.08455553708824,40.720250003662755,,plate,3,1.0,30.0,,,
2163,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,26.24999999999851,,,0,1.0,30.0,75.0897224809937,41.47709027115796,,plate,3,1.0,30.0,,,
2164,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.999999999998582,,,0,1.0,30.0,74.09488942489916,42.2339305386534,,plate,3,1.0,30.0,,,
2165,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,73.10005636880463,42.99077080614884,,plate,3,1.0,30.0,,,
2166,train,False,0,1,tomato,1.2083333333333333,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,72.1052233127101,43.74761107364428,,plate,3,1.0,30.0,,,
2167,train,False,0,1,tomato,1.25,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,71.11039025661556,44.50445134113972,,plate,3,1.0,30.0,,,
2168,train,False,0,1,tomato,1.2916666666666667,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,70.11555720052102,45.261291608635155,,plate,3,1.0,30.0,,,
2169,train,False,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,69.12072414442649,46.018131876130596,,plate,3,1.0,30.0,,,
2170,train,False,0,1,tomato,1.3750000000000002,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,68.12589108833195,46.77497214362604,,plate,3,1.0,30.0,,,
2171,train,False,0,1,tomato,1.416666666666667,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,67.13105803223742,47.53181241112148,,plate,3,1.0,30.0,,,
2172,train,False,0,1,tomato,1.4583333333333337,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,66.13622497614288,48.28865267861692,,plate,3,1.0,30.0,,,
2173,train,False,0,1,tomato,1.5000000000000004,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,65.14139192004835,49.045492946112354,,plate,3,1.0,30.0,,,
2174,train,False,0,1,tomato,1.5416666666666672,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,64.14655886395381,49.802333213607795,,plate,3,1.0,30.0,,,
2175,train,False,0,1,tomato,1.583333333333334,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,63.15172580785928,50.55917348110324,,plate,3,1.0,30.0,,,
2176,train,False,0,1,tomato,1.6250000000000007,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,62.156892751764744,51.31601374859868,,plate,3,1.0,30.0,,,
2177,train,False,0,1,tomato,1.6666666666666674,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,61.16205969567021,52.07285401609411,,plate,3,1.0,30.0,,,
2178,train,False,0,1,tomato,1.7083333333333341,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,60.8485981104363,53.28291262400626,,plate,3,1.0,30.0,,,
2179,train,False,0,1,tomato,1.7500000000000009,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,60.53513652520239,54.4929712319184,,plate,3,1.0,30.0,,,
2180,train,False,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,60.22167493996848,55.70302983983055,,plate,3,1.0,30.0,,,
2181,train,False,0,1,tomato,1.8333333333333344,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,59.90821335473457,56.913088447742695,,plate,3,1.0,30.0,,,
2182,train,False,0,1,tomato,1.875000000000001,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,59.59475176950066,58.12314705565484,,plate,3,1.0,30.0,,,
2183,train,False,0,1,tomato,1.9166666666666679,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,59.28129018426675,59.333205663566986,,plate,3,1.0,30.0,,,
2184,train,False,0,1,tomato,1.9583333333333346,1,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,58.96782859903284,60.54326427147913,,plate,3,1.0,30.0,,,
2185,train,False,0,1,tomato,2.0000000000000013,2,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,58.65436701379893,61.75332287939128,,plate,3,1.0,30.0,,,
2186,train,False,0,1,tomato,2.041666666666668,2,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,58.34090542856502,62.96338148730342,,plate,3,1.0,30.0,,,
2187,train,False,0,1,tomato,2.0833333333333344,2,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,58.02744384333111,64.17344009521567,,plate,3,1.0,30.0,,,
2188,train,False,0,1,tomato,2.125000000000001,2,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,57.713982258097204,65.38349870312852,,plate,3,1.0,30.0,,,
2189,train,False,0,1,tomato,2.1666666666666674,2,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,57.400520672863294,66.59355731104138,,plate,3,1.0,30.0,,,
2190,train,False,0,1,tomato,2.208333333333334,2,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,57.087059087629385,67.80361591895424,,plate,3,1.0,30.0,,,
2191,train,False,0,1,tomato,2.2500000000000004,2,0,2,None_cut,3.916666666666661,3,1,0,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,24.0,,,0,1.0,30.0,56.773597502395475,69.01367452686709,,plate,3,1.0,30.0,,,
