tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2001859551197d9d_score,player_b9556871_x,player_b9556871_y,player_b9556871_move_target,player_b9556871_item,player_b9556871_score,player_b9556871_cut_speed,player_b9556871_speed,player_c7557b80_x,player_c7557b80_y,player_c7557b80_move_target,player_c7557b80_item,player_c7557b80_score,player_c7557b80_cut_speed,player_c7557b80_speed
1114,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,47.750000000003126,,tomato_cut,0,1.0,30.0,85.92703128576912,41.898880823160056,,tomato,2,1.0,30.0
1115,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,49.00000000000341,,tomato_cut,0,1.0,30.0,85.0486547119424,42.78823710415952,,tomato,2,1.0,30.0
1116,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,50.250000000003695,,tomato_cut,0,1.0,30.0,84.17027813811569,43.677593385158985,,tomato,2,1.0,30.0
1117,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,51.50000000000398,,tomato_cut,0,1.0,30.0,83.29190156428898,44.56694966615845,,tomato,2,1.0,30.0
1118,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,52.75000000000426,,tomato_cut,0,1.0,30.0,82.41352499046226,45.456305947157915,,tomato,2,1.0,30.0
1119,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,54.00000000000455,,tomato_cut,0,1.0,30.0,81.53514841663555,46.34566222815738,,tomato,2,1.0,30.0
1120,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,55.25000000000483,,tomato_cut,0,1.0,30.0,80.65677184280884,47.235018509156845,,tomato,2,1.0,30.0
1121,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.500000000005116,,tomato_cut,0,1.0,30.0,79.77839526898214,48.12437479015631,,tomato,2,1.0,30.0
1122,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,57.7500000000054,,tomato_cut,0,1.0,30.0,78.90001869515541,49.013731071155775,,tomato,2,1.0,30.0
1123,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,59.000000000005684,,tomato_cut,0,1.0,30.0,78.02164212132871,49.90308735215524,,tomato,2,1.0,30.0
1124,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,60.25000000000597,,tomato_cut,0,1.0,30.0,77.143265547502,50.792443633154704,,tomato,2,1.0,30.0
1125,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,61.50000000000625,,tomato_cut,0,1.0,30.0,76.26488897367528,51.68179991415417,,tomato,2,1.0,30.0
1126,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,62.75000000000654,,tomato_cut,0,1.0,30.0,75.38651239984857,52.571156195153634,,tomato,2,1.0,30.0
1127,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,64.00000000000682,,tomato_cut,0,1.0,30.0,74.50813582602186,53.4605124761531,,tomato,2,1.0,30.0
1128,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,65.2500000000071,,tomato_cut,0,1.0,30.0,73.62975925219514,54.349868757152564,,tomato,2,1.0,30.0
1129,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,66.50000000000739,,tomato_cut,0,1.0,30.0,72.75138267836844,55.23922503815203,,tomato,2,1.0,30.0
1130,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,67.75000000000767,,tomato_cut,0,1.0,30.0,72.0,56.0,,tomato,2,1.0,30.0
1131,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,69.00000000000796,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1132,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,70.25000000000824,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1133,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,71.50000000000853,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1134,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,72.75000000000881,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1135,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,74.0000000000091,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1136,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,75.25000000000938,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1137,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,76.50000000000966,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1138,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,77.75000000000995,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1139,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,79.00000000001023,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1140,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,80.25000000001052,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1141,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,81.5000000000108,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1142,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,82.75000000001108,,tomato_cut,0,1.0,30.0,72.0,56.0,,,2,1.0,30.0
1143,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,84.00000000001137,,tomato_cut,0,1.0,30.0,72.88388347648305,55.11611652351695,,,2,1.0,30.0
1144,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,85.25000000001165,,tomato_cut,0,1.0,30.0,73.7677669529661,54.2322330470339,,,2,1.0,30.0
1145,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,86.50000000001194,,tomato_cut,0,1.0,30.0,74.65165042944915,53.34834957055085,,,2,1.0,30.0
1146,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,87.75000000001222,,tomato_cut,0,1.0,30.0,75.5355339059322,52.4644660940678,,,2,1.0,30.0
1147,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,tomato_cut,0,1.0,30.0,76.41941738241525,51.58058261758475,,,2,1.0,30.0
1148,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,77.3033008588983,50.6966991411017,,,2,1.0,30.0
1149,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,78.18718433538135,49.812815664618654,,,2,1.0,30.0
1150,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,79.0710678118644,48.928932188135605,,,2,1.0,30.0
1151,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,79.95495128834744,48.045048711652555,,,2,1.0,30.0
1152,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,80.8388347648305,47.161165235169506,,,2,1.0,30.0
1153,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,81.72271824131354,46.277281758686456,,,2,1.0,30.0
1154,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,82.6066017177966,45.39339828220341,,,2,1.0,30.0
1155,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,83.49048519427964,44.50951480572036,,,2,1.0,30.0
1156,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,84.37436867076269,43.62563132923731,,,2,1.0,30.0
1157,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,85.25825214724574,42.74174785275426,,,2,1.0,30.0
1158,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,86.14213562372879,41.85786437627121,,,2,1.0,30.0
1159,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,87.02601910021184,40.97398089978816,,,2,1.0,30.0
1160,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,87.90990257669489,40.09009742330511,,,2,1.0,30.0
1161,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,88.79378605317794,39.20621394682206,,,2,1.0,30.0
1162,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,89.67766952966099,38.32233047033901,,,2,1.0,30.0
1163,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,90.56155300614404,37.43844699385596,,,2,1.0,30.0
1164,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,91.44543648262709,36.55456351737291,,,2,1.0,30.0
1165,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,92.32931995911014,35.67068004088986,,,2,1.0,30.0
1166,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,93.21320343559319,34.786796564406814,,,2,1.0,30.0
1167,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,94.09708691207624,33.902913087923764,,,2,1.0,30.0
1168,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,94.98097038855929,33.019029611440715,,,2,1.0,30.0
1169,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,95.86485386504233,32.135146134957665,,,2,1.0,30.0
1170,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,96.74873734152538,31.251262658474616,,,2,1.0,30.0
1171,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,97.63262081800843,30.367379181991566,,,2,1.0,30.0
1172,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,98.51650429449148,29.483495705508517,,,2,1.0,30.0
1173,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,99.40038777097453,28.599612229025468,,,2,1.0,30.0
1174,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,100.28427124745758,27.715728752542418,,,2,1.0,30.0
1175,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,101.16815472394063,26.83184527605937,,,2,1.0,30.0
1176,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,102.05203820042368,25.94796179957632,,,2,1.0,30.0
1177,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,102.93592167690673,25.06407832309327,,,2,1.0,30.0
1178,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,104.0,24.0,,,2,1.0,30.0
1179,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1180,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1181,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1182,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,88.0,,,0,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
