tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,7a4414b71ee06dd5_score,player_aa27f3dd_x,player_aa27f3dd_y,player_aa27f3dd_move_target,player_aa27f3dd_item,player_aa27f3dd_score,player_aa27f3dd_cut_speed,player_aa27f3dd_speed,player_35b02cac_x,player_35b02cac_y,player_35b02cac_move_target,player_35b02cac_item,player_35b02cac_score,player_35b02cac_cut_speed,player_35b02cac_speed,9a1fed9a8f2cfb7f_score,4fb6f1093fdf305f_message,48b2490b23af68b4_score
924,train,True,0,1,tomato,1.8333333333333344,1,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,27.12702060282234,37.033891639637005,,tomato_salad,0,1.0,30.0,,,
925,train,True,0,1,tomato,1.875000000000001,1,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,28.00539717664884,36.14453535863804,,tomato_salad,0,1.0,30.0,,,
926,train,True,0,1,tomato,1.9166666666666679,1,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,28.883773750475342,35.25517907763907,,tomato_salad,0,1.0,30.0,,,
927,train,True,0,1,tomato,1.9583333333333346,1,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,29.762150324301842,34.36582279664011,,tomato_salad,0,1.0,30.0,,,
928,train,True,0,1,tomato,2.0000000000000013,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,30.640526898128343,33.47646651564114,,tomato_salad,0,1.0,30.0,,,
929,train,True,0,1,tomato,2.041666666666668,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,31.518903471954843,32.587110234642175,,tomato_salad,0,1.0,30.0,,,
930,train,True,0,1,tomato,2.0833333333333344,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,32.39728004578134,31.697753953643165,,tomato_salad,0,1.0,30.0,,,
931,train,True,0,1,tomato,2.125000000000001,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,33.275656619607844,30.808397672644055,,tomato_salad,0,1.0,30.0,,,
932,train,True,0,1,tomato,2.1666666666666674,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,34.154033193434344,29.919041391644946,,tomato_salad,0,1.0,30.0,,,
933,train,True,0,1,tomato,2.208333333333334,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,35.032409767260845,29.029685110645836,,tomato_salad,0,1.0,30.0,,,
934,train,True,0,1,tomato,2.2500000000000004,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,35.910786341087345,28.140328829646727,,tomato_salad,0,1.0,30.0,,,
935,train,True,0,1,tomato,2.291666666666667,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,36.789162914913845,27.250972548647617,,tomato_salad,0,1.0,30.0,,,
936,train,True,0,1,tomato,2.3333333333333335,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,37.667539488740346,26.361616267648508,,tomato_salad,0,1.0,30.0,,,
937,train,True,0,1,tomato,2.375,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,38.54591606256688,25.472259986649725,,tomato_salad,0,1.0,30.0,,,
938,train,True,0,1,tomato,2.4166666666666665,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,39.424292636393595,24.58290370565097,,tomato_salad,0,1.0,30.0,,,
939,train,True,0,1,tomato,2.458333333333333,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,40.51072931689117,24.1833035623608,,tomato_salad,0,1.0,30.0,,,
940,train,True,0,1,tomato,2.4999999999999996,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,41.76064179548729,24.168511812984512,,tomato_salad,0,1.0,30.0,,,
941,train,True,0,1,tomato,2.541666666666666,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,43.010554274083404,24.153720063608226,,tomato_salad,0,1.0,30.0,,,
942,train,True,0,1,tomato,2.5833333333333326,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,44.26046675267952,24.13892831423194,,tomato_salad,0,1.0,30.0,,,
943,train,True,0,1,tomato,2.624999999999999,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,45.510379231275635,24.124136564855654,,tomato_salad,0,1.0,30.0,,,
944,train,True,0,1,tomato,2.6666666666666656,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,46.76029170987175,24.109344815479368,,tomato_salad,0,1.0,30.0,,,
945,train,True,0,1,tomato,2.708333333333332,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,48.01020418846787,24.09455306610308,,tomato_salad,0,1.0,30.0,,,
946,train,True,0,1,tomato,2.7499999999999987,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,49.26011666706398,24.079761316726795,,tomato_salad,0,1.0,30.0,,,
947,train,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,50.5100291456601,24.06496956735051,,tomato_salad,0,1.0,30.0,,,
948,train,True,0,1,tomato,2.8333333333333317,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,51.759941624256214,24.050177817974223,,tomato_salad,0,1.0,30.0,,,
949,train,True,0,1,tomato,2.8749999999999982,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,53.00985410285233,24.035386068597937,,tomato_salad,0,1.0,30.0,,,
950,train,True,0,1,tomato,2.9166666666666647,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,54.259766581448446,24.02059431922165,,tomato_salad,0,1.0,30.0,,,
951,train,True,0,1,tomato,2.9583333333333313,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,55.50967906004456,24.00580256984539,,tomato_salad,0,1.0,30.0,,,
952,train,True,0,1,tomato,2.999999999999998,2,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.75965804571305,24.002120377216816,,tomato_salad,0,1.0,30.0,,,
953,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,58.009658033614926,24.00194646566651,,tomato_salad,0,1.0,30.0,,,
954,train,True,0,1,tomato_cut,3.083333333333331,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,59.2596580215168,24.001772554116283,,tomato_salad,0,1.0,30.0,,,
955,train,True,0,1,tomato_cut,3.1249999999999973,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,60.50965800941867,24.001598642566055,,tomato_salad,0,1.0,30.0,,,
956,train,True,0,1,tomato_cut,3.166666666666664,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,61.759657997320545,24.001424731015828,,tomato_salad,0,1.0,30.0,,,
957,train,True,0,1,tomato_cut,3.2083333333333304,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,63.00965798522242,24.0012508194656,,tomato_salad,0,1.0,30.0,,,
958,train,True,0,1,tomato_cut,3.249999999999997,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,64.25965797312443,24.001076907915373,,tomato_salad,0,1.0,30.0,,,
959,train,True,0,1,tomato_cut,3.2916666666666634,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,65.50965796102702,24.00090299636514,,tomato_salad,0,1.0,30.0,,,
960,train,True,0,1,tomato_cut,3.33333333333333,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,66.7596579489296,24.000729084814914,,tomato_salad,0,1.0,30.0,,,
961,train,True,0,1,tomato_cut,3.3749999999999964,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,68.00965793683218,24.000555173264686,,tomato_salad,0,1.0,30.0,,,
962,train,True,0,1,tomato_cut,3.416666666666663,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,69.25965792473477,24.00038126171446,,tomato_salad,0,1.0,30.0,,,
963,train,True,0,1,tomato_cut,3.4583333333333295,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,70.50965791263735,24.00020735016423,,tomato_salad,0,1.0,30.0,,,
964,train,True,0,1,tomato_cut,3.499999999999996,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,71.75965790053993,24.000033438614004,,tomato_salad,0,1.0,30.0,,,
965,train,True,0,1,tomato_cut,3.5416666666666625,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,72.66318917715836,24.843521804609665,,tomato_salad,0,1.0,30.0,,,
966,train,True,0,1,tomato_cut,3.583333333333329,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,73.55228425747327,25.72216276550307,,tomato_salad,0,1.0,30.0,,,
967,train,True,0,1,tomato_cut,3.6249999999999956,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,74.44137933778819,26.600803726396478,,tomato_salad,0,1.0,30.0,,,
968,train,True,0,1,tomato_cut,3.666666666666662,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,75.33047441810311,27.479444687289885,,tomato_salad,0,1.0,30.0,,,
969,train,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,76.21956949841802,28.35808564818329,,tomato_salad,0,1.0,30.0,,,
970,train,True,0,1,tomato_cut,3.749999999999995,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,77.10866457873294,29.236726609076698,,tomato_salad,0,1.0,30.0,,,
971,train,True,0,1,tomato_cut,3.7916666666666616,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,77.99775965904786,30.115367569970104,,tomato_salad,0,1.0,30.0,,,
972,train,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,78.88685473936278,30.99400853086351,,tomato_salad,0,1.0,30.0,,,
973,train,True,0,1,tomato_cut,3.8749999999999947,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,79.77594981967769,31.872649491756917,,tomato_salad,0,1.0,30.0,,,
974,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,80.66504489999261,32.75129045265063,,tomato_salad,0,1.0,30.0,,,
975,train,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,81.55413998030753,33.629931413544085,,tomato_salad,0,1.0,30.0,,,
976,train,True,0,1,tomato_cut,3.9999999999999942,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,82.44323506062244,34.50857237443743,,tomato_salad,0,1.0,30.0,,,
977,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,83.33233014093736,35.38721333533076,,tomato_salad,0,1.0,30.0,,,
978,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,84.22142522125228,36.265854296224106,,tomato_salad,0,1.0,30.0,,,
979,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,85.11052030156719,37.14449525711744,,tomato_salad,0,1.0,30.0,,,
980,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,85.99961538188211,38.02313621801078,,tomato_salad,0,1.0,30.0,,,
981,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,86.88871046219703,38.90177717890412,,tomato_salad,0,1.0,30.0,,,
982,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,87.77780554251194,39.780418139797455,,tomato_salad,0,1.0,30.0,,,
983,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,tomato_salad,0,1.0,30.0,,,
984,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
985,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
