tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,822227e957a6e4d5_score,player_bd361d44_x,player_bd361d44_y,player_bd361d44_move_target,player_bd361d44_item,player_bd361d44_score,player_bd361d44_cut_speed,player_bd361d44_speed,player_2233c9b2_x,player_2233c9b2_y,player_2233c9b2_move_target,player_2233c9b2_item,player_2233c9b2_score,player_2233c9b2_cut_speed,player_2233c9b2_speed
862,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,63.24999999999801,,,0,1.0,30.0,43.503206839678185,103.85087723817962,,tomato_salad,0,1.0,30.0
863,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,61.999999999997726,,,0,1.0,30.0,44.75311785313163,103.86579227917922,,tomato_salad,0,1.0,30.0
864,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,60.74999999999744,,,0,1.0,30.0,46.00302886658507,103.88070732017881,,tomato_salad,0,1.0,30.0
865,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,59.49999999999716,,,0,1.0,30.0,47.25293988003851,103.89562236117841,,tomato_salad,0,1.0,30.0
866,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,58.249999999996874,,,0,1.0,30.0,48.50285089349195,103.9105374021787,,tomato_salad,0,1.0,30.0
867,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.99999999999659,,,0,1.0,30.0,49.752761906945395,103.92545244317901,,tomato_salad,0,1.0,30.0
868,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,55.749999999996305,,,0,1.0,30.0,51.00267292039884,103.94036748417932,,tomato_salad,0,1.0,30.0
869,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,54.49999999999602,,,0,1.0,30.0,52.25258393385228,103.95528252517963,,tomato_salad,0,1.0,30.0
870,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,53.24999999999574,,,0,1.0,30.0,53.50249494730572,103.97019756617993,,tomato_salad,0,1.0,30.0
871,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,51.99999999999545,,,0,1.0,30.0,54.75240596075916,103.98511260718024,,tomato_salad,0,1.0,30.0
872,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,50.74999999999517,,,0,1.0,30.0,55.944628464416965,103.85710124029822,,tomato_salad,0,1.0,30.0
873,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,49.499999999994884,,,0,1.0,30.0,56.83398629164766,102.97872623203398,,tomato_salad,0,1.0,30.0
874,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,48.2499999999946,,,0,1.0,30.0,57.72334411887836,102.10035122376974,,tomato_salad,0,1.0,30.0
875,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,46.999999999994316,,,0,1.0,30.0,58.612701946109055,101.22197621550549,,tomato_salad,0,1.0,30.0
876,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,45.74999999999403,,,0,1.0,30.0,59.50205977333975,100.34360120724125,,tomato_salad,0,1.0,30.0
877,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,44.49999999999375,,,0,1.0,30.0,60.39141760057045,99.465226198977,,tomato_salad,0,1.0,30.0
878,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,43.24999999999346,,,0,1.0,30.0,61.280775427801146,98.58685119071276,,tomato_salad,0,1.0,30.0
879,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,41.99999999999318,,,0,1.0,30.0,62.17013325503184,97.70847618244852,,tomato_salad,0,1.0,30.0
880,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.749999999992895,,,0,1.0,30.0,63.05949108226254,96.83010117418428,,tomato_salad,0,1.0,30.0
881,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,,0,1.0,30.0,63.94884890949324,95.95172616592004,,tomato_salad,0,1.0,30.0
882,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,64.83820673672398,95.0733511576558,,tomato_salad,0,1.0,30.0
883,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,65.72756456395467,94.19497614939155,,tomato_salad,0,1.0,30.0
884,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,66.61692239118537,93.31660114112731,,tomato_salad,0,1.0,30.0
885,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,67.50628021841607,92.43822613286306,,tomato_salad,0,1.0,30.0
886,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,68.39563804564676,91.55985112459882,,tomato_salad,0,1.0,30.0
887,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,69.28499587287855,90.68147611633458,,tomato_salad,0,1.0,30.0
888,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,70.17435370011053,89.80310110807034,,tomato_salad,0,1.0,30.0
889,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,71.0637115273425,88.9247260998061,,tomato_salad,0,1.0,30.0
890,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,71.95215006334446,88.0454260011991,,tomato_salad,0,1.0,30.0
891,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,72.8361002951058,87.16160928503635,,tomato_salad,0,1.0,30.0
892,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,73.72005052686828,86.2777925688736,,tomato_salad,0,1.0,30.0
893,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,74.60400075863082,85.39397585271084,,tomato_salad,0,1.0,30.0
894,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,75.48795099039337,84.51015913654808,,tomato_salad,0,1.0,30.0
895,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,76.37190122215591,83.62634242038533,,tomato_salad,0,1.0,30.0
896,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,77.25585145391845,82.74252570422257,,tomato_salad,0,1.0,30.0
897,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,78.139801685681,81.85870898805982,,tomato_salad,0,1.0,30.0
898,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,79.02375191744355,80.97489227189706,,tomato_salad,0,1.0,30.0
899,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,79.90770214920609,80.0910755557343,,tomato_salad,0,1.0,30.0
900,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,80.79165238096863,79.20725883957155,,tomato_salad,0,1.0,30.0
901,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,81.67560261273117,78.3234421234088,,tomato_salad,0,1.0,30.0
902,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,82.55955284449372,77.43962540724604,,tomato_salad,0,1.0,30.0
903,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,83.44350307625626,76.55580869108329,,tomato_salad,0,1.0,30.0
904,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,84.3274533080188,75.67199197492053,,tomato_salad,0,1.0,30.0
905,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,85.21140353978134,74.78817525875778,,tomato_salad,0,1.0,30.0
906,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,86.0953537715439,73.90435854259502,,tomato_salad,0,1.0,30.0
907,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,86.97930400330644,73.02054182643226,,tomato_salad,0,1.0,30.0
908,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,40.0,,tomato,0,1.0,30.0,88.0,72.0,,tomato_salad,0,1.0,30.0
909,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
910,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
911,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
912,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
913,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
914,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,41.250000000000284,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
915,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,42.50000000000057,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
916,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,43.75000000000085,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
917,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,45.00000000000114,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
918,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,46.25000000000142,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
919,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,47.500000000001705,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
920,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,48.75000000000199,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
921,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,50.000000000002274,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
922,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,51.25000000000256,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
923,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,52.50000000000284,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
924,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,53.750000000003126,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
925,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,55.00000000000341,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
926,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.250000000003695,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
927,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,57.50000000000398,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
928,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,58.75000000000426,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
929,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,60.00000000000455,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
930,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,61.25000000000483,,tomato,0,1.0,30.0,88.0,72.0,,,1,1.0,30.0
931,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,62.500000000005116,,tomato,0,1.0,30.0,88.0,70.74999999999972,,,1,1.0,30.0
932,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,63.7500000000054,,tomato,0,1.0,30.0,88.0,69.49999999999943,,,1,1.0,30.0
933,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,65.00000000000568,,tomato,0,1.0,30.0,88.0,68.24999999999915,,,1,1.0,30.0
934,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,66.25000000000597,,tomato,0,1.0,30.0,88.0,66.99999999999886,,,1,1.0,30.0
935,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,67.50000000000625,,tomato,0,1.0,30.0,88.0,65.74999999999858,,,1,1.0,30.0
936,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,68.75000000000654,,tomato,0,1.0,30.0,88.0,64.4999999999983,,,1,1.0,30.0
937,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,70.00000000000682,,tomato,0,1.0,30.0,88.0,63.24999999999801,,,1,1.0,30.0
938,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,71.2500000000071,,tomato,0,1.0,30.0,88.0,61.999999999997726,,,1,1.0,30.0
939,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,72.50000000000739,,tomato,0,1.0,30.0,88.0,60.74999999999744,,,1,1.0,30.0
940,0,1,,0,2,,0.0,0,0,3,None_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,73.75000000000767,,tomato,0,1.0,30.0,88.0,59.49999999999716,,,1,1.0,30.0
