tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a753584f0060c353_score,player_b84378c9_x,player_b84378c9_y,player_b84378c9_move_target,player_b84378c9_item,player_b84378c9_score,player_b84378c9_cut_speed,player_b84378c9_speed,player_71f88532_x,player_71f88532_y,player_71f88532_move_target,player_71f88532_item,player_71f88532_score,player_71f88532_cut_speed,player_71f88532_speed
3150,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,0.7499999999999998,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,59.49999999999716,,,3,0.5,30.0
3151,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,0.7916666666666664,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,58.249999999996874,,,3,0.5,30.0
3152,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,0.833333333333333,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,56.99999999999659,,,3,0.5,30.0
3153,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,0.8749999999999997,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,55.749999999996305,,,3,0.5,30.0
3154,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,0.9166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,54.49999999999602,,,3,0.5,30.0
3155,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,0.9583333333333329,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,53.24999999999574,,,3,0.5,30.0
3156,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,0.9999999999999996,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,51.99999999999545,,,3,0.5,30.0
3157,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.0416666666666663,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,50.74999999999517,,,3,0.5,30.0
3158,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.083333333333333,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,49.499999999994884,,,3,0.5,30.0
3159,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.1249999999999998,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,48.2499999999946,,,3,0.5,30.0
3160,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.1666666666666665,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,46.999999999994316,,,3,0.5,30.0
3161,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.2083333333333333,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,45.74999999999403,,,3,0.5,30.0
3162,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.25,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,44.49999999999375,,,3,0.5,30.0
3163,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.2916666666666667,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,43.24999999999346,,,3,0.5,30.0
3164,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.3333333333333335,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,41.99999999999318,,,3,0.5,30.0
3165,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.3750000000000002,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,40.749999999992895,,,3,0.5,30.0
3166,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.416666666666667,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,39.49999999999261,,,3,0.5,30.0
3167,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.4583333333333337,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,38.249999999992326,,,3,0.5,30.0
3168,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.5000000000000004,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,36.99999999999204,,,3,0.5,30.0
3169,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.5416666666666672,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,35.74999999999176,,,3,0.5,30.0
3170,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.583333333333334,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,34.49999999999147,,,3,0.5,30.0
3171,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.6250000000000007,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,33.24999999999119,,,3,0.5,30.0
3172,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.6666666666666674,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,31.99999999999091,,,3,0.5,30.0
3173,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.7083333333333341,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,30.74999999999098,,,3,0.5,30.0
3174,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.7500000000000009,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,29.49999999999105,,,3,0.5,30.0
3175,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.7916666666666676,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,28.24999999999112,,,3,0.5,30.0
3176,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.8333333333333344,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,26.999999999991193,,,3,0.5,30.0
3177,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.875000000000001,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,25.749999999991264,,,3,0.5,30.0
3178,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.9166666666666679,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.499999999991335,,,3,0.5,30.0
3179,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,1.9583333333333346,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,,3,0.5,30.0
3180,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.0000000000000013,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3181,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3182,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.0833333333333344,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3183,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.125000000000001,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3184,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.1666666666666674,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3185,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.208333333333334,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3186,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.2500000000000004,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3187,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.291666666666667,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3188,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.3333333333333335,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3189,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.375,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3190,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.4166666666666665,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3191,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.458333333333333,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3192,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.4999999999999996,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3193,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.541666666666666,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3194,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.5833333333333326,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3195,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.624999999999999,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3196,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.6666666666666656,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3197,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.708333333333332,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3198,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.7499999999999987,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3199,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.791666666666665,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3200,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.8333333333333317,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3201,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.8749999999999982,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3202,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.9166666666666647,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3203,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.9583333333333313,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3204,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato,2.999999999999998,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3205,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.0416666666666643,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3206,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.083333333333331,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3207,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.1249999999999973,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3208,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.166666666666664,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3209,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3210,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.249999999999997,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3211,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.2916666666666634,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3212,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.33333333333333,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3213,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.3749999999999964,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3214,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.416666666666663,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3215,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.4583333333333295,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3216,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.499999999999996,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3217,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.5416666666666625,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3218,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3219,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.6249999999999956,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3220,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.666666666666662,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3221,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.7083333333333286,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3222,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.749999999999995,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3223,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.7916666666666616,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3224,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.833333333333328,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
3225,0,1,,0,2,,0,3,,1,0,None_cut,3.4166666666666736,3,2,0,tomato_cut,3.8749999999999947,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,3,0.5,30.0
