tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,563cf2b8cd856e2a_score,player_a445317c_x,player_a445317c_y,player_a445317c_move_target,player_a445317c_item,player_a445317c_score,player_a445317c_cut_speed,player_a445317c_speed,player_920e62ba_x,player_920e62ba_y,player_920e62ba_move_target,player_920e62ba_item,player_920e62ba_score,player_920e62ba_cut_speed,player_920e62ba_speed
1156,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.7083333333333264,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.85945974818776,71.94229700496771,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1157,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.7166666666666597,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.50810911865716,72.29803951736778,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1158,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.724999999999993,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.15675848912656,72.65378202976785,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1159,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.7333333333333263,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.80540785959596,73.00952454216792,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1160,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.7416666666666596,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.45405723006536,73.365267054568,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1161,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.749999999999993,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.10270660053476,73.72100956696806,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1162,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.758333333333326,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.75135597100416,74.07675207936813,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1163,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.7666666666666595,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.40000534147356,74.4324945917682,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1164,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.774999999999993,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.04865471194296,74.78823710416827,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1165,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.783333333333326,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.69730408241236,75.14397961656834,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1166,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.7916666666666594,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.34595345288176,75.49972212896841,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1167,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.7999999999999927,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.99460282335116,75.85546464136848,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1168,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.808333333333326,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.64325219382056,76.21120715376856,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1169,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.8166666666666593,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.29190156428996,76.56694966616863,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1170,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.8249999999999926,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.94055093475936,76.9226921785687,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1171,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.833333333333326,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.58920030522876,77.27843469096877,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1172,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.8416666666666592,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.23784967569816,77.63417720336884,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1173,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.8499999999999925,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.88649904616756,77.9899197157689,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1174,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.858333333333326,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.53514841663696,78.34566222816898,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1175,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.866666666666659,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.18379778710636,78.70140474056905,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1176,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.8749999999999925,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.83244715757576,79.05714725296912,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1177,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.8833333333333258,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.48109652804516,79.41288976536919,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1178,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.891666666666659,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.12974589851456,79.76863227776926,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1179,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.8999999999999924,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.77839526898396,80.12437479016933,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1180,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.9083333333333257,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.42704463945336,80.48011730256874,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1181,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.916666666666659,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.075694009922756,80.83585981496776,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1182,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.9249999999999923,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.724343380392156,81.19160232736677,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1183,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.372992750861556,81.54734483976578,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1184,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.941666666666659,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.021642121330956,81.90308735216479,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1185,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.949999999999992,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.670291491800356,82.2588298645638,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1186,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.9583333333333255,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.318940862269756,82.61457237696281,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1187,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.966666666666659,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.967590232739155,82.97031488936182,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1188,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.974999999999992,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.616239603208555,83.32605740176083,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1189,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.9833333333333254,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.264888973677955,83.68179991415984,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1190,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.9916666666666587,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.913538344147355,84.03754242655886,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1191,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.999999999999992,2,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.562187714616755,84.39328493895786,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1192,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0083333333333253,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.210837085086155,84.74902745135687,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1193,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0166666666666586,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.859486455555555,85.10476996375588,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1194,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.024999999999992,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.508135826024954,85.46051247615489,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1195,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.033333333333325,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.156785196494354,85.81625498855391,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1196,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0416666666666585,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.805434566963754,86.17199750095291,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1197,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.049999999999992,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.454083937433154,86.52774001335193,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1198,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.058333333333325,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.102733307902554,86.88348252575094,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1199,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.751382678371954,87.23922503814994,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1200,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.400032048841354,87.59496755054896,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1201,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1202,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,54.749999999999716,,,0,0.2,30.0
1203,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,53.49999999999943,,,0,0.2,30.0
1204,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,52.24999999999915,,,0,0.2,30.0
1205,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,50.99999999999886,,,0,0.2,30.0
1206,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,49.74999999999858,,,0,0.2,30.0
1207,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,48.499999999998295,,,0,0.2,30.0
1208,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,47.24999999999801,,,0,0.2,30.0
1209,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,45.999999999997726,,,0,0.2,30.0
1210,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,44.74999999999744,,,0,0.2,30.0
1211,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,43.49999999999716,,,0,0.2,30.0
1212,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,42.249999999996874,,,0,0.2,30.0
1213,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.99999999999659,,,0,0.2,30.0
1214,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1215,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1216,0,1,,0,2,tomato,1.4250000000000003,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1217,0,1,,0,2,tomato,1.4333333333333336,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1218,0,1,,0,2,tomato,1.4416666666666669,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1219,0,1,,0,2,tomato,1.4500000000000002,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1220,0,1,,0,2,tomato,1.4583333333333335,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1221,0,1,,0,2,tomato,1.4666666666666668,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1222,0,1,,0,2,tomato,1.475,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1223,0,1,,0,2,tomato,1.4833333333333334,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1224,0,1,,0,2,tomato,1.4916666666666667,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1225,0,1,,0,2,tomato,1.5,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1226,0,1,,0,2,tomato,1.5083333333333333,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1227,0,1,,0,2,tomato,1.5166666666666666,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1228,0,1,,0,2,tomato,1.525,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1229,0,1,,0,2,tomato,1.5333333333333332,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1230,0,1,,0,2,tomato,1.5416666666666665,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1231,0,1,,0,2,tomato,1.5499999999999998,1,0,3,tomato_cut,3.0666666666666584,3,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
