tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b1d3abf80095d7bd_score,player_fc5d19a5_x,player_fc5d19a5_y,player_fc5d19a5_move_target,player_fc5d19a5_item,player_fc5d19a5_score,player_fc5d19a5_cut_speed,player_fc5d19a5_speed,player_30531934_x,player_30531934_y,player_30531934_move_target,player_30531934_item,player_30531934_score,player_30531934_cut_speed,player_30531934_speed
829,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.09359073827721,79.63187675097637,,tomato,0,1.0,15.0,72.0,42.50000000000057,,tomato,0,0.5,30.0
830,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.085926854868426,79.00692374082931,,tomato,0,1.0,15.0,72.0,43.75000000000085,,tomato,0,0.5,30.0
831,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.078262971459644,78.38197073068224,,tomato,0,1.0,15.0,72.0,45.00000000000114,,tomato,0,0.5,30.0
832,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.07059908805086,77.75701772053517,,tomato,0,1.0,15.0,72.0,46.25000000000142,,tomato,0,0.5,30.0
833,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.06293520464208,77.13206471038811,,tomato,0,1.0,15.0,72.0,47.500000000001705,,tomato,0,0.5,30.0
834,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0552713212333,76.50711170024104,,tomato,0,1.0,15.0,72.0,48.75000000000199,,tomato,0,0.5,30.0
835,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.047607437824674,75.88215869009397,,tomato,0,1.0,15.0,72.0,50.000000000002274,,tomato,0,0.5,30.0
836,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.03994355441624,75.2572056799469,,tomato,0,1.0,15.0,72.0,51.25000000000256,,tomato,0,0.5,30.0
837,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.03227967100781,74.63225266979984,,tomato,0,1.0,15.0,72.0,52.50000000000284,,tomato,0,0.5,30.0
838,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.02461578759937,74.00729965965277,,tomato,0,1.0,15.0,72.0,53.750000000003126,,tomato,0,0.5,30.0
839,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.01695190419094,73.3823466495057,,tomato,0,1.0,15.0,72.0,55.00000000000341,,tomato,0,0.5,30.0
840,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.009288020782506,72.75739363935864,,tomato,0,1.0,15.0,72.0,56.250000000003695,,tomato,0,0.5,30.0
841,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.002381300123886,72.13243593090718,,tomato,0,1.0,15.0,72.0,57.50000000000398,,tomato,0,0.5,30.0
842,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0022890442136,71.50743593771617,,tomato,0,1.0,15.0,72.0,58.75000000000426,,tomato,0,0.5,30.0
843,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00219678830331,70.88243594452516,,tomato,0,1.0,15.0,72.0,60.00000000000455,,tomato,0,0.5,30.0
844,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00210453239302,70.25743595133414,,tomato,0,1.0,15.0,72.0,61.25000000000483,,tomato,0,0.5,30.0
845,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00201227648273,69.63243595814313,,tomato,0,1.0,15.0,72.0,62.500000000005116,,tomato,0,0.5,30.0
846,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00192002057244,69.00743596495212,,tomato,0,1.0,15.0,72.0,63.7500000000054,,tomato,0,0.5,30.0
847,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00182776466215,68.38243597176111,,tomato,0,1.0,15.0,72.0,65.00000000000568,,tomato,0,0.5,30.0
848,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.001735508751864,67.7574359785701,,tomato,0,1.0,15.0,72.0,66.25000000000597,,tomato,0,0.5,30.0
849,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.001643252841575,67.13243598537909,,tomato,0,1.0,15.0,72.0,67.50000000000625,,tomato,0,0.5,30.0
850,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.001550996931286,66.50743599218808,,tomato,0,1.0,15.0,72.0,68.75000000000654,,tomato,0,0.5,30.0
851,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.001458741021,65.88243599899707,,tomato,0,1.0,15.0,72.0,70.00000000000682,,tomato,0,0.5,30.0
852,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00136648511071,65.25743600580606,,tomato,0,1.0,15.0,72.0,71.2500000000071,,tomato,0,0.5,30.0
853,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00127422920042,64.63243601261505,,tomato,0,1.0,15.0,72.0,72.50000000000739,,tomato,0,0.5,30.0
854,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00118197329013,64.00743601942403,,tomato,0,1.0,15.0,72.0,73.75000000000767,,tomato,0,0.5,30.0
855,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00108971737984,63.38243602623302,,tomato,0,1.0,15.0,72.0,75.00000000000796,,tomato,0,0.5,30.0
856,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00099746146955,62.75743603304201,,tomato,0,1.0,15.0,72.0,76.25000000000824,,tomato,0,0.5,30.0
857,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00090520555926,62.132436039851,,tomato,0,1.0,15.0,72.0,77.50000000000853,,tomato,0,0.5,30.0
858,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000812949648974,61.50743604665999,,tomato,0,1.0,15.0,72.0,78.75000000000881,,tomato,0,0.5,30.0
859,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000720693738685,60.88243605346898,,tomato,0,1.0,15.0,72.0,80.0000000000091,,tomato,0,0.5,30.0
860,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0006284378284,60.25743606027797,,tomato,0,1.0,15.0,72.0,81.25000000000938,,tomato,0,0.5,30.0
861,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00053618191811,59.63243606708696,,tomato,0,1.0,15.0,72.0,82.50000000000966,,tomato,0,0.5,30.0
862,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00044392600782,59.007436073895946,,tomato,0,1.0,15.0,72.0,83.75000000000995,,tomato,0,0.5,30.0
863,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00035167009753,58.382436080704935,,tomato,0,1.0,15.0,72.0,85.00000000001023,,tomato,0,0.5,30.0
864,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000259414187475,57.75743608751392,,tomato,0,1.0,15.0,72.0,86.25000000001052,,tomato,0,0.5,30.0
865,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00016715827754,57.13243609432291,,tomato,0,1.0,15.0,72.0,87.5000000000108,,tomato,0,0.5,30.0
866,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00007490236761,56.5074361011319,,tomato,0,1.0,15.0,71.33243380389132,88.47591077356992,,tomato,0,0.5,30.0
867,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002821917714,55.882436104537035,,tomato,0,1.0,15.0,70.45405723006411,89.36526705456868,,tomato,0,0.5,30.0
868,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000027108706135,55.257436104538314,,tomato,0,1.0,15.0,69.5756806562369,90.25462333556743,,tomato,0,0.5,30.0
869,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002599823513,54.63243610453959,,tomato,0,1.0,15.0,68.69730408240969,91.14397961656618,,tomato,0,0.5,30.0
870,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002488776413,54.00743610454087,,tomato,0,1.0,15.0,67.81892750858248,92.03333589756494,,tomato,0,0.5,30.0
871,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002377729312,53.38243610454215,,tomato,0,1.0,15.0,66.94055093475527,92.9226921785637,,tomato,0,0.5,30.0
872,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002266682212,52.75743610454343,,tomato,0,1.0,15.0,66.06217436092805,93.81204845956245,,tomato,0,0.5,30.0
873,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000021556351115,52.13243610454471,,tomato,0,1.0,15.0,65.18379778710087,94.7014047405612,,tomato,0,0.5,30.0
874,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002044588011,51.50743610454599,,tomato,0,1.0,15.0,64.30542121327487,95.59076102155996,,tomato,0,0.5,30.0
875,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001933540911,50.88243610454727,,tomato,0,1.0,15.0,63.42704463944854,96.48011730255871,,tomato,0,0.5,30.0
876,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0000182249381,50.257436104548546,,tomato,0,1.0,15.0,62.54866806562204,97.36947358355746,,tomato,0,0.5,30.0
877,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0000171144671,49.632436104549825,,tomato,0,1.0,15.0,61.67029149179554,98.25882986455622,,tomato,0,0.5,30.0
878,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000016003996095,49.007436104551104,,tomato,0,1.0,15.0,60.79191491796904,99.14818614555497,,tomato,0,0.5,30.0
879,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001489352509,48.38243610455238,,tomato,0,1.0,15.0,59.91353834414254,100.03754242655411,,tomato,0,0.5,30.0
880,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001378305409,47.75743610455366,,tomato,0,1.0,15.0,59.03516177031604,100.92689870755379,,tomato,0,0.5,30.0
881,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001267258308,47.13243610455494,,tomato,0,1.0,15.0,58.15678519648954,101.81625498855348,,tomato,0,0.5,30.0
882,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001156211208,46.50743610455622,,tomato,0,1.0,15.0,57.27840862266304,102.70561126955316,,tomato,0,0.5,30.0
883,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000010451641074,45.8824361045575,,tomato,0,1.0,15.0,56.400032048836536,103.59496755055284,,tomato,0,0.5,30.0
884,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000934117007,45.25743610455878,,tomato,0,1.0,15.0,55.509523748700914,103.14470323113977,,tomato,0,0.5,30.0
885,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000008230699066,44.63243610456006,,tomato,0,1.0,15.0,54.615184377099254,102.27140082738583,,tomato,0,0.5,30.0
886,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000712022806,44.007436104561336,,tomato,0,1.0,15.0,53.720845005497594,101.3980984236319,,tomato,0,0.5,30.0
887,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000600975706,43.382436104562615,,tomato,0,1.0,15.0,52.826505633895934,100.52479601987795,,tomato,0,0.5,30.0
888,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000004899286054,42.757436104563894,,tomato,0,1.0,15.0,51.932166262294274,99.6514936161239,,tomato,0,0.5,30.0
889,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000378881475,42.13243610456517,,tomato,0,1.0,15.0,51.037826890692614,98.77819121236897,,tomato,0,0.5,30.0
890,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000267834339,41.50743610456645,,tomato,0,1.0,15.0,50.143487519090954,97.90488880861405,,tomato,0,0.5,30.0
891,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000156787203,40.88243610456773,,tomato,0,1.0,15.0,49.249148147489294,97.03158640485913,,tomato,0,0.5,30.0
892,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000457400674,40.25743610456901,,tomato,0,1.0,15.0,48.35480877588763,96.15828400110419,,tomato,0,0.5,30.0
893,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000033432348,39.63243610456901,,tomato,0,1.0,15.0,47.46046940428597,95.28498159734927,,tomato,0,0.5,30.0
894,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000032095675,39.00743610456887,,tomato,0,1.0,15.0,46.56613003268431,94.41167919359435,,tomato,0,0.5,30.0
895,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000030759002,38.382436104568725,,tomato,0,1.0,15.0,45.67179066108265,93.53837678983943,,tomato,0,0.5,30.0
896,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000029422329,37.75743610456858,,tomato,0,1.0,15.0,44.77745128948099,92.6650743860845,,tomato,0,0.5,30.0
897,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000028085656,37.13243610456844,,tomato,0,1.0,15.0,43.88311191787933,91.79177198232958,,tomato,0,0.5,30.0
898,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000026748983,36.5074361045683,,tomato,0,1.0,15.0,42.98877254627767,90.91846957857466,,tomato,0,0.5,30.0
899,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0000002541231,35.88243610456816,,tomato,0,1.0,15.0,42.09443317467601,90.04516717481974,,tomato,0,0.5,30.0
900,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000024075637,35.257436104568015,,tomato,0,1.0,15.0,41.20009380307435,89.1718647710648,,tomato,0,0.5,30.0
901,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000022738964,34.63243610456787,,tomato,0,1.0,15.0,40.30575443147269,88.29856236730988,,tomato,0,0.5,30.0
902,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000021402291,34.00743610456773,,tomato,0,1.0,15.0,40.184955638170194,87.09384865392904,,tomato,0,0.5,30.0
903,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000020065618,33.38243610456759,,tomato,0,1.0,15.0,40.1696396509994,85.84394248923557,,tomato,0,0.5,30.0
904,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000018728945,32.75743610456745,,tomato,0,1.0,15.0,40.154323663828606,84.5940363245421,,tomato,0,0.5,30.0
905,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000017392272,32.132436104567304,,tomato,0,1.0,15.0,40.13900767665781,83.34413015984863,,tomato,0,0.5,30.0
