tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,71337cd02ebb4bc9_score,player_3571721d_x,player_3571721d_y,player_3571721d_move_target,player_3571721d_item,player_3571721d_score,player_3571721d_cut_speed,player_3571721d_speed,player_8fd3d7f5_x,player_8fd3d7f5_y,player_8fd3d7f5_move_target,player_8fd3d7f5_item,player_8fd3d7f5_score,player_8fd3d7f5_cut_speed,player_8fd3d7f5_speed
864,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
865,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
866,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
867,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
868,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.64644660940678,24.35355339059322,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
869,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.29289321881356,24.70710678118644,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
870,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.93933982822034,25.06066017177966,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
871,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.58578643762712,25.41421356237288,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
872,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.2322330470339,25.7677669529661,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
873,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.87867965644068,26.12132034355932,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
874,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.52512626584746,26.47487373415254,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
875,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.17157287525424,26.828427124745758,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
876,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.81801948466102,27.181980515338978,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
877,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.4644660940678,27.535533905932198,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
878,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.11091270347458,27.889087296525418,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
879,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.75735931288136,28.242640687118637,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
880,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.40380592228814,28.596194077711857,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
881,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.05025253169492,28.949747468305077,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
882,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.6966991411017,29.303300858898297,,plate,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
883,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.34314575050848,29.656854249491516,,plate,0,1.0,12.0,103.11611652351695,24.88388347648305,,plate,0,0.2,30.0
884,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.98959235991526,30.010407640084736,,plate,0,1.0,12.0,102.2322330470339,25.7677669529661,,plate,0,0.2,30.0
885,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.63603896932204,30.363961030677956,,plate,0,1.0,12.0,101.34834957055085,26.65165042944915,,plate,0,0.2,30.0
886,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.28248557872882,30.717514421271176,,plate,0,1.0,12.0,100.4644660940678,27.535533905932198,,plate,0,0.2,30.0
887,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.9289321881356,31.071067811864395,,plate,0,1.0,12.0,99.58058261758475,28.419417382415247,,plate,0,0.2,30.0
888,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.57537879754238,31.424621202457615,,plate,0,1.0,12.0,98.6966991411017,29.303300858898297,,plate,0,0.2,30.0
889,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.22182540694916,31.778174593050835,,plate,0,1.0,12.0,97.81281566461865,30.187184335381346,,plate,0,0.2,30.0
890,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.86827201635595,32.131727983644055,,plate,0,1.0,12.0,96.9289321881356,31.071067811864395,,plate,0,0.2,30.0
891,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.51471862576273,32.485281374237275,,plate,0,1.0,12.0,96.04504871165256,31.954951288347445,,plate,0,0.2,30.0
892,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.1611652351695,32.838834764830494,,plate,0,1.0,12.0,95.1611652351695,32.838834764830494,,plate,0,0.2,30.0
893,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.80761184457629,33.192388155423714,,plate,0,1.0,12.0,94.27728175868646,33.722718241313544,,plate,0,0.2,30.0
894,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.45405845398307,33.545941546016934,,plate,0,1.0,12.0,93.3933982822034,34.60660171779659,,plate,0,0.2,30.0
895,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.10050506338985,33.899494936610154,,plate,0,1.0,12.0,92.50951480572036,35.49048519427964,,plate,0,0.2,30.0
896,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.74695167279663,34.25304832720337,,plate,0,1.0,12.0,91.62563132923731,36.37436867076269,,plate,0,0.2,30.0
897,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.3933982822034,34.60660171779659,,plate,0,1.0,12.0,90.74174785275426,37.25825214724574,,plate,0,0.2,30.0
898,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.03984489161019,34.96015510838981,,plate,0,1.0,12.0,89.85786437627121,38.14213562372879,,plate,0,0.2,30.0
899,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.68629150101697,35.31370849898303,,plate,0,1.0,12.0,88.97398089978816,39.02601910021184,,plate,0,0.2,30.0
900,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.33273811042375,35.66726188957625,,plate,0,1.0,12.0,88.04617444130974,39.80565318468376,,plate,0,0.2,30.0
901,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.97918471983053,36.02081528016947,,plate,0,1.0,12.0,86.79626611486532,39.820791727740755,,plate,0,0.2,30.0
902,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.62563132923731,36.37436867076269,,plate,0,1.0,12.0,85.54635778842089,39.835930270797746,,plate,0,0.2,30.0
903,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.27207793864409,36.72792206135591,,plate,0,1.0,12.0,84.29644946197647,39.85106881385474,,plate,0,0.2,30.0
904,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.91852454805087,37.08147545194913,,plate,0,1.0,12.0,83.04654113553204,39.86620735691173,,plate,0,0.2,30.0
905,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.56497115745765,37.43502884254235,,plate,0,1.0,12.0,81.79663280908761,39.88134589996872,,plate,0,0.2,30.0
906,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.21141776686443,37.78858223313557,,plate,0,1.0,12.0,80.54672448264319,39.89648444302571,,plate,0,0.2,30.0
907,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.85786437627121,38.14213562372879,,plate,0,1.0,12.0,79.29681615619876,39.911622986082705,,plate,0,0.2,30.0
908,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.50431098567799,38.49568901432201,,plate,0,1.0,12.0,78.04690782975433,39.9267615291397,,plate,0,0.2,30.0
909,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.15075759508477,38.84924240491523,,plate,0,1.0,12.0,76.7969995033099,39.94190007219687,,plate,0,0.2,30.0
910,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.79720420449155,39.20279579550845,,plate,0,1.0,12.0,75.54709117686548,39.95703861525422,,plate,0,0.2,30.0
911,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.44365081389833,39.55634918610167,,plate,0,1.0,12.0,74.29718285042105,39.972177158311574,,plate,0,0.2,30.0
912,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.04471075017727,39.80221161601552,,plate,0,1.0,12.0,73.04727452397663,39.98731570136893,,plate,0,0.2,30.0
913,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.54474873659103,39.808374810868834,,plate,0,1.0,12.0,71.91278695016098,40.27873505658064,,plate,0,0.2,30.0
914,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.04478672300479,39.81453800572215,,plate,0,1.0,12.0,71.02356847568149,41.15725113762039,,plate,0,0.2,30.0
915,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.54482470941855,39.82070120057546,,plate,0,1.0,12.0,70.134350001202,42.03576721866014,,plate,0,0.2,30.0
916,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.04486269583231,39.82686439542878,,plate,0,1.0,12.0,69.2451315267225,42.91428329969989,,plate,0,0.2,30.0
917,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.54490068224607,39.83302759028209,,plate,0,1.0,12.0,68.35591305224301,43.79279938073964,,plate,0,0.2,30.0
918,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.04493866865982,39.83919078513541,,plate,0,1.0,12.0,67.46669457776352,44.671315461779386,,plate,0,0.2,30.0
919,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.54497665507358,39.84535397998872,,plate,0,1.0,12.0,66.57747610328403,45.549831542819135,,plate,0,0.2,30.0
920,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.04501464148734,39.85151717484204,,plate,0,1.0,12.0,65.68825762880454,46.42834762385888,,plate,0,0.2,30.0
921,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.5450526279011,39.85768036969535,,plate,0,1.0,12.0,64.79903915432504,47.30686370489863,,plate,0,0.2,30.0
922,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.04509061431486,39.86384356454867,,plate,0,1.0,12.0,63.90982067984555,48.18537978593838,,plate,0,0.2,30.0
923,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.54512860072862,39.87000675940198,,plate,0,1.0,12.0,63.02060220536606,49.06389586697813,,plate,0,0.2,30.0
924,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.04516658714238,39.876169954255296,,plate,0,1.0,12.0,62.13138373088657,49.94241194801788,,plate,0,0.2,30.0
925,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.54520457355613,39.88233314910861,,plate,0,1.0,12.0,61.24216525640708,50.82092802905757,,plate,0,0.2,30.0
926,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.04524255996989,39.888496343961926,,plate,0,1.0,12.0,60.352946781927585,51.69944411009722,,plate,0,0.2,30.0
927,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.54528054638365,39.89465953881524,,plate,0,1.0,12.0,59.46372830744809,52.57796019113686,,plate,0,0.2,30.0
928,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.04531853279741,39.900822733668555,,plate,0,1.0,12.0,58.5745098329686,53.4564762721765,,plate,0,0.2,30.0
929,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.54535651921117,39.90698592852187,,plate,0,1.0,12.0,57.68529135848911,54.334992353216144,,plate,0,0.2,30.0
930,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.04539450562493,39.913149123375185,,plate,0,1.0,12.0,56.79607288400962,55.213508434255786,,plate,0,0.2,30.0
931,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.54543249203869,39.91931231822871,,plate,0,1.0,12.0,56.0,56.0,,plate,0,0.2,30.0
932,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.04547047845244,39.92547551308238,,plate,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
933,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.5455084648662,39.93163870793605,,plate,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
934,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.04554645127996,39.93780190278972,,plate,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
935,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.54558443769372,39.94396509764339,,plate,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
936,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.04562242410748,39.95012829249706,,plate,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
937,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.54566041052124,39.95629148735073,,plate,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
938,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.045698396935,39.9624546822044,,plate,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
939,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.54573638334875,39.96861787705807,,plate,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
