tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,62f145affa54bd84_score,player_82fdee49_x,player_82fdee49_y,player_82fdee49_move_target,player_82fdee49_item,player_82fdee49_score,player_82fdee49_cut_speed,player_82fdee49_speed,player_726c13c5_x,player_726c13c5_y,player_726c13c5_move_target,player_726c13c5_item,player_726c13c5_score,player_726c13c5_cut_speed,player_726c13c5_speed,d50fec3c4e553249_score,596afa84a32f27f6_message,2170b242ac0cecd1_score
2407,train,True,0,1,,0.0,0,0,2,tomato,2.291666666666667,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,66.00000000000227,,tomato_salad,2,1.0,30.0,,,
2408,train,True,0,1,,0.0,0,0,2,tomato,2.3333333333333335,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,67.25000000000256,,tomato_salad,2,1.0,30.0,,,
2409,train,True,0,1,,0.0,0,0,2,tomato,2.375,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,68.50000000000284,,tomato_salad,2,1.0,30.0,,,
2410,train,True,0,1,,0.0,0,0,2,tomato,2.4166666666666665,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,69.75000000000313,,tomato_salad,2,1.0,30.0,,,
2411,train,True,0,1,,0.0,0,0,2,tomato,2.458333333333333,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,71.00000000000341,,tomato_salad,2,1.0,30.0,,,
2412,train,True,0,1,,0.0,0,0,2,tomato,2.4999999999999996,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,72.2500000000037,,tomato_salad,2,1.0,30.0,,,
2413,train,True,0,1,,0.0,0,0,2,tomato,2.541666666666666,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,73.50000000000398,,tomato_salad,2,1.0,30.0,,,
2414,train,True,0,1,,0.0,0,0,2,tomato,2.5833333333333326,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,74.75000000000426,,tomato_salad,2,1.0,30.0,,,
2415,train,True,0,1,,0.0,0,0,2,tomato,2.624999999999999,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,76.00000000000455,,tomato_salad,2,1.0,30.0,,,
2416,train,True,0,1,,0.0,0,0,2,tomato,2.6666666666666656,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,77.25000000000483,,tomato_salad,2,1.0,30.0,,,
2417,train,True,0,1,,0.0,0,0,2,tomato,2.708333333333332,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,78.50000000000512,,tomato_salad,2,1.0,30.0,,,
2418,train,True,0,1,,0.0,0,0,2,tomato,2.7499999999999987,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,79.7500000000054,,tomato_salad,2,1.0,30.0,,,
2419,train,True,0,1,,0.0,0,0,2,tomato,2.791666666666665,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,81.00000000000568,,tomato_salad,2,1.0,30.0,,,
2420,train,True,0,1,,0.0,0,0,2,tomato,2.8333333333333317,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,82.25000000000597,,tomato_salad,2,1.0,30.0,,,
2421,train,True,0,1,,0.0,0,0,2,tomato,2.8749999999999982,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,83.50000000000625,,tomato_salad,2,1.0,30.0,,,
2422,train,True,0,1,,0.0,0,0,2,tomato,2.9166666666666647,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,84.75000000000654,,tomato_salad,2,1.0,30.0,,,
2423,train,True,0,1,,0.0,0,0,2,tomato,2.9583333333333313,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,86.00000000000682,,tomato_salad,2,1.0,30.0,,,
2424,train,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,87.2500000000071,,tomato_salad,2,1.0,30.0,,,
2425,train,True,0,1,,0.0,0,0,2,tomato_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,88.50000000000739,,tomato_salad,2,1.0,30.0,,,
2426,train,True,0,1,,0.0,0,0,2,tomato_cut,3.083333333333331,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,89.75000000000767,,tomato_salad,2,1.0,30.0,,,
2427,train,True,0,1,,0.0,0,0,2,tomato_cut,3.1249999999999973,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,91.00000000000796,,tomato_salad,2,1.0,30.0,,,
2428,train,True,0,1,,0.0,0,0,2,tomato_cut,3.166666666666664,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,92.25000000000824,,tomato_salad,2,1.0,30.0,,,
2429,train,True,0,1,,0.0,0,0,2,tomato_cut,3.2083333333333304,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,93.50000000000853,,tomato_salad,2,1.0,30.0,,,
2430,train,True,0,1,,0.0,0,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,94.75000000000881,,tomato_salad,2,1.0,30.0,,,
2431,train,True,0,1,,0.0,0,0,2,tomato_cut,3.2916666666666634,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,96.0000000000091,,tomato_salad,2,1.0,30.0,,,
2432,train,True,0,1,,0.0,0,0,2,tomato_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,97.25000000000938,,tomato_salad,2,1.0,30.0,,,
2433,train,True,0,1,,0.0,0,0,2,tomato_cut,3.3749999999999964,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,98.50000000000966,,tomato_salad,2,1.0,30.0,,,
2434,train,True,0,1,,0.0,0,0,2,tomato_cut,3.416666666666663,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,99.75000000000995,,tomato_salad,2,1.0,30.0,,,
2435,train,True,0,1,,0.0,0,0,2,tomato_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,101.00000000001023,,tomato_salad,2,1.0,30.0,,,
2436,train,True,0,1,,0.0,0,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,102.25000000001052,,tomato_salad,2,1.0,30.0,,,
2437,train,True,0,1,,0.0,0,0,2,tomato_cut,3.5416666666666625,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,103.5000000000108,,tomato_salad,2,1.0,30.0,,,
2438,train,True,0,1,,0.0,0,0,2,tomato_cut,3.583333333333329,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,104.75000000001108,,tomato_salad,2,1.0,30.0,,,
2439,train,True,0,1,,0.0,0,0,2,tomato_cut,3.6249999999999956,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,106.00000000001137,,tomato_salad,2,1.0,30.0,,,
2440,train,True,0,1,,0.0,0,0,2,tomato_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,107.25000000001165,,tomato_salad,2,1.0,30.0,,,
2441,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,108.50000000001194,,tomato_salad,2,1.0,30.0,,,
2442,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,109.75000000001222,,tomato_salad,2,1.0,30.0,,,
2443,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,1,1.0,30.0,24.0,111.0000000000125,,tomato_salad,2,1.0,30.0,,,
2444,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.88388347648305,39.11611652351695,,,1,1.0,30.0,24.0,112.25000000001279,,tomato_salad,2,1.0,30.0,,,
2445,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,25.7677669529661,38.2322330470339,,,1,1.0,30.0,24.0,113.50000000001307,,tomato_salad,2,1.0,30.0,,,
2446,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,26.65165042944915,37.34834957055085,,,1,1.0,30.0,24.0,114.75000000001336,,tomato_salad,2,1.0,30.0,,,
2447,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,27.535533905932198,36.4644660940678,,,1,1.0,30.0,24.0,116.00000000001364,,tomato_salad,2,1.0,30.0,,,
2448,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,28.419417382415247,35.58058261758475,,,1,1.0,30.0,24.0,117.25000000001393,,tomato_salad,2,1.0,30.0,,,
2449,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,29.303300858898297,34.6966991411017,,,1,1.0,30.0,24.0,118.50000000001421,,tomato_salad,2,1.0,30.0,,,
2450,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,30.187184335381346,33.812815664618654,,,1,1.0,30.0,24.0,119.7500000000145,,tomato_salad,2,1.0,30.0,,,
2451,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,31.071067811864395,32.928932188135605,,,1,1.0,30.0,24.0,120.0,,tomato_salad,2,1.0,30.0,,,
2452,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,31.954951288347445,32.045048711652555,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2453,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,32.838834764830494,31.161165235169506,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2454,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,33.722718241313544,30.277281758686456,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2455,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,34.60660171779659,29.393398282203407,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2456,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,35.49048519427964,28.509514805720357,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2457,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,36.37436867076269,27.625631329237308,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2458,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,37.25825214724574,26.74174785275426,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2459,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,38.14213562372879,25.85786437627121,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2460,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,39.02601910021184,24.97398089978816,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2461,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,39.95382555869017,24.194346815316237,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2462,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,41.203733885133886,24.179208272259245,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2463,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,42.4536422115776,24.164069729202254,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2464,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,43.70355053802132,24.148931186145262,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2465,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,44.953458864465034,24.13379264308827,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2466,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,46.20336719090875,24.11865410003119,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2467,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,47.453275517352466,24.103515556974024,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2468,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,48.70318384379618,24.08837701391686,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2469,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,49.9530921702399,24.073238470859692,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2470,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,51.203000496683615,24.058099927802527,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
2471,train,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,52.45290882312733,24.04296138474536,,,1,1.0,30.0,24.0,120.0,,,2,1.0,30.0,,,
