tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a1a369ed96448681_score,player_6e3ae276_x,player_6e3ae276_y,player_6e3ae276_move_target,player_6e3ae276_item,player_6e3ae276_score,player_6e3ae276_cut_speed,player_6e3ae276_speed,player_79aa8b0f_x,player_79aa8b0f_y,player_79aa8b0f_move_target,player_79aa8b0f_item,player_79aa8b0f_score,player_79aa8b0f_cut_speed,player_79aa8b0f_speed,15681df14a221cb8_score,143f9da4fcf0d76a_message,abbdd3a2e3917e12_score
2380,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.01434145399103,70.82600652188657,,tomato,0,0.2,30.0,,,
2381,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.002390501730986,72.07593377749558,,tomato,0,0.2,30.0,,,
2382,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00220285323158,73.32593376341148,,tomato,0,0.2,30.0,,,
2383,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.002015204732174,74.57593374932739,,tomato,0,0.2,30.0,,,
2384,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00182755623277,75.8259337352433,,tomato,0,0.2,30.0,,,
2385,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00163990773336,77.0759337211592,,tomato,0,0.2,30.0,,,
2386,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00145225923396,78.32593370707511,,tomato,0,0.2,30.0,,,
2387,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00126461073455,79.57593369299101,,tomato,0,0.2,30.0,,,
2388,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.001076962235146,80.82593367890692,,tomato,0,0.2,30.0,,,
2389,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00088931373574,82.07593366482283,,tomato,0,0.2,30.0,,,
2390,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.000701665236335,83.32593365073873,,tomato,0,0.2,30.0,,,
2391,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00051401673693,84.57593363665464,,tomato,0,0.2,30.0,,,
2392,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00032636823773,85.82593362257055,,tomato,0,0.2,30.0,,,
2393,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00013871973867,87.07593360848645,,tomato,0,0.2,30.0,,,
2394,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.000028915103094,88.3259336003166,,tomato,0,0.2,30.0,,,
2395,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00002660913612,89.57593360031404,,tomato,0,0.2,30.0,,,
2396,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00002430316915,90.82593360031149,,tomato,0,0.2,30.0,,,
2397,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.000021997202175,92.07593360030893,,tomato,0,0.2,30.0,,,
2398,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.0000196912352,93.32593360030637,,tomato,0,0.2,30.0,,,
2399,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00001738526823,94.57593360030381,,tomato,0,0.2,30.0,,,
2400,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00001507930126,95.82593360030125,,tomato,0,0.2,30.0,,,
2401,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.000012773334284,97.0759336002987,,tomato,0,0.2,30.0,,,
2402,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00001046736731,98.32593360029614,,tomato,0,0.2,30.0,,,
2403,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000816140034,99.57593360029358,,tomato,0,0.2,30.0,,,
2404,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.000005855433365,100.82593360029102,,tomato,0,0.2,30.0,,,
2405,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000354946639,102.07593360028847,,tomato,0,0.2,30.0,,,
2406,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.000001243499696,103.32593360028591,,tomato,0,0.2,30.0,,,
2407,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.000000349663345,104.57593360028511,,tomato,0,0.2,30.0,,,
2408,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000032132619,105.8259336002854,,tomato,0,0.2,30.0,,,
2409,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000029298869,107.07593360028568,,tomato,0,0.2,30.0,,,
2410,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000026465118,108.32593360028596,,tomato,0,0.2,30.0,,,
2411,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000023631367,109.57593360028625,,tomato,0,0.2,30.0,,,
2412,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000020797616,110.82593360028653,,tomato,0,0.2,30.0,,,
2413,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000017963865,112.07593360028682,,tomato,0,0.2,30.0,,,
2414,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000015130114,113.3259336002871,,tomato,0,0.2,30.0,,,
2415,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000012296363,114.57593360028739,,tomato,0,0.2,30.0,,,
2416,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000009462612,115.82593360028767,,tomato,0,0.2,30.0,,,
2417,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.00000006628861,117.07593360028795,,tomato,0,0.2,30.0,,,
2418,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.0000000379511,118.32593360028824,,tomato,0,0.2,30.0,,,
2419,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,56.000000009613586,119.57593360028852,,tomato,0,0.2,30.0,,,
2420,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,55.27971020133142,120.53018499688179,,tomato,0,0.2,30.0,,,
2421,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,54.4013080023292,121.41951596833692,,tomato,0,0.2,30.0,,,
2422,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,53.522905803326765,122.30884693979206,,tomato,0,0.2,30.0,,,
2423,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,52.64450360432433,123.1981779112472,,tomato,0,0.2,30.0,,,
2424,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,51.76610140532189,124.08750888270234,,tomato,0,0.2,30.0,,,
2425,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,50.88769920631945,124.97683985415748,,tomato,0,0.2,30.0,,,
2426,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,50.009297007317016,125.86617082561261,,tomato,0,0.2,30.0,,,
2427,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,49.13089480831458,126.75550179706775,,tomato,0,0.2,30.0,,,
2428,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,48.25249260931214,127.64483276852289,,tomato,0,0.2,30.0,,,
2429,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,47.374090410309705,128.53416373997803,,tomato,0,0.2,30.0,,,
2430,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,46.49568821130727,129.42349471143316,,tomato,0,0.2,30.0,,,
2431,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,45.61728601230483,130.3128256828883,,tomato,0,0.2,30.0,,,
2432,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,44.738883813302394,131.20215665434344,,tomato,0,0.2,30.0,,,
2433,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,43.86048161429996,132.09148762579858,,tomato,0,0.2,30.0,,,
2434,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,42.98207941529752,132.98081859725372,,tomato,0,0.2,30.0,,,
2435,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,42.10367721629508,133.87014956870885,,tomato,0,0.2,30.0,,,
2436,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,41.225275017292006,134.75948054016354,,tomato,0,0.2,30.0,,,
2437,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,40.34687281828886,135.64881151161748,,tomato,0,0.2,30.0,,,
2438,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,39.45542316060772,135.092761586761,,tomato,0,0.2,30.0,,,
2439,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,38.56110942663146,134.21943292856807,,tomato,0,0.2,30.0,,,
2440,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,37.66679569265587,133.34610427037515,,tomato,0,0.2,30.0,,,
2441,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,36.772481958680274,132.47277561218223,,tomato,0,0.2,30.0,,,
2442,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,35.87816822470468,131.59944695398931,,tomato,0,0.2,30.0,,,
2443,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,34.98385449072909,130.7261182957964,,tomato,0,0.2,30.0,,,
2444,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,34.08954075675349,129.85278963760348,,tomato,0,0.2,30.0,,,
2445,train,0,1,,0.0,0,0,2,tomato,1.0166666666666655,1,1,0,,0,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,12.0,33.1952270227779,128.97946097941056,,tomato,0,0.2,30.0,,,
