tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7e8159da1e9b77b7_score,player_8d412e76_x,player_8d412e76_y,player_8d412e76_move_target,player_8d412e76_item,player_8d412e76_score,player_8d412e76_cut_speed,player_8d412e76_speed,player_f33f78fe_x,player_f33f78fe_y,player_f33f78fe_move_target,player_f33f78fe_item,player_f33f78fe_score,player_f33f78fe_cut_speed,player_f33f78fe_speed
1477,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.663490180119716,88.64788332881712,,,0,1.0,30.0,79.63718057935093,80.26863983005384,,plate,0,1.0,30.0
1478,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.191082033044374,87.59381111981222,,,0,1.0,30.0,78.75873010247825,81.15792311432324,,plate,0,1.0,30.0
1479,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.17576604587287,86.34390495511875,,,0,1.0,30.0,77.88027962560558,82.04720639859262,,plate,0,1.0,30.0
1480,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.160450058701365,85.09399879042527,,,0,1.0,30.0,77.00182914873291,82.93648968286202,,plate,0,1.0,30.0
1481,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.14513407152986,83.8440926257318,,,0,1.0,30.0,76.12337867186024,83.8257729671314,,plate,0,1.0,30.0
1482,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.129818084358355,82.59418646103833,,,0,1.0,30.0,75.24492819498757,84.7150562514008,,plate,0,1.0,30.0
1483,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.11450209718685,81.34428029634486,,,0,1.0,30.0,74.3664777181149,85.60433953567018,,plate,0,1.0,30.0
1484,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.099186110015346,80.09437413165139,,,0,1.0,30.0,73.48802724124222,86.49362281993957,,plate,0,1.0,30.0
1485,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.08387012284384,78.84446796695792,,,0,1.0,30.0,72.60957676436955,87.38290610420896,,plate,0,1.0,30.0
1486,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.068554135672336,77.59456180226445,,,0,1.0,30.0,72.0,88.0,,plate,0,1.0,30.0
1487,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.053238148500895,76.34465563757098,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1488,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.03792216132974,75.09474947287751,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1489,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.02260617415858,73.84484330818404,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1490,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00729018698742,72.59493714349057,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1491,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.002263679643235,71.34496718003729,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1492,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00207928045292,70.09496719363821,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1493,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0018948812626,68.84496720723914,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1494,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00171048207228,67.59496722084006,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1495,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.001526082881966,66.34496723444099,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1496,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00134168369165,65.09496724804191,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1497,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00115728450133,63.844967261642836,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1498,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000972885311015,62.59496727524376,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1499,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0007884861207,61.344967288844686,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1500,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00060408693038,60.09496730244561,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1501,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00041968774006,58.844967316046535,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1502,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000235288549746,57.59496732964746,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1503,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00005088935948,56.344967343248385,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1504,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002680791123,55.09496734488212,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1505,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002458797322,53.84496734488397,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1506,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002236803521,52.594967344885816,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1507,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0000201480972,51.344967344887664,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1508,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001792815919,50.09496734488951,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1509,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001570822118,48.84496734489136,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1510,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0000134882832,47.594967344893206,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1511,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000011268345546,46.34496734489505,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1512,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000904840789,45.0949673448969,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1513,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000006828470234,43.84496734489875,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1514,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000460853258,42.594967344900596,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1515,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000238859492,41.34496734490244,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1516,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000034411423,40.09496734490412,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1517,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000031738883,38.844967344903836,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1518,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000029066354,37.59496734490355,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1519,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000263938254,36.34496734490327,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1520,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000237212966,35.09496734490298,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1521,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000021048768,33.8449673449027,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1522,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000018376239,32.594967344902415,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1523,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0000001570371,31.34496734490232,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1524,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000013031181,30.09496734490239,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1525,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000010358652,28.84496734490246,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1526,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000076861234,27.594967344902532,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1527,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000050135945,26.344967344902603,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1528,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000002341066,25.094967344902674,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1529,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1530,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1531,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1532,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1533,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1534,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1535,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1536,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1537,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1538,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1539,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1540,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1541,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1542,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1543,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1544,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1545,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1546,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1547,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1548,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1549,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
1550,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,0,1.0,30.0
