tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,099fb98f5076077b_score,player_0d8e0d18_x,player_0d8e0d18_y,player_0d8e0d18_move_target,player_0d8e0d18_item,player_0d8e0d18_score,player_0d8e0d18_cut_speed,player_0d8e0d18_speed,player_ff63bfac_x,player_ff63bfac_y,player_ff63bfac_move_target,player_ff63bfac_item,player_ff63bfac_score,player_ff63bfac_cut_speed,player_ff63bfac_speed
1561,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.90811690796613,43.09188309203387,,plate,0,1.0,12.0,46.57198397818556,97.20624688560811,,tomato_salad,0,0.2,30.0
1562,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.55456351737291,43.44543648262709,,plate,0,1.0,12.0,47.46632334978722,96.33294448185417,,tomato_salad,0,0.2,30.0
1563,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.20101012677969,43.79898987322031,,plate,0,1.0,12.0,48.36066272138888,95.45964207810023,,tomato_salad,0,0.2,30.0
1564,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.84745673618647,44.15254326381353,,plate,0,1.0,12.0,49.25500209299054,94.58633967434629,,tomato_salad,0,0.2,30.0
1565,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.49390334559325,44.50609665440675,,plate,0,1.0,12.0,50.1493414645922,93.71303727059235,,tomato_salad,0,0.2,30.0
1566,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.14034995500003,44.85965004499997,,plate,0,1.0,12.0,51.04368083619386,92.83973486683841,,tomato_salad,0,0.2,30.0
1567,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.78679656440681,45.213203435593186,,plate,0,1.0,12.0,51.93802020779552,91.96643246308447,,tomato_salad,0,0.2,30.0
1568,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.4332431738136,45.566756826186406,,plate,0,1.0,12.0,52.83235957939718,91.09313005933035,,tomato_salad,0,0.2,30.0
1569,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.07968978322037,45.920310216779626,,plate,0,1.0,12.0,53.72669895099884,90.21982765557541,,tomato_salad,0,0.2,30.0
1570,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.72613639262715,46.273863607372846,,plate,0,1.0,12.0,54.6210383226005,89.3465252518205,,tomato_salad,0,0.2,30.0
1571,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.37258300203393,46.627416997966066,,plate,0,1.0,12.0,55.51537769420216,88.47322284806557,,tomato_salad,0,0.2,30.0
1572,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.01902961144071,46.980970388559285,,plate,0,1.0,12.0,56.65150548636595,88.1835990844659,,tomato_salad,0,0.2,30.0
1573,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.6654762208475,47.334523779152505,,plate,0,1.0,12.0,57.901416064676624,88.16864762211576,,tomato_salad,0,0.2,30.0
1574,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.31192283025428,47.688077169745725,,plate,0,1.0,12.0,59.1513266429873,88.15369615976631,,tomato_salad,0,0.2,30.0
1575,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.95836943966106,48.041630560338945,,plate,0,1.0,12.0,60.401237221297976,88.13874469741687,,tomato_salad,0,0.2,30.0
1576,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.60481604906784,48.395183950932164,,plate,0,1.0,12.0,61.65114779960865,88.12379323506742,,tomato_salad,0,0.2,30.0
1577,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.25126265847462,48.748737341525384,,plate,0,1.0,12.0,62.90105837791933,88.10884177271798,,tomato_salad,0,0.2,30.0
1578,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.8977092678814,49.102290732118604,,plate,0,1.0,12.0,64.15096895623,88.09389031036855,,tomato_salad,0,0.2,30.0
1579,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.54415587728818,49.455844122711824,,plate,0,1.0,12.0,65.40087953454068,88.0789388480191,,tomato_salad,0,0.2,30.0
1580,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.19060248669496,49.80939751330504,,plate,0,1.0,12.0,66.65079011285135,88.06398738566966,,tomato_salad,0,0.2,30.0
1581,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.83704909610174,50.16295090389826,,plate,0,1.0,12.0,67.90070069116203,88.04903592332022,,tomato_salad,0,0.2,30.0
1582,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.48349570550852,50.51650429449148,,plate,0,1.0,12.0,69.1506112694727,88.03408446097079,,tomato_salad,0,0.2,30.0
1583,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.1299423149153,50.8700576850847,,plate,0,1.0,12.0,70.40052184778338,88.01913299862134,,tomato_salad,0,0.2,30.0
1584,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.77638892432208,51.22361107567792,,plate,0,1.0,12.0,71.65043242609406,88.0041815362719,,tomato_salad,0,0.2,30.0
1585,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.42283553372886,51.57716446627114,,plate,0,1.0,12.0,72.58298750109228,87.22934741362964,,tomato_salad,0,0.2,30.0
1586,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.06928214313564,51.93071785686436,,plate,0,1.0,12.0,73.4722668256388,86.35089292822018,,tomato_salad,0,0.2,30.0
1587,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.71572875254242,52.28427124745758,,plate,0,1.0,12.0,74.36154615018532,85.47243844281071,,tomato_salad,0,0.2,30.0
1588,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.3621753619492,52.6378246380508,,plate,0,1.0,12.0,75.25082547473184,84.59398395740125,,tomato_salad,0,0.2,30.0
1589,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.00862197135598,52.99137802864402,,plate,0,1.0,12.0,76.14010479927836,83.71552947199179,,tomato_salad,0,0.2,30.0
1590,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.65506858076276,53.34493141923724,,plate,0,1.0,12.0,77.02938412382488,82.83707498658232,,tomato_salad,0,0.2,30.0
1591,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.30151519016954,53.69848480983046,,plate,0,1.0,12.0,77.9186634483714,81.95862050117286,,tomato_salad,0,0.2,30.0
1592,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.94796179957632,54.05203820042368,,plate,0,1.0,12.0,78.80794277291793,81.0801660157634,,tomato_salad,0,0.2,30.0
1593,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.5944084089831,54.4055915910169,,plate,0,1.0,12.0,79.69722209746445,80.20171153035393,,tomato_salad,0,0.2,30.0
1594,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.24085501838988,54.75914498161012,,plate,0,1.0,12.0,80.58650142201097,79.32325704494447,,tomato_salad,0,0.2,30.0
1595,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.88730162779666,55.11269837220334,,plate,0,1.0,12.0,81.47578074655749,78.4448025595352,,tomato_salad,0,0.2,30.0
1596,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.53374823720344,55.46625176279656,,plate,0,1.0,12.0,82.36506007110401,77.56634807412608,,tomato_salad,0,0.2,30.0
1597,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.18019484661022,55.81980515338978,,plate,0,1.0,12.0,83.25433939565053,76.68789358871696,,tomato_salad,0,0.2,30.0
1598,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.826641456017,56.173358543983,,plate,0,1.0,12.0,84.14361872019705,75.80943910330782,,tomato_salad,0,0.2,30.0
1599,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.47308806542378,56.52691193457622,,plate,0,1.0,12.0,85.03289804474358,74.9309846178987,,tomato_salad,0,0.2,30.0
1600,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.11953467483056,56.88046532516944,,plate,0,1.0,12.0,85.9221773692901,74.05253013248958,,tomato_salad,0,0.2,30.0
1601,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.76598128423734,57.23401871576266,,plate,0,1.0,12.0,86.81145669383662,73.17407564708044,,tomato_salad,0,0.2,30.0
1602,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.41242789364412,57.58757210635588,,plate,0,1.0,12.0,87.70073601838314,72.29562116167132,,tomato_salad,0,0.2,30.0
1603,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.0588745030509,57.9411254969491,,plate,0,1.0,12.0,88.0,72.0,,tomato_salad,0,0.2,30.0
1604,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.70532111245768,58.29467888754232,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1605,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.35176772186446,58.64823227813554,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1606,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.99821433127124,59.00178566872876,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1607,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.64466094067802,59.35533905932198,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1608,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.2911075500848,59.7088924499152,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1609,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.93755415949158,60.06244584050842,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1610,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.58400076889836,60.41599923110164,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1611,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.23044737830514,60.76955262169486,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1612,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.87689398771192,61.123106012288076,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1613,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.5233405971187,61.476659402881296,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1614,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.16978720652548,61.830212793474516,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1615,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.81623381593226,62.183766184067736,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1616,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.46268042533904,62.537319574660955,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1617,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.10912703474582,62.890872965254175,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1618,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.7555736441526,63.244426355847395,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1619,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.40202025355939,63.597979746440615,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1620,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.04846686296617,63.951533137033834,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1621,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.694913472372946,64.30508652762705,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1622,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.341360081779726,64.65863991822027,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1623,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.987806691186506,65.0121933088135,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1624,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.634253300593286,65.36574669940671,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1625,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.28069991000007,65.71930008999993,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1626,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.92714651940685,66.07285348059315,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1627,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.57359312881363,66.42640687118637,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1628,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.22003973822041,66.77996026177959,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1629,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.86648634762719,67.13351365237281,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1630,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.51293295703397,67.48706704296603,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1631,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.15937956644075,67.84062043355925,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1632,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.80582617584753,68.19417382415247,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
1633,0,1,,0,2,None_cut,3.59999999999999,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.45227278525431,68.54772721474569,,plate,0,1.0,12.0,88.0,72.0,,,1,0.2,30.0
