tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,adb7d262fa5a6aae_score,player_23736cc7_x,player_23736cc7_y,player_23736cc7_move_target,player_23736cc7_item,player_23736cc7_score,player_23736cc7_cut_speed,player_23736cc7_speed,player_97f93ea9_x,player_97f93ea9_y,player_97f93ea9_move_target,player_97f93ea9_item,player_97f93ea9_score,player_97f93ea9_cut_speed,player_97f93ea9_speed
1311,0,1,,0,2,,0,3,,1,0,tomato_cut,3.3750000000000067,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,34.625000000002416,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1312,0,1,,0,2,,0,3,,1,0,tomato_cut,3.39583333333334,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,35.25000000000256,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1313,0,1,,0,2,,0,3,,1,0,tomato_cut,3.4166666666666736,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,35.8750000000027,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1314,0,1,,0,2,,0,3,,1,0,tomato_cut,3.437500000000007,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,36.50000000000284,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1315,0,1,,0,2,,0,3,,1,0,tomato_cut,3.4583333333333406,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,37.125000000002984,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1316,0,1,,0,2,,0,3,,1,0,tomato_cut,3.479166666666674,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,37.750000000003126,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1317,0,1,,0,2,,0,3,,1,0,tomato_cut,3.5000000000000075,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,38.37500000000327,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1318,0,1,,0,2,,0,3,,1,0,tomato_cut,3.520833333333341,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,39.00000000000341,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1319,0,1,,0,2,,0,3,,1,0,tomato_cut,3.5416666666666745,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,39.62500000000355,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1320,0,1,,0,2,,0,3,,1,0,tomato_cut,3.562500000000008,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.250000000003695,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1321,0,1,,0,2,,0,3,,1,0,tomato_cut,3.5833333333333415,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.87500000000384,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1322,0,1,,0,2,,0,3,,1,0,tomato_cut,3.604166666666675,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,41.50000000000398,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1323,0,1,,0,2,,0,3,,1,0,tomato_cut,3.6250000000000084,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,42.12500000000412,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1324,0,1,,0,2,,0,3,,1,0,tomato_cut,3.645833333333342,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,42.75000000000426,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1325,0,1,,0,2,,0,3,,1,0,tomato_cut,3.6666666666666754,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,43.375000000004405,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1326,0,1,,0,2,,0,3,,1,0,tomato_cut,3.687500000000009,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,44.00000000000455,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1327,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7083333333333424,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,44.62500000000469,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1328,0,1,,0,2,,0,3,,1,0,tomato_cut,3.729166666666676,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,45.25000000000483,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1329,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7500000000000093,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,45.875000000004974,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1330,0,1,,0,2,,0,3,,1,0,tomato_cut,3.770833333333343,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,46.500000000005116,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1331,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7916666666666763,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,47.12500000000526,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1332,0,1,,0,2,,0,3,,1,0,tomato_cut,3.8125000000000098,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,47.7500000000054,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1333,0,1,,0,2,,0,3,,1,0,tomato_cut,3.8333333333333433,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,48.37500000000554,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1334,0,1,,0,2,,0,3,,1,0,tomato_cut,3.8541666666666767,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,49.000000000005684,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1335,0,1,,0,2,,0,3,,1,0,tomato_cut,3.87500000000001,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,49.62500000000583,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1336,0,1,,0,2,,0,3,,1,0,tomato_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,50.25000000000597,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1337,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666677,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,50.87500000000611,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1338,0,1,,0,2,,0,3,,1,0,tomato_cut,3.9375000000000107,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,51.50000000000625,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1339,0,1,,0,2,,0,3,,1,0,tomato_cut,3.958333333333344,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,52.125000000006395,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1340,0,1,,0,2,,0,3,,1,0,tomato_cut,3.9791666666666776,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,52.75000000000654,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1341,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,53.37500000000668,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1342,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,54.00000000000682,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1343,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,54.62500000000696,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1344,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,55.250000000007105,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1345,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,55.87500000000725,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1346,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,56.50000000000739,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1347,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,57.12500000000753,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1348,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,57.750000000007674,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1349,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,58.375000000007816,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1350,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,59.00000000000796,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1351,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,59.6250000000081,,tomato_cut,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
1352,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,60.25000000000824,,tomato_cut,0,1.0,15.0,24.0,25.24999999999993,,,0,0.5,30.0
1353,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,60.875000000008384,,tomato_cut,0,1.0,15.0,24.0,26.499999999999858,,,0,0.5,30.0
1354,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,61.50000000000853,,tomato_cut,0,1.0,15.0,24.0,27.749999999999787,,,0,0.5,30.0
1355,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,62.12500000000867,,tomato_cut,0,1.0,15.0,24.0,28.999999999999716,,,0,0.5,30.0
1356,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,62.75000000000881,,tomato_cut,0,1.0,15.0,24.0,30.249999999999645,,,0,0.5,30.0
1357,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,63.37500000000895,,tomato_cut,0,1.0,15.0,24.0,31.499999999999574,,,0,0.5,30.0
1358,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,64.0000000000091,,tomato_cut,0,1.0,15.0,24.0,32.749999999999716,,,0,0.5,30.0
1359,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,64.62500000000853,,tomato_cut,0,1.0,15.0,24.0,34.0,,,0,0.5,30.0
1360,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,65.25000000000796,,tomato_cut,0,1.0,15.0,24.0,35.250000000000284,,,0,0.5,30.0
1361,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,65.87500000000739,,tomato_cut,0,1.0,15.0,24.0,36.50000000000057,,,0,0.5,30.0
1362,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,66.50000000000682,,tomato_cut,0,1.0,15.0,24.0,37.75000000000085,,,0,0.5,30.0
1363,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,67.12500000000625,,tomato_cut,0,1.0,15.0,24.0,39.00000000000114,,,0,0.5,30.0
1364,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,67.75000000000568,,tomato_cut,0,1.0,15.0,24.0,40.25000000000142,,,0,0.5,30.0
1365,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,68.37500000000512,,tomato_cut,0,1.0,15.0,24.0,41.500000000001705,,,0,0.5,30.0
1366,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,69.00000000000455,,tomato_cut,0,1.0,15.0,24.0,42.75000000000199,,,0,0.5,30.0
1367,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,69.62500000000398,,tomato_cut,0,1.0,15.0,24.0,44.000000000002274,,,0,0.5,30.0
1368,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,70.25000000000341,,tomato_cut,0,1.0,15.0,24.0,45.25000000000256,,,0,0.5,30.0
1369,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,70.87500000000284,,tomato_cut,0,1.0,15.0,24.0,46.50000000000284,,,0,0.5,30.0
1370,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,71.50000000000227,,tomato_cut,0,1.0,15.0,24.0,47.750000000003126,,,0,0.5,30.0
1371,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,plate,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,tomato_cut,0,1.0,15.0,24.0,49.00000000000341,,,0,0.5,30.0
1372,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,50.250000000003695,,,0,0.5,30.0
1373,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,51.50000000000398,,,0,0.5,30.0
1374,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,52.75000000000426,,,0,0.5,30.0
1375,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,54.00000000000455,,,0,0.5,30.0
1376,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,55.25000000000483,,,0,0.5,30.0
1377,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,56.500000000005116,,,0,0.5,30.0
1378,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,57.7500000000054,,,0,0.5,30.0
1379,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,59.000000000005684,,,0,0.5,30.0
1380,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,60.25000000000597,,,0,0.5,30.0
1381,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,61.50000000000625,,,0,0.5,30.0
1382,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,62.75000000000654,,,0,0.5,30.0
1383,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,tomato_salad,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,15.0,24.0,64.00000000000682,,,0,0.5,30.0
