tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8f586923ca4798a7_score,player_a757b7ac_x,player_a757b7ac_y,player_a757b7ac_move_target,player_a757b7ac_item,player_a757b7ac_score,player_a757b7ac_cut_speed,player_a757b7ac_speed,player_d5e721dc_x,player_d5e721dc_y,player_d5e721dc_move_target,player_d5e721dc_item,player_d5e721dc_score,player_d5e721dc_cut_speed,player_d5e721dc_speed,2cfbfaee13303373_score,87adac642bb9d461_message,83d1c72ed97f54f3_score
1686,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.35040039427361,134.0037277146174,,,0,1.0,30.0,119.8763439699661,24.30755190613945,,plate,0,1.0,30.0,,,
1687,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.455776952684865,133.1307163184939,,,0,1.0,30.0,118.9873267412821,25.186271637966456,,plate,0,1.0,30.0,,,
1688,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.561153511096116,132.2577049223704,,,0,1.0,30.0,118.0983095125981,26.06499136979346,,plate,0,1.0,30.0,,,
1689,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.66653006950737,131.3846935262469,,,0,1.0,30.0,117.20929228391411,26.943711101620465,,plate,0,1.0,30.0,,,
1690,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.77190662791862,130.5116821301234,,,0,1.0,30.0,116.32027505523011,27.82243083344747,,plate,0,1.0,30.0,,,
1691,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,33.87728318632987,129.6386707339999,,,0,1.0,30.0,115.43125782654612,28.70115056527412,,plate,0,1.0,30.0,,,
1692,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.98265974474112,128.7656593378764,,,0,1.0,30.0,114.54224059786175,29.57987029710077,,plate,0,1.0,30.0,,,
1693,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.08803630315237,127.89264794175308,,,0,1.0,30.0,113.6532233691772,30.458590028927418,,plate,0,1.0,30.0,,,
1694,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.1934128615633,127.019636545631,,,0,1.0,30.0,112.76420614049265,31.337309760754067,,plate,0,1.0,30.0,,,
1695,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.298789419974195,126.14662514950892,,,0,1.0,30.0,111.87518891180801,32.2160294925808,,plate,0,1.0,30.0,,,
1696,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,29.40416597838509,125.27361375338684,,,0,1.0,30.0,110.98617168312309,33.094749224407806,,plate,0,1.0,30.0,,,
1697,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,28.509542536795987,124.40060235726476,,,0,1.0,30.0,110.09715445443817,33.97346895623481,,plate,0,1.0,30.0,,,
1698,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.614919095206883,123.52759096114268,,,0,1.0,30.0,109.20813722575326,34.852188688061815,,plate,0,1.0,30.0,,,
1699,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.72029565361778,122.6545795650206,,,0,1.0,30.0,108.31911999706834,35.73090841988882,,plate,0,1.0,30.0,,,
1700,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.82567221202887,121.78156816889852,,,0,1.0,30.0,107.43010276838343,36.609628151715825,,plate,0,1.0,30.0,,,
1701,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.93104877044012,120.90855677277644,,,0,1.0,30.0,106.54108553969851,37.48834788354283,,plate,0,1.0,30.0,,,
1702,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.194714047869468,119.96770415478856,,,0,1.0,30.0,105.6520683110136,38.367067615369834,,plate,0,1.0,30.0,,,
1703,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.17947237860287,118.71779708163494,,,0,1.0,30.0,104.76305108232869,39.24578734719684,,plate,0,1.0,30.0,,,
1704,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.164230709336255,117.46789000848132,,,0,1.0,30.0,103.74411162538074,39.81349821690576,,plate,0,1.0,30.0,,,
1705,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.14898904006964,116.2179829353277,,,0,1.0,30.0,102.49419931818743,39.82830444284919,,plate,0,1.0,30.0,,,
1706,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.133747370803025,114.96807586217408,,,0,1.0,30.0,101.24428701099411,39.84311066879262,,plate,0,1.0,30.0,,,
1707,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.11850570153641,113.71816878902045,,,0,1.0,30.0,99.9943747038008,39.85791689473605,,plate,0,1.0,30.0,,,
1708,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.103264032269795,112.46826171586683,,,0,1.0,30.0,98.74446239660749,39.87272312067948,,plate,0,1.0,30.0,,,
1709,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.08802236300318,111.21835464271321,,,0,1.0,30.0,97.49455008941418,39.88752934662291,,plate,0,1.0,30.0,,,
1710,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.072780693736565,109.96844756955959,,,0,1.0,30.0,96.24463778222086,39.902335572566344,,plate,0,1.0,30.0,,,
1711,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.05753902446995,108.71854049640596,,,0,1.0,30.0,94.99472547502755,39.917141798509775,,plate,0,1.0,30.0,,,
1712,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.042297355203335,107.46863342325234,,,0,1.0,30.0,93.74481316783424,39.931948024453206,,plate,0,1.0,30.0,,,
1713,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.02705568593672,106.21872635009872,,,0,1.0,30.0,92.49490086064093,39.94675425039664,,plate,0,1.0,30.0,,,
1714,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.011814016670105,104.9688192769451,,,0,1.0,30.0,91.24498855344761,39.96156047634007,,plate,0,1.0,30.0,,,
1715,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.002294835371575,103.71887689665182,,,0,1.0,30.0,89.9950762462543,39.97636670228327,,plate,0,1.0,30.0,,,
1716,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.002112344968342,102.46887690997279,,,0,1.0,30.0,88.74516393906099,39.99117292822635,,plate,0,1.0,30.0,,,
1717,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00192985456511,101.21887692329376,,,0,1.0,30.0,87.49520253103098,39.99778761283382,,plate,0,1.0,30.0,,,
1718,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001747364161876,99.96887693661473,,,0,1.0,30.0,86.24520254377215,39.997966086391884,,plate,0,1.0,30.0,,,
1719,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001564873758642,98.7188769499357,,,0,1.0,30.0,84.99520255651332,39.99814455994995,,plate,0,1.0,30.0,,,
1720,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00138238335541,97.46887696325668,,,0,1.0,30.0,83.74520256925449,39.998323033508015,,plate,0,1.0,30.0,,,
1721,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001199892952176,96.21887697657765,,,0,1.0,30.0,82.49520258199566,39.99850150706608,,plate,0,1.0,30.0,,,
1722,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.001017402548943,94.96887698989862,,,0,1.0,30.0,81.24520259473682,39.998679980624146,,plate,0,1.0,30.0,,,
1723,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00083491214571,93.71887700321959,,,0,1.0,30.0,79.99520260747799,39.99885845418221,,plate,0,1.0,30.0,,,
1724,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000652421742476,92.46887701654056,,,0,1.0,30.0,78.74520262021916,39.99903692774028,,plate,0,1.0,30.0,,,
1725,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000469931339175,91.21887702986153,,,0,1.0,30.0,77.49520263296033,39.99921540129834,,plate,0,1.0,30.0,,,
1726,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000287440935764,89.9688770431825,,,0,1.0,30.0,76.2452026457015,39.99939387485641,,plate,0,1.0,30.0,,,
1727,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000104950532354,88.71887705650347,,,0,1.0,30.0,74.99520265844266,39.999572348414475,,plate,0,1.0,30.0,,,
1728,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000027037367442,87.46887706209976,,,0,1.0,30.0,73.74520267118383,39.99975082197275,,plate,0,1.0,30.0,,,
1729,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00002485254765,86.21887706210232,,,0,1.0,30.0,72.495202683925,39.99992929553117,,plate,0,1.0,30.0,,,
1730,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00002266772786,84.96887706210488,,,0,1.0,30.0,71.5193913528273,40.66763899269328,,plate,0,1.0,30.0,,,
1731,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000020482908067,83.71887706210744,,,0,1.0,30.0,70.6301659131489,41.54614802362497,,plate,0,1.0,30.0,,,
1732,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000018298088275,82.46887706211,,,0,1.0,30.0,69.7409404734705,42.42465705455686,,plate,0,1.0,30.0,,,
1733,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000016113268483,81.21887706211255,,,0,1.0,30.0,68.8517150337921,43.303166085489146,,plate,0,1.0,30.0,,,
1734,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00001392844869,79.96887706211511,,,0,1.0,30.0,67.9624895941137,44.181675116421424,,plate,0,1.0,30.0,,,
1735,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0000117436289,78.71887706211767,,,0,1.0,30.0,67.07326415443531,45.0601841473537,,plate,0,1.0,30.0,,,
1736,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000009558809108,77.46887706212023,,,0,1.0,30.0,66.18403871475691,45.93869317828598,,plate,0,1.0,30.0,,,
1737,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000007373989316,76.21887706212279,,,0,1.0,30.0,65.29481327507851,46.817202209218266,,plate,0,1.0,30.0,,,
1738,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000005189169514,74.96887706212534,,,0,1.0,30.0,64.40558783540011,47.695711240150544,,plate,0,1.0,30.0,,,
1739,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000003004349544,73.7188770621279,,,0,1.0,30.0,63.516362395721714,48.57422027108282,,plate,0,1.0,30.0,,,
1740,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000000819529575,72.46887706213046,,,0,1.0,30.0,62.627136956043316,49.4527293020151,,plate,0,1.0,30.0,,,
1741,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.000000318466558,71.2188770621308,,,0,1.0,30.0,61.73791151636492,50.331238332947386,,plate,0,1.0,30.0,,,
1742,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00000029230935,69.96887706213052,,,0,1.0,30.0,60.84868607668652,51.209747363879664,,plate,0,1.0,30.0,,,
1743,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00000026615214,68.71887706213023,,,0,1.0,30.0,59.95946063700812,52.08825639481194,,plate,0,1.0,30.0,,,
1744,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00000023999493,67.46887706212995,,,0,1.0,30.0,59.07023519732972,52.96676542574422,,plate,0,1.0,30.0,,,
1745,train,0,1,tomato,0.6666666666666665,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.00000021383772,66.21887706212966,,,0,1.0,30.0,58.181009757651324,53.8452744566765,,plate,0,1.0,30.0,,,
