tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,b1e5276f7954aa4f_score,player_eee64a55_x,player_eee64a55_y,player_eee64a55_move_target,player_eee64a55_item,player_eee64a55_score,player_eee64a55_cut_speed,player_eee64a55_speed,player_ded46ca7_x,player_ded46ca7_y,player_ded46ca7_move_target,player_ded46ca7_item,player_ded46ca7_score,player_ded46ca7_cut_speed,player_ded46ca7_speed,b2fb363a7a6f56cf_score,99cdfdcb30faa2c0_message,763bc06edebf8b31_score
1823,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.00539717664884,52.14453535863804,,tomato_salad,0,1.0,30.0,24.0,88.0,,,0,1.0,30.0,,,
1824,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.88377375047534,51.25517907763907,,tomato_salad,0,1.0,30.0,24.0,89.25000000000028,,,0,1.0,30.0,,,
1825,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.76215032430184,50.36582279664011,,tomato_salad,0,1.0,30.0,24.0,90.50000000000057,,,0,1.0,30.0,,,
1826,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.64052689812834,49.47646651564114,,tomato_salad,0,1.0,30.0,24.0,91.75000000000085,,,0,1.0,30.0,,,
1827,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.51890347195484,48.587110234642175,,tomato_salad,0,1.0,30.0,24.0,93.00000000000114,,,0,1.0,30.0,,,
1828,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.39728004578167,47.69775395364299,,tomato_salad,0,1.0,30.0,24.0,94.25000000000142,,,0,1.0,30.0,,,
1829,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.27565661960888,46.80839767264352,,tomato_salad,0,1.0,30.0,24.0,95.5000000000017,,,0,1.0,30.0,,,
1830,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.15403319343609,45.91904139164406,,tomato_salad,0,1.0,30.0,24.0,96.75000000000199,,,0,1.0,30.0,,,
1831,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.0324097672633,45.02968511064459,,tomato_salad,0,1.0,30.0,24.0,98.00000000000227,,,0,1.0,30.0,,,
1832,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.91078634109051,44.14032882964513,,tomato_salad,0,1.0,30.0,24.0,99.25000000000256,,,0,1.0,30.0,,,
1833,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.78916291491757,43.25097254864566,,tomato_salad,0,1.0,30.0,24.0,100.50000000000284,,,0,1.0,30.0,,,
1834,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.66753948874428,42.3616162676462,,tomato_salad,0,1.0,30.0,24.0,101.75000000000313,,,0,1.0,30.0,,,
1835,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.545916062571,41.47225998664673,,tomato_salad,0,1.0,30.0,24.0,103.00000000000341,,,0,1.0,30.0,,,
1836,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.42429263639771,40.58290370564727,,tomato_salad,0,1.0,30.0,24.0,104.2500000000037,,,0,1.0,30.0,,,
1837,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.51072931689528,40.183303562356784,,tomato_salad,0,1.0,30.0,24.0,105.50000000000398,,,0,1.0,30.0,,,
1838,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.7606417954914,40.168511812980505,,tomato_salad,0,1.0,30.0,24.0,106.75000000000426,,,0,1.0,30.0,,,
1839,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.01055427408751,40.153720063604574,,tomato_salad,0,1.0,30.0,24.0,108.00000000000455,,,0,1.0,30.0,,,
1840,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.26046675268363,40.13892831422864,,tomato_salad,0,1.0,30.0,24.0,109.25000000000483,,,0,1.0,30.0,,,
1841,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.51037923127974,40.12413656485271,,tomato_salad,0,1.0,30.0,24.0,110.50000000000512,,,0,1.0,30.0,,,
1842,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.76029170987586,40.10934481547678,,tomato_salad,0,1.0,30.0,24.0,111.7500000000054,,,0,1.0,30.0,,,
1843,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.01020418847197,40.09455306610085,,tomato_salad,0,1.0,30.0,24.0,113.00000000000568,,,0,1.0,30.0,,,
1844,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.26011666706809,40.07976131672493,,tomato_salad,0,1.0,30.0,24.0,114.25000000000597,,,0,1.0,30.0,,,
1845,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.5100291456642,40.064969567348996,,tomato_salad,0,1.0,30.0,24.0,115.50000000000625,,,0,1.0,30.0,,,
1846,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.75994162426032,40.050177817973065,,tomato_salad,0,1.0,30.0,24.0,116.75000000000654,,,0,1.0,30.0,,,
1847,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.00985410285644,40.035386068597134,,tomato_salad,0,1.0,30.0,24.0,118.00000000000682,,,0,1.0,30.0,,,
1848,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.25976658145255,40.0205943192212,,tomato_salad,0,1.0,30.0,24.0,119.2500000000071,,,0,1.0,30.0,,,
1849,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.50967906004867,40.00580256984527,,tomato_salad,0,1.0,30.0,24.49189088134284,120.29803951736653,,,0,1.0,30.0,,,
1850,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_salad,0,1.0,30.0,25.37026745516934,121.18739579836529,,,0,1.0,30.0,,,
1851,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,26.24864402899584,122.07675207936404,,,0,1.0,30.0,,,
1852,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,27.12702060282234,122.9661083603628,,,0,1.0,30.0,,,
1853,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,28.00539717664884,123.85546464136155,,,0,1.0,30.0,,,
1854,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,28.883773750475342,124.7448209223603,,,0,1.0,30.0,,,
1855,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,29.762150324301842,125.63417720335906,,,0,1.0,30.0,,,
1856,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,30.640526898128343,126.52353348435781,,,0,1.0,30.0,,,
1857,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,31.518903471954843,127.41288976535657,,,0,1.0,30.0,,,
1858,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,32.39728004578134,128.30224604635532,,,0,1.0,30.0,,,
1859,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,33.275656619607844,129.19160232735408,,,0,1.0,30.0,,,
1860,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,34.154033193434344,130.08095860835283,,,0,1.0,30.0,,,
1861,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,35.032409767260845,130.97031488935158,,,0,1.0,30.0,,,
1862,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,35.910786341087345,131.85967117035034,,,0,1.0,30.0,,,
1863,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,36.789162914913845,132.7490274513491,,,0,1.0,30.0,,,
1864,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,37.6675394887403,133.63838373234785,,,0,1.0,30.0,,,
1865,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,38.749999999999716,,,1,1.0,30.0,38.54591606256609,134.5277400133466,,,0,1.0,30.0,,,
1866,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,37.49999999999943,,,1,1.0,30.0,39.42429263639188,135.4170962943456,,,0,1.0,30.0,,,
1867,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,36.24999999999915,,,1,1.0,30.0,40.31160837697216,135.31936371188277,,,0,1.0,30.0,,,
1868,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,34.99999999999886,,,1,1.0,30.0,41.20594774857382,134.4460613081274,,,0,1.0,30.0,,,
1869,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,33.74999999999858,,,1,1.0,30.0,42.10028712017548,133.57275890437205,,,0,1.0,30.0,,,
1870,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,32.499999999998295,,,1,1.0,30.0,42.994626491777574,132.6994565006167,,,0,1.0,30.0,,,
1871,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,31.249999999998227,,,1,1.0,30.0,43.888965863379944,131.82615409686142,,,0,1.0,30.0,,,
1872,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,29.9999999999983,,,1,1.0,30.0,44.783305234982315,130.95285169310716,,,0,1.0,30.0,,,
1873,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,28.74999999999837,,,1,1.0,30.0,45.677644606584686,130.07954928935294,,,0,1.0,30.0,,,
1874,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,27.49999999999844,,,1,1.0,30.0,46.571983978187056,129.20624688559872,,,0,1.0,30.0,,,
1875,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,26.24999999999851,,,1,1.0,30.0,47.46632334978943,128.3329444818445,,,0,1.0,30.0,,,
1876,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.999999999998582,,,1,1.0,30.0,48.3606627213918,127.45964207809044,,,0,1.0,30.0,,,
1877,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,,1,1.0,30.0,49.25500209299417,126.5863396743365,,,0,1.0,30.0,,,
1878,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,50.14934146459653,125.71303727058256,,,0,1.0,30.0,,,
1879,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,51.04368083619848,124.83973486682862,,,0,1.0,30.0,,,
1880,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,51.93802020780044,123.96643246307468,,,0,1.0,30.0,,,
1881,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,52.83235957940239,123.09313005932074,,,0,1.0,30.0,,,
1882,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,53.72669895100435,122.2198276555668,,,0,1.0,30.0,,,
1883,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,54.6210383226063,121.34652525181286,,,0,1.0,30.0,,,
1884,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,55.515377694208254,120.47322284805892,,,0,1.0,30.0,,,
1885,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,55.811981164397025,119.3438298868661,,,0,1.0,30.0,,,
1886,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.9999999999999942,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,55.82729715156782,118.09392372217263,,,0,1.0,30.0,,,
