tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,16437be60400a92b_score,player_1ab11cda_x,player_1ab11cda_y,player_1ab11cda_move_target,player_1ab11cda_item,player_1ab11cda_score,player_1ab11cda_cut_speed,player_1ab11cda_speed,player_2ca0bb99_x,player_2ca0bb99_y,player_2ca0bb99_move_target,player_2ca0bb99_item,player_2ca0bb99_score,player_2ca0bb99_cut_speed,player_2ca0bb99_speed,7cec597422afc9d1_score,8e63fe384bf0b8bc_message,dc2ea2071e83a6d4_score
294,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
295,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
296,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
297,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
298,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
299,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
300,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
301,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
302,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
303,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
304,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
305,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
306,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
307,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
308,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
309,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
310,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
311,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
312,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
313,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
314,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
315,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
316,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
317,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
318,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
319,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
320,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
321,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
322,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
323,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
324,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
325,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
326,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
327,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
328,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
329,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
330,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
331,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
332,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
333,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
334,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
335,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
336,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
337,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
338,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
339,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
340,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
341,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
342,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
343,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
344,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
345,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
346,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
347,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
348,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
349,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
350,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
351,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
352,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
353,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
354,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
355,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
356,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
357,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
358,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
359,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
360,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
361,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
362,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999965374772,72.19496734490484,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,
