tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,80e56876183e2598_score,player_f6c916c3_x,player_f6c916c3_y,player_f6c916c3_move_target,player_f6c916c3_item,player_f6c916c3_score,player_f6c916c3_cut_speed,player_f6c916c3_speed,player_fde12707_x,player_fde12707_y,player_fde12707_move_target,player_fde12707_item,player_fde12707_score,player_fde12707_cut_speed,player_fde12707_speed
901,0,1,,0,2,tomato,0.375,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,72.90785947113739,70.47549885790788,,,1,0.2,30.0
902,0,1,,0,2,tomato,0.4166666666666667,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,73.80998042884875,69.61023717630142,,,1,0.2,30.0
903,0,1,,0,2,tomato,0.45833333333333337,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,74.71210138656011,68.74497549469497,,,1,0.2,30.0
904,0,1,,0,2,tomato,0.5,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,75.61422234427147,67.87971381308851,,,1,0.2,30.0
905,0,1,,0,2,tomato,0.5416666666666666,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,76.51634330198283,67.01445213148206,,,1,0.2,30.0
906,0,1,,0,2,tomato,0.5833333333333333,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,77.41846425969419,66.1491904498756,,,1,0.2,30.0
907,0,1,,0,2,tomato,0.6249999999999999,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,78.32058521740555,65.28392876826915,,,1,0.2,30.0
908,0,1,,0,2,tomato,0.6666666666666665,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,79.22270617511691,64.4186670866627,,,1,0.2,30.0
909,0,1,,0,2,tomato,0.7083333333333331,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,80.12482713282827,63.55340540505587,,,1,0.2,30.0
910,0,1,,0,2,tomato,0.7499999999999998,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,81.02694809053963,62.688143723448704,,,1,0.2,30.0
911,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,81.929069048251,61.82288204184154,,,1,0.2,30.0
912,0,1,,0,2,tomato,0.833333333333333,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,82.83119000596236,60.95762036023501,,,1,0.2,30.0
913,0,1,,0,2,tomato,0.8749999999999997,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,83.73331096367372,60.09235867862856,,,1,0.2,30.0
914,0,1,,0,2,tomato,0.9166666666666663,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,84.63543192138508,59.2270969970221,,,1,0.2,30.0
915,0,1,,0,2,tomato,0.9583333333333329,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,85.53755287909644,58.36183531541565,,,1,0.2,30.0
916,0,1,,0,2,tomato,0.9999999999999996,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,86.4396738368078,57.49657363380919,,,1,0.2,30.0
917,0,1,,0,2,tomato,1.0416666666666663,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.34179479451957,56.631311952202736,,,1,0.2,30.0
918,0,1,,0,2,tomato,1.083333333333333,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.80937131651085,55.57757435142672,,,1,0.2,30.0
919,0,1,,0,2,tomato,1.1249999999999998,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.82466689520105,54.32766793682116,,,1,0.2,30.0
920,0,1,,0,2,tomato,1.1666666666666665,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.83996247389125,53.077761522215596,,,1,0.2,30.0
921,0,1,,0,2,tomato,1.2083333333333333,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.85525805258145,51.827855107610034,,,1,0.2,30.0
922,0,1,,0,2,tomato,1.25,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.87055363127165,50.57794869300447,,,1,0.2,30.0
923,0,1,,0,2,tomato,1.2916666666666667,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.88584920996185,49.32804227839891,,,1,0.2,30.0
924,0,1,,0,2,tomato,1.3333333333333335,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.90114478865245,48.07813586379335,,,1,0.2,30.0
925,0,1,,0,2,tomato,1.3750000000000002,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.91644036734336,46.82822944918779,,,1,0.2,30.0
926,0,1,,0,2,tomato,1.416666666666667,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.93173594603427,45.578323034582226,,,1,0.2,30.0
927,0,1,,0,2,tomato,1.4583333333333337,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.94703152472516,44.328416619976664,,,1,0.2,30.0
928,0,1,,0,2,tomato,1.5000000000000004,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.96232710341607,43.0785102053711,,,1,0.2,30.0
929,0,1,,0,2,tomato,1.5416666666666672,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.97762268210698,41.82860379076554,,,1,0.2,30.0
930,0,1,,0,2,tomato,1.583333333333334,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,87.9929182607979,40.57869737615998,,,1,0.2,30.0
931,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,88.60395076446935,39.577779058378326,,,1,0.2,30.0
932,0,1,,0,2,tomato,1.6666666666666674,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,89.48263319095815,38.68872495801031,,,1,0.2,30.0
933,0,1,,0,2,tomato,1.7083333333333341,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,90.36131561744696,37.7996708576423,,,1,0.2,30.0
934,0,1,,0,2,tomato,1.7500000000000009,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,91.23999804393577,36.91061675727428,,,1,0.2,30.0
935,0,1,,0,2,tomato,1.7916666666666676,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,92.11868047042458,36.02156265690627,,,1,0.2,30.0
936,0,1,,0,2,tomato,1.8333333333333344,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,92.99736289691339,35.132508556538255,,,1,0.2,30.0
937,0,1,,0,2,tomato,1.875000000000001,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,93.8760453234022,34.24345445617024,,,1,0.2,30.0
938,0,1,,0,2,tomato,1.9166666666666679,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,94.75472774989056,33.35440035580223,,,1,0.2,30.0
939,0,1,,0,2,tomato,1.9583333333333346,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,95.63341017637876,32.46534625543421,,,1,0.2,30.0
940,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,96.51209260286697,31.5762921550662,,,1,0.2,30.0
941,0,1,,0,2,tomato,2.041666666666668,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,97.39077502935517,30.687238054698184,,,1,0.2,30.0
942,0,1,,0,2,tomato,2.0833333333333344,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,98.26945745584337,29.79818395433017,,,1,0.2,30.0
943,0,1,,0,2,tomato,2.125000000000001,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,99.14813988233158,28.909129853962156,,,1,0.2,30.0
944,0,1,,0,2,tomato,2.1666666666666674,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,100.02682230881977,28.020075753594142,,,1,0.2,30.0
945,0,1,,0,2,tomato,2.208333333333334,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,100.90550473530799,27.131021653226128,,,1,0.2,30.0
946,0,1,,0,2,tomato,2.2500000000000004,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,101.78418716179618,26.241967552858114,,,1,0.2,30.0
947,0,1,,0,2,tomato,2.291666666666667,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,102.6628695882844,25.3529134524901,,,1,0.2,30.0
948,0,1,,0,2,tomato,2.3333333333333335,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,103.54155201477259,24.463859352122086,,,1,0.2,30.0
949,0,1,,0,2,tomato,2.375,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,,1,0.2,30.0
950,0,1,,0,2,tomato,2.4166666666666665,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
951,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
952,0,1,,0,2,tomato,2.4999999999999996,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
953,0,1,,0,2,tomato,2.541666666666666,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
954,0,1,,0,2,tomato,2.5833333333333326,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
955,0,1,,0,2,tomato,2.624999999999999,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
956,0,1,,0,2,tomato,2.6666666666666656,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
957,0,1,,0,2,tomato,2.708333333333332,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
958,0,1,,0,2,tomato,2.7499999999999987,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
959,0,1,,0,2,tomato,2.791666666666665,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
960,0,1,,0,2,tomato,2.8333333333333317,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
961,0,1,,0,2,tomato,2.8749999999999982,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
962,0,1,,0,2,tomato,2.9166666666666647,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
963,0,1,,0,2,tomato,2.9583333333333313,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
964,0,1,,0,2,tomato,2.999999999999998,2,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
965,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
966,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
967,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
968,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
969,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
970,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
971,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,,0,1.0,12.0,103.11611652351695,24.88388347648305,,plate,1,0.2,30.0
972,0,1,,0,2,None_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato_cut,0,1.0,12.0,102.2322330470339,25.7677669529661,,plate,1,0.2,30.0
973,0,1,,0,2,None_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato_cut,0,1.0,12.0,101.34834957055085,26.65165042944915,,plate,1,0.2,30.0
974,0,1,,0,2,None_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato_cut,0,1.0,12.0,100.4644660940678,27.535533905932198,,plate,1,0.2,30.0
975,0,1,,0,2,None_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato_cut,0,1.0,12.0,99.58058261758475,28.419417382415247,,plate,1,0.2,30.0
976,0,1,,0,2,None_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato_cut,0,1.0,12.0,98.6966991411017,29.303300858898297,,plate,1,0.2,30.0
977,0,1,,0,2,None_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato_cut,0,1.0,12.0,97.81281566461865,30.187184335381346,,plate,1,0.2,30.0
978,0,1,,0,2,None_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato_cut,0,1.0,12.0,96.9289321881356,31.071067811864395,,plate,1,0.2,30.0
979,0,1,,0,2,None_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato_cut,0,1.0,12.0,96.04504871165256,31.954951288347445,,plate,1,0.2,30.0
980,0,1,,0,2,None_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato_cut,0,1.0,12.0,95.1611652351695,32.838834764830494,,plate,1,0.2,30.0
981,0,1,,0,2,None_cut,3.166666666666664,3,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,40.0,,tomato_cut,0,1.0,12.0,94.27728175868646,33.722718241313544,,plate,1,0.2,30.0
