tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,599c13b62f0ef2d5_score,player_ebeafa8a_x,player_ebeafa8a_y,player_ebeafa8a_move_target,player_ebeafa8a_item,player_ebeafa8a_score,player_ebeafa8a_cut_speed,player_ebeafa8a_speed,player_81ed746b_x,player_81ed746b_y,player_81ed746b_move_target,player_81ed746b_item,player_81ed746b_score,player_81ed746b_cut_speed,player_81ed746b_speed
1097,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,93.3933982822034,34.60660171779659,,plate,1,1.0,30.0
1098,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,92.50951480572036,35.49048519427964,,plate,1,1.0,30.0
1099,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,91.62563132923731,36.37436867076269,,plate,1,1.0,30.0
1100,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,90.74174785275426,37.25825214724574,,plate,1,1.0,30.0
1101,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,89.50491257053636,37.43918993948776,,plate,1,1.0,30.0
1102,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,88.26807728831847,37.62012773172978,,plate,1,1.0,30.0
1103,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,87.03124200610057,37.8010655239718,,plate,1,1.0,30.0
1104,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,85.79440672388267,37.98200331621382,,plate,1,1.0,30.0
1105,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,84.55757144166478,38.16294110845584,,plate,1,1.0,30.0
1106,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,83.32073615944688,38.34387890069786,,plate,1,1.0,30.0
1107,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,82.08390087722898,38.52481669293988,,plate,1,1.0,30.0
1108,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,80.84706559501109,38.7057544851819,,plate,1,1.0,30.0
1109,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,79.61023031279319,38.88669227742392,,plate,1,1.0,30.0
1110,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,78.3733950305753,39.06763006966578,,plate,1,1.0,30.0
1111,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,77.1365597483574,39.24856786190746,,plate,1,1.0,30.0
1112,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,75.8997244661395,39.429505654149146,,plate,1,1.0,30.0
1113,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,74.6628891839216,39.610443446390825,,plate,1,1.0,30.0
1114,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,73.42605390170371,39.79138123863251,,plate,1,1.0,30.0
1115,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,72.18921861948581,39.972319030874196,,plate,1,1.0,30.0
1116,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,71.30091445949569,40.851759602683394,,plate,1,1.0,30.0
1117,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,70.41261029950556,41.73120017449259,,plate,1,1.0,30.0
1118,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,69.52430613951543,42.61064074630179,,plate,1,1.0,30.0
1119,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,68.6360019795253,43.49008131811099,,plate,1,1.0,30.0
1120,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,67.74769781953518,44.369521889920186,,plate,1,1.0,30.0
1121,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,66.85939365954505,45.248962461729384,,plate,1,1.0,30.0
1122,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,65.97108949955492,46.12840303353858,,plate,1,1.0,30.0
1123,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,65.0827853395648,47.00784360534778,,plate,1,1.0,30.0
1124,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,64.19448117957467,47.88728417715698,,plate,1,1.0,30.0
1125,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,63.30617701958454,48.766724748966176,,plate,1,1.0,30.0
1126,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,62.41787285959441,49.64616532077575,,plate,1,1.0,30.0
1127,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,61.52956869960428,50.52560589258557,,plate,1,1.0,30.0
1128,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,60.641264539614156,51.40504646439539,,plate,1,1.0,30.0
1129,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,59.75296037962403,52.284487036205206,,plate,1,1.0,30.0
1130,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,58.8646562196339,53.16392760801503,,plate,1,1.0,30.0
1131,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,57.97635205964377,54.04336817982485,,plate,1,1.0,30.0
1132,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,57.088047899653645,54.922808751634676,,plate,1,1.0,30.0
1133,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,plate,1,1.0,30.0
1134,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1135,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1136,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1137,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1138,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1139,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1140,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1141,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1142,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1143,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1144,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1145,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1146,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1147,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1148,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1149,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1150,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1151,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1152,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.0,56.0,,,1,1.0,30.0
1153,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,56.88388347648305,55.11611652351695,,,1,1.0,30.0
1154,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,57.7677669529661,54.2322330470339,,,1,1.0,30.0
1155,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_cut,0,1.0,30.0,58.65165042944915,53.34834957055085,,,1,1.0,30.0
1156,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,59.5355339059322,52.4644660940678,,,1,1.0,30.0
1157,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,60.41941738241525,51.58058261758475,,,1,1.0,30.0
1158,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,61.3033008588983,50.6966991411017,,,1,1.0,30.0
1159,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,62.187184335381346,49.812815664618654,,,1,1.0,30.0
1160,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,63.071067811864395,48.928932188135605,,,1,1.0,30.0
1161,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,63.954951288347445,48.045048711652555,,,1,1.0,30.0
1162,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,64.8388347648305,47.161165235169506,,,1,1.0,30.0
1163,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,65.72271824131354,46.277281758686456,,,1,1.0,30.0
1164,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,66.6066017177966,45.39339828220341,,,1,1.0,30.0
1165,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,67.49048519427964,44.50951480572036,,,1,1.0,30.0
1166,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,68.37436867076269,43.62563132923731,,,1,1.0,30.0
1167,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,69.25825214724574,42.74174785275426,,,1,1.0,30.0
1168,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,70.14213562372879,41.85786437627121,,,1,1.0,30.0
1169,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,71.02601910021184,40.97398089978816,,,1,1.0,30.0
1170,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.749999999999995,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,30.0,71.95382555869026,40.19434681531624,,,1,1.0,30.0
