tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9fea084d0d3dfb36_score,player_7082ca8f_x,player_7082ca8f_y,player_7082ca8f_move_target,player_7082ca8f_item,player_7082ca8f_score,player_7082ca8f_cut_speed,player_7082ca8f_speed,player_0165dc76_x,player_0165dc76_y,player_0165dc76_move_target,player_0165dc76_item,player_0165dc76_score,player_0165dc76_cut_speed,player_0165dc76_speed,57efa1e3d04bc7ea_score,702d61c0705c6480_message,20094dbdf709454f_score
1714,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0,,,
1715,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1716,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1717,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1718,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1719,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1720,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1721,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1722,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1723,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1724,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1725,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1726,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1727,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1728,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1729,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.250000000000284,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1730,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.50000000000057,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1731,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.75000000000085,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1732,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.00000000000114,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1733,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.25000000000142,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1734,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.500000000001705,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1735,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.75000000000199,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1736,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.00000000000227,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1737,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.25000000000256,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1738,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.50000000000284,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1739,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.75000000000313,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1740,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.00000000000341,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1741,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.2500000000037,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1742,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.50000000000398,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1743,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.75000000000426,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1744,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.00000000000455,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1745,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.25000000000483,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1746,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.50000000000512,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1747,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.7500000000054,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1748,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.00000000000568,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1749,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.25000000000597,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1750,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.50000000000625,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1751,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.75000000000654,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1752,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.00000000000682,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1753,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.2500000000071,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1754,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,40.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1755,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1756,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1757,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1758,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1759,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1760,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1761,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1762,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1763,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1764,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1765,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1766,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1767,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1768,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1769,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,54.749999999999716,,,0,1.0,30.0,,,
1770,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,53.49999999999943,,,0,1.0,30.0,,,
1771,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,52.24999999999915,,,0,1.0,30.0,,,
1772,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,50.99999999999886,,,0,1.0,30.0,,,
1773,train,False,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,49.74999999999858,,,0,1.0,30.0,,,
