tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,d91e0be369a2a86d_score,player_a8323792_x,player_a8323792_y,player_a8323792_move_target,player_a8323792_item,player_a8323792_score,player_a8323792_cut_speed,player_a8323792_speed,player_13d1bcac_x,player_13d1bcac_y,player_13d1bcac_move_target,player_13d1bcac_item,player_13d1bcac_score,player_13d1bcac_cut_speed,player_13d1bcac_speed,7f9e2c13dfe25316_score,e97e966cccbbe9bc_message,0b0f37864df71a04_score
930,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.50000000000284,24.0,,plate,0,1.0,30.0,24.0,38.49999999999602,,plate,0,1.0,30.0,,,
931,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.25000000000256,24.0,,plate,0,1.0,30.0,24.0,37.24999999999574,,plate,0,1.0,30.0,,,
932,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.00000000000227,24.0,,plate,0,1.0,30.0,24.0,35.99999999999545,,plate,0,1.0,30.0,,,
933,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.75000000000199,24.0,,plate,0,1.0,30.0,24.0,34.74999999999517,,plate,0,1.0,30.0,,,
934,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.5000000000017,24.0,,plate,0,1.0,30.0,24.0,33.499999999994884,,plate,0,1.0,30.0,,,
935,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.25000000000142,24.0,,plate,0,1.0,30.0,24.0,32.2499999999946,,plate,0,1.0,30.0,,,
936,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.00000000000114,24.0,,plate,0,1.0,30.0,24.0,30.999999999994603,,plate,0,1.0,30.0,,,
937,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.75000000000085,24.0,,plate,0,1.0,30.0,24.0,29.749999999994674,,plate,0,1.0,30.0,,,
938,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.50000000000057,24.0,,plate,0,1.0,30.0,24.0,28.499999999994746,,plate,0,1.0,30.0,,,
939,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.25000000000028,24.0,,plate,0,1.0,30.0,24.0,27.249999999994817,,plate,0,1.0,30.0,,,
940,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.0,24.0,,plate,0,1.0,30.0,24.0,25.999999999994888,,plate,0,1.0,30.0,,,
941,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.74999999999972,24.0,,plate,0,1.0,30.0,24.0,24.74999999999496,,plate,0,1.0,30.0,,,
942,train,True,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.49999999999943,24.0,,plate,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
943,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.24999999999915,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
944,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,90.99999999999886,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
945,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,89.74999999999858,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
946,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.4999999999983,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
947,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.24999999999801,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
948,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.99999999999773,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
949,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.74999999999744,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
950,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.49999999999716,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
951,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.24999999999687,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
952,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.99999999999659,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
953,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.7499999999963,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
954,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.49999999999602,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
955,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.24999999999574,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
956,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.99999999999545,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
957,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.74999999999517,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
958,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.49999999999488,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
959,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.2499999999946,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
960,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.34621797023578,24.84324151087344,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
961,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.45686168923703,25.72161808469994,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
962,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.56750540823828,26.59999465852644,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
963,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.67814912723952,27.47837123235294,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
964,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.78879284624077,28.356747806179442,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
965,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.89943656524201,29.235124380005942,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
966,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.01008028424326,30.113500953832443,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
967,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.1207240032445,30.991877527658943,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
968,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.23136772224575,31.870254101485443,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
969,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.34201144124647,32.748630675311944,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
970,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.452655160247005,33.627007249138444,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
971,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.56329887924754,34.505383822964944,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
972,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.673942598248075,35.383760396791445,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
973,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.78458631724861,36.262136970617945,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
974,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.895230036249146,37.140513544444445,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
975,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.00587375524984,38.018890118270946,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
976,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.11651747425088,38.897266692097446,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
977,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.22716119325191,39.77564326592395,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
978,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
979,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
980,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
981,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
982,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
983,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
984,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
985,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
986,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
987,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
988,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
989,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
990,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
991,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
992,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
993,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
994,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
995,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
