tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8f4b41276f54f3d8_score,player_ecf8e71e_x,player_ecf8e71e_y,player_ecf8e71e_move_target,player_ecf8e71e_item,player_ecf8e71e_score,player_ecf8e71e_cut_speed,player_ecf8e71e_speed,player_cde718cb_x,player_cde718cb_y,player_cde718cb_move_target,player_cde718cb_item,player_cde718cb_score,player_cde718cb_cut_speed,player_cde718cb_speed
598,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.74999999999972,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
599,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.49999999999943,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
600,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.24999999999915,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
601,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.99999999999886,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
602,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.74999999999858,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
603,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.4999999999983,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
604,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.24999999999801,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
605,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.999999999997726,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
606,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.74999999999744,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
607,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.49999999999716,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
608,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.249999999996874,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
609,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.99999999999659,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
610,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.749999999996305,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
611,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.49999999999602,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
612,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.24999999999574,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
613,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.99999999999545,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
614,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.74999999999517,24.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
615,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.499999999994884,24.0,,tomato,0,1.0,30.0,86.74999999999972,24.0,,tomato,0,1.0,30.0
616,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.2499999999946,24.0,,tomato,0,1.0,30.0,85.49999999999943,24.0,,tomato,0,1.0,30.0
617,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.999999999994316,24.0,,tomato,0,1.0,30.0,84.24999999999915,24.0,,tomato,0,1.0,30.0
618,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.74999999999403,24.0,,tomato,0,1.0,30.0,82.99999999999886,24.0,,tomato,0,1.0,30.0
619,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.49999999999375,24.0,,tomato,0,1.0,30.0,81.74999999999858,24.0,,tomato,0,1.0,30.0
620,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.24999999999346,24.0,,tomato,0,1.0,30.0,80.4999999999983,24.0,,tomato,0,1.0,30.0
621,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.99999999999318,24.0,,tomato,0,1.0,30.0,79.24999999999801,24.0,,tomato,0,1.0,30.0
622,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.749999999992895,24.0,,tomato,0,1.0,30.0,77.99999999999773,24.0,,tomato,0,1.0,30.0
623,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.70196048263347,24.49189088134284,,tomato,0,1.0,30.0,76.74999999999744,24.0,,tomato,0,1.0,30.0
624,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.81260420163471,25.37026745516934,,tomato,0,1.0,30.0,75.49999999999716,24.0,,tomato,0,1.0,30.0
625,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.92324792063596,26.24864402899584,,tomato,0,1.0,30.0,74.24999999999687,24.0,,tomato,0,1.0,30.0
626,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.033891639637005,27.12702060282234,,tomato,0,1.0,30.0,72.99999999999659,24.0,,tomato,0,1.0,30.0
627,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.14453535863804,28.00539717664884,,tomato,0,1.0,30.0,71.7499999999963,24.0,,tomato,0,1.0,30.0
628,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.25517907763907,28.883773750475342,,tomato,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0
629,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.36582279664011,29.762150324301842,,tomato,0,1.0,30.0,69.24999999999574,24.0,,tomato,0,1.0,30.0
630,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.47646651564114,30.640526898128343,,tomato,0,1.0,30.0,67.99999999999545,24.0,,tomato,0,1.0,30.0
631,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.587110234642175,31.518903471954843,,tomato,0,1.0,30.0,66.74999999999517,24.0,,tomato,0,1.0,30.0
632,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.697753953643165,32.39728004578134,,tomato,0,1.0,30.0,65.49999999999488,24.0,,tomato,0,1.0,30.0
633,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.808397672644055,33.275656619607844,,tomato,0,1.0,30.0,64.2499999999946,24.0,,tomato,0,1.0,30.0
634,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.919041391644946,34.154033193434344,,tomato,0,1.0,30.0,62.999999999994316,24.0,,tomato,0,1.0,30.0
635,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.029685110645836,35.032409767260845,,tomato,0,1.0,30.0,61.74999999999403,24.0,,tomato,0,1.0,30.0
636,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.140328829646727,35.910786341087345,,tomato,0,1.0,30.0,60.49999999999375,24.0,,tomato,0,1.0,30.0
637,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.250972548647617,36.789162914913845,,tomato,0,1.0,30.0,59.24999999999346,24.0,,tomato,0,1.0,30.0
638,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.361616267648508,37.667539488740346,,tomato,0,1.0,30.0,57.99999999999318,24.0,,tomato,0,1.0,30.0
639,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.472259986649725,38.54591606256688,,tomato,0,1.0,30.0,56.749999999992895,24.0,,tomato,0,1.0,30.0
640,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.58290370565097,39.424292636393595,,tomato,0,1.0,30.0,55.49999999999261,24.0,,tomato,0,1.0,30.0
641,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,30.0,54.249999999992326,24.0,,tomato,0,1.0,30.0
642,0,1,,0,2,tomato,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,52.99999999999204,24.0,,tomato,0,1.0,30.0
643,0,1,,0,2,tomato,0.041666666666666664,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,51.74999999999176,24.0,,tomato,0,1.0,30.0
644,0,1,,0,2,tomato,0.08333333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,50.49999999999147,24.0,,tomato,0,1.0,30.0
645,0,1,,0,2,tomato,0.125,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,49.24999999999119,24.0,,tomato,0,1.0,30.0
646,0,1,,0,2,tomato,0.16666666666666666,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,47.999999999990905,24.0,,tomato,0,1.0,30.0
647,0,1,,0,2,tomato,0.20833333333333331,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,46.74999999999062,24.0,,tomato,0,1.0,30.0
648,0,1,,0,2,tomato,0.24999999999999997,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,45.49999999999034,24.0,,tomato,0,1.0,30.0
649,0,1,,0,2,tomato,0.29166666666666663,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,44.24999999999005,24.0,,tomato,0,1.0,30.0
650,0,1,,0,2,tomato,0.3333333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,42.99999999998977,24.0,,tomato,0,1.0,30.0
651,0,1,,0,2,tomato,0.375,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,41.749999999989484,24.0,,tomato,0,1.0,30.0
652,0,1,,0,2,tomato,0.4166666666666667,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,40.4999999999892,24.0,,tomato,0,1.0,30.0
653,0,1,,0,2,tomato,0.45833333333333337,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,39.52408922643008,24.66756619610841,,tomato,0,1.0,30.0
654,0,1,,0,2,tomato,0.5,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,38.634732945431324,25.545942769935266,,tomato,0,1.0,30.0
655,0,1,,0,2,tomato,0.5416666666666666,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,37.74537666443257,26.42431934376212,,tomato,0,1.0,30.0
656,0,1,,0,2,tomato,0.5833333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,36.856020383433815,27.302695917588977,,tomato,0,1.0,30.0
657,0,1,,0,2,tomato,0.6249999999999999,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,35.96666410243506,28.181072491415833,,tomato,0,1.0,30.0
658,0,1,,0,2,tomato,0.6666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,35.07730782143631,29.05944906524269,,tomato,0,1.0,30.0
659,0,1,,0,2,tomato,0.7083333333333331,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,34.18795154043755,29.937825639069217,,tomato,0,1.0,30.0
660,0,1,,0,2,tomato,0.7499999999999998,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,33.2985952594388,30.816202212895718,,tomato,0,1.0,30.0
661,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,32.409238978440044,31.694578786722218,,tomato,0,1.0,30.0
662,0,1,,0,2,tomato,0.833333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,31.519882697441098,32.57295536054872,,tomato,0,1.0,30.0
663,0,1,,0,2,tomato,0.8749999999999997,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,30.630526416441988,33.45133193437522,,tomato,0,1.0,30.0
664,0,1,,0,2,tomato,0.9166666666666663,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,29.74117013544288,34.32970850820172,,tomato,0,1.0,30.0
665,0,1,,0,2,tomato,0.9583333333333329,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,28.85181385444377,35.20808508202822,,tomato,0,1.0,30.0
666,0,1,,0,2,tomato,0.9999999999999996,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,27.96245757344466,36.08646165585472,,tomato,0,1.0,30.0
667,0,1,,0,2,tomato,1.0416666666666663,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,27.07310129244555,36.96483822968122,,tomato,0,1.0,30.0
668,0,1,,0,2,tomato,1.083333333333333,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,26.183745011446586,37.84321480350772,,tomato,0,1.0,30.0
669,0,1,,0,2,tomato,1.1249999999999998,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,25.29438873044783,38.72159137733434,,tomato,0,1.0,30.0
670,0,1,,0,2,tomato,1.1666666666666665,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.405032449449077,39.59996795116105,,tomato,0,1.0,30.0
671,0,1,,0,2,tomato,1.2083333333333333,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.180345212483438,40.76071181261251,,tomato,0,1.0,30.0
672,0,1,,0,2,tomato,1.25,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.16555346310733,42.01062429120863,,tomato,0,1.0,30.0
673,0,1,,0,2,tomato,1.2916666666666667,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.150761713731224,43.260536769804744,,tomato,0,1.0,30.0
674,0,1,,0,2,tomato,1.3333333333333335,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.135969964355116,44.51044924840086,,tomato,0,1.0,30.0
675,0,1,,0,2,tomato,1.3750000000000002,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.121178214979007,45.760361726996976,,tomato,0,1.0,30.0
676,0,1,,0,2,tomato,1.416666666666667,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.1063864656029,47.01027420559309,,tomato,0,1.0,30.0
677,0,1,,0,2,tomato,1.4583333333333337,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.09159471622679,48.26018668418921,,tomato,0,1.0,30.0
678,0,1,,0,2,tomato,1.5000000000000004,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.076802966850682,49.51009916278532,,tomato,0,1.0,30.0
679,0,1,,0,2,tomato,1.5416666666666672,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.062011217474577,50.76001164138144,,tomato,0,1.0,30.0
680,0,1,,0,2,tomato,1.583333333333334,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.04721946809847,52.009924119977555,,tomato,0,1.0,30.0
681,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,24.03242771872236,53.25983659857367,,tomato,0,1.0,30.0
