tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9121861962135ab9_score,player_76cfa63f_x,player_76cfa63f_y,player_76cfa63f_move_target,player_76cfa63f_item,player_76cfa63f_score,player_76cfa63f_cut_speed,player_76cfa63f_speed,player_67838363_x,player_67838363_y,player_67838363_move_target,player_67838363_item,player_67838363_score,player_67838363_cut_speed,player_67838363_speed,f3fef15827a22cfa_score,eaf07cde31687ab1_message,124351e805007b79_score
2494,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,40.75138267837175,24.76077496185072,,tomato,1,1.0,30.0,88.0,27.49999999999844,,,0,1.0,30.0,,,
2495,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,39.73925317882805,24.186261912236056,,tomato,1,1.0,30.0,88.0,26.24999999999851,,,0,1.0,30.0,,,
2496,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,38.489340700231935,24.17147016285977,,tomato,1,1.0,30.0,88.0,24.999999999998582,,,0,1.0,30.0,,,
2497,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,37.23942822163582,24.156678413483483,,tomato,1,1.0,30.0,88.0,24.0,,,0,1.0,30.0,,,
2498,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,35.9895157430397,24.141886664107197,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2499,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,34.73960326444359,24.12709491473091,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2500,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,33.48969078584747,24.112303165354625,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2501,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,32.239778307251356,24.09751141597834,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2502,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,30.98986582865524,24.082719666602053,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2503,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,29.739953350059125,24.067927917225767,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2504,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,28.49004087146301,24.05313616784948,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2505,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,27.240128392866893,24.038344418473194,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2506,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,25.990215914270777,24.023552669096908,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2507,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.74030343567466,24.008760919720622,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2508,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2509,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2510,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.041666666666666664,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2511,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.08333333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2512,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.125,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2513,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2514,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.20833333333333331,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2515,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.24999999999999997,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2516,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.29166666666666663,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2517,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.3333333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2518,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.375,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2519,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.4166666666666667,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2520,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.45833333333333337,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2521,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.5,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2522,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2523,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.5833333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2524,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.6249999999999999,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2525,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.6666666666666665,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2526,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.7083333333333331,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,86.74999999999972,24.0,,tomato,0,1.0,30.0,,,
2527,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.7499999999999998,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,85.49999999999943,24.0,,tomato,0,1.0,30.0,,,
2528,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.7916666666666664,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,84.24999999999915,24.0,,tomato,0,1.0,30.0,,,
2529,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.833333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,82.99999999999886,24.0,,tomato,0,1.0,30.0,,,
2530,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.8749999999999997,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,81.74999999999858,24.0,,tomato,0,1.0,30.0,,,
2531,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,80.4999999999983,24.0,,tomato,0,1.0,30.0,,,
2532,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9583333333333329,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,79.24999999999801,24.0,,tomato,0,1.0,30.0,,,
2533,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9999999999999996,0,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,77.99999999999773,24.0,,tomato,0,1.0,30.0,,,
2534,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,76.74999999999744,24.0,,tomato,0,1.0,30.0,,,
2535,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,75.49999999999716,24.0,,tomato,0,1.0,30.0,,,
2536,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1249999999999998,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,74.24999999999687,24.0,,tomato,0,1.0,30.0,,,
2537,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1666666666666665,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,72.99999999999659,24.0,,tomato,0,1.0,30.0,,,
2538,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2083333333333333,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,71.7499999999963,24.0,,tomato,0,1.0,30.0,,,
2539,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.25,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,
2540,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,69.24999999999574,24.0,,tomato,0,1.0,30.0,,,
2541,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3333333333333335,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,67.99999999999545,24.0,,tomato,0,1.0,30.0,,,
2542,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,66.74999999999517,24.0,,tomato,0,1.0,30.0,,,
2543,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,65.49999999999488,24.0,,tomato,0,1.0,30.0,,,
2544,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,64.2499999999946,24.0,,tomato,0,1.0,30.0,,,
2545,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.5000000000000004,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,62.999999999994316,24.0,,tomato,0,1.0,30.0,,,
2546,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.5416666666666672,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,61.74999999999403,24.0,,tomato,0,1.0,30.0,,,
2547,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,60.49999999999375,24.0,,tomato,0,1.0,30.0,,,
2548,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.6250000000000007,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,59.24999999999346,24.0,,tomato,0,1.0,30.0,,,
2549,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.6666666666666674,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,57.99999999999318,24.0,,tomato,0,1.0,30.0,,,
2550,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,56.749999999992895,24.0,,tomato,0,1.0,30.0,,,
2551,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.7500000000000009,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,55.49999999999261,24.0,,tomato,0,1.0,30.0,,,
2552,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.7916666666666676,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,54.249999999992326,24.0,,tomato,0,1.0,30.0,,,
2553,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.7916666666666676,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,52.99999999999204,24.0,,tomato,0,1.0,30.0,,,
2554,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.7916666666666676,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,,1,1.0,30.0,51.74999999999176,24.0,,tomato,0,1.0,30.0,,,
2555,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.7916666666666676,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,25.24999999999993,,,1,1.0,30.0,50.49999999999147,24.0,,tomato,0,1.0,30.0,,,
2556,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.7916666666666676,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,26.499999999999858,,,1,1.0,30.0,49.24999999999119,24.0,,tomato,0,1.0,30.0,,,
2557,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.7916666666666676,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,27.749999999999787,,,1,1.0,30.0,47.999999999990905,24.0,,tomato,0,1.0,30.0,,,
2558,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.7916666666666676,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,28.999999999999716,,,1,1.0,30.0,46.74999999999062,24.0,,tomato,0,1.0,30.0,,,
2559,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.7916666666666676,1,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,30.249999999999645,,,1,1.0,30.0,45.49999999999034,24.0,,tomato,0,1.0,30.0,,,
