tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,ca10b9260bb8282b_score,player_8573f4ef_x,player_8573f4ef_y,player_8573f4ef_move_target,player_8573f4ef_item,player_8573f4ef_score,player_8573f4ef_cut_speed,player_8573f4ef_speed,player_1864f871_x,player_1864f871_y,player_1864f871_move_target,player_1864f871_item,player_1864f871_score,player_1864f871_cut_speed,player_1864f871_speed,b85ef95ef1774430_score,3cdd9fedf36cc53c_message,026926099b4b6660_score
6238,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.049999999999999996,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6239,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.05833333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6240,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.06666666666666667,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6241,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.075,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6242,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.08333333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6243,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.09166666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6244,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.09999999999999999,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6245,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.10833333333333332,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6246,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.11666666666666665,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6247,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.12499999999999999,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6248,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.13333333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6249,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.14166666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6250,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.15,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6251,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.15833333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6252,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6253,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6254,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,24.0,24.0,,,3,0.2,30.0,,,3.0
6255,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,25.24999999999993,24.0,,,3,0.2,30.0,,,3.0
6256,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,26.499999999999858,24.0,,,3,0.2,30.0,,,3.0
6257,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,27.749999999999787,24.0,,,3,0.2,30.0,,,3.0
6258,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,28.999999999999716,24.0,,,3,0.2,30.0,,,3.0
6259,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,30.249999999999645,24.0,,,3,0.2,30.0,,,3.0
6260,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,31.499999999999574,24.0,,,3,0.2,30.0,,,3.0
6261,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,32.749999999999716,24.0,,,3,0.2,30.0,,,3.0
6262,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,34.0,24.0,,,3,0.2,30.0,,,3.0
6263,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,35.250000000000284,24.0,,,3,0.2,30.0,,,3.0
6264,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,36.50000000000057,24.0,,,3,0.2,30.0,,,3.0
6265,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,37.75000000000085,24.0,,,3,0.2,30.0,,,3.0
6266,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,39.00000000000114,24.0,,,3,0.2,30.0,,,3.0
6267,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,40.25000000000142,24.0,,,3,0.2,30.0,,,3.0
6268,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,41.500000000001705,24.0,,,3,0.2,30.0,,,3.0
6269,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,42.75000000000199,24.0,,,3,0.2,30.0,,,3.0
6270,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,44.000000000002274,24.0,,,3,0.2,30.0,,,3.0
6271,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,45.25000000000256,24.0,,,3,0.2,30.0,,,3.0
6272,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,46.50000000000284,24.0,,,3,0.2,30.0,,,3.0
6273,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,47.750000000003126,24.0,,,3,0.2,30.0,,,3.0
6274,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,49.00000000000341,24.0,,,3,0.2,30.0,,,3.0
6275,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,50.250000000003695,24.0,,,3,0.2,30.0,,,3.0
6276,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,51.50000000000398,24.0,,,3,0.2,30.0,,,3.0
6277,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,52.75000000000426,24.0,,,3,0.2,30.0,,,3.0
6278,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,54.00000000000455,24.0,,,3,0.2,30.0,,,3.0
6279,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,55.25000000000483,24.0,,,3,0.2,30.0,,,3.0
6280,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,56.500000000005116,24.0,,,3,0.2,30.0,,,3.0
6281,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,57.7500000000054,24.0,,,3,0.2,30.0,,,3.0
6282,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,59.000000000005684,24.0,,,3,0.2,30.0,,,3.0
6283,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,60.25000000000597,24.0,,,3,0.2,30.0,,,3.0
6284,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,61.50000000000625,24.0,,,3,0.2,30.0,,,3.0
6285,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,62.75000000000654,24.0,,,3,0.2,30.0,,,3.0
6286,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,64.00000000000682,24.0,,,3,0.2,30.0,,,3.0
6287,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,65.2500000000071,24.0,,,3,0.2,30.0,,,3.0
6288,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,66.50000000000739,24.0,,,3,0.2,30.0,,,3.0
6289,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,67.75000000000767,24.0,,,3,0.2,30.0,,,3.0
6290,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,69.00000000000796,24.0,,,3,0.2,30.0,,,3.0
6291,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,70.25000000000824,24.0,,,3,0.2,30.0,,,3.0
6292,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,71.50000000000853,24.0,,,3,0.2,30.0,,,3.0
6293,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,72.75000000000881,24.0,,,3,0.2,30.0,,,3.0
6294,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,74.0000000000091,24.0,,,3,0.2,30.0,,,3.0
6295,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,75.25000000000938,24.0,,,3,0.2,30.0,,,3.0
6296,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,76.50000000000966,24.0,,,3,0.2,30.0,,,3.0
6297,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,77.75000000000995,24.0,,,3,0.2,30.0,,,3.0
6298,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,79.00000000001023,24.0,,,3,0.2,30.0,,,3.0
6299,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,80.25000000001052,24.0,,,3,0.2,30.0,,,3.0
6300,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,81.5000000000108,24.0,,,3,0.2,30.0,,,3.0
6301,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,82.75000000001108,24.0,,,3,0.2,30.0,,,3.0
6302,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,84.00000000001137,24.0,,,3,0.2,30.0,,,3.0
6303,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,85.25000000001165,24.0,,,3,0.2,30.0,,,3.0
6304,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,86.50000000001194,24.0,,,3,0.2,30.0,,,3.0
6305,test,True,0,1,None_cut,3.241666666666658,3,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,12.0,87.75000000001222,24.0,,,3,0.2,30.0,,,3.0
