tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b7e0d85217b88b34_score,player_e15fbbb7_x,player_e15fbbb7_y,player_e15fbbb7_move_target,player_e15fbbb7_item,player_e15fbbb7_score,player_e15fbbb7_cut_speed,player_e15fbbb7_speed,player_6bebc786_x,player_6bebc786_y,player_6bebc786_move_target,player_6bebc786_item,player_6bebc786_score,player_6bebc786_cut_speed,player_6bebc786_speed
1461,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,tomato_salad,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,75.62563132923731,43.62563132923731,,,1,0.5,30.0
1462,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,tomato_salad,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,74.74174785275426,42.74174785275426,,,1,0.5,30.0
1463,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,tomato_salad,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,73.85786437627121,41.85786437627121,,,1,0.5,30.0
1464,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,tomato_salad,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.97398089978816,40.97398089978816,,,1,0.5,30.0
1465,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,tomato_salad,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,,1,0.5,30.0
1466,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1467,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1468,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1469,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1470,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1471,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1472,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1473,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1474,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1475,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1476,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1477,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1478,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1479,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1480,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1481,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1482,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1483,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1484,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1485,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1486,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1487,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1488,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1489,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1490,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1491,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1492,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1493,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1494,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1495,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1496,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1497,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1498,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1499,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,88.0,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1500,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.55805826175776,88.44194173824224,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1501,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.11611652351553,88.88388347648447,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1502,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.6741747852733,89.3258252147267,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1503,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.23223304703106,89.76776695296894,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1504,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.79029130878882,90.20970869121118,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1505,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.34834957054659,90.65165042945341,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1506,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.90640783230435,91.09359216769565,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1507,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.46446609406212,91.53553390593788,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1508,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.02252435581988,91.97747564418012,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1509,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.58058261757765,92.41941738242235,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1510,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.13864087933541,92.86135912066459,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1511,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.69669914109318,93.30330085890682,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1512,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.25475740285094,93.74524259714906,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1513,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.8128156646087,94.1871843353913,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1514,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.37087392636647,94.62912607363353,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1515,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.92893218812424,95.07106781187576,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1516,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.486990449882,95.513009550118,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1517,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.04504871163977,95.95495128836023,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1518,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.60310697339817,96.39689302660247,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1519,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.161165235156645,96.8388347648447,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1520,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.71922349691512,97.28077650308694,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1521,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.277281758673595,97.72271824132832,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1522,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.83534002043207,98.16465997956972,,,0,1.0,15.0,72.0,40.0,,tomato_salad,1,0.5,30.0
1523,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.393398282190546,98.6066017178111,,,0,1.0,15.0,72.0,41.250000000000284,,tomato_salad,1,0.5,30.0
1524,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.95145654394902,99.0485434560525,,,0,1.0,15.0,72.0,42.50000000000057,,tomato_salad,1,0.5,30.0
1525,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.5095148057075,99.49048519429388,,,0,1.0,15.0,72.0,43.75000000000085,,tomato_salad,1,0.5,30.0
1526,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.06757306746597,99.93242693253526,,,0,1.0,15.0,72.0,45.00000000000114,,tomato_salad,1,0.5,30.0
1527,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.62563132922445,100.37436867077666,,,0,1.0,15.0,72.0,46.25000000000142,,tomato_salad,1,0.5,30.0
1528,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.18368959098292,100.81631040901806,,,0,1.0,15.0,72.0,47.500000000001705,,tomato_salad,1,0.5,30.0
1529,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.7417478527414,101.25825214725944,,,0,1.0,15.0,72.0,48.75000000000199,,tomato_salad,1,0.5,30.0
1530,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.29980611449987,101.70019388550082,,,0,1.0,15.0,72.0,50.000000000002274,,tomato_salad,1,0.5,30.0
1531,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.8958333333333437,3,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.85786437625835,102.14213562374222,,,0,1.0,15.0,72.0,51.25000000000256,,tomato_salad,1,0.5,30.0
