tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a1ed02ef79c2d472_score,player_186b6f19_x,player_186b6f19_y,player_186b6f19_move_target,player_186b6f19_item,player_186b6f19_score,player_186b6f19_cut_speed,player_186b6f19_speed,player_c5e09a42_x,player_c5e09a42_y,player_c5e09a42_move_target,player_c5e09a42_item,player_c5e09a42_score,player_c5e09a42_cut_speed,player_c5e09a42_speed,87c9ac870fc6495a_score,d25b34b36892b989_message,331428b544668fa2_score
1945,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.090189873377575,64.50674955578461,,plate,0,1.0,30.0,,,
1946,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.075145777710226,65.7566590225805,,plate,0,1.0,30.0,,,
1947,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.06010168204288,67.00656848937638,,plate,0,1.0,30.0,,,
1948,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.04505758637534,68.25647795617226,,plate,0,1.0,30.0,,,
1949,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.03001349070764,69.50638742296815,,plate,0,1.0,30.0,,,
1950,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.01496939503993,70.75629688976403,,plate,0,1.0,30.0,,,
1951,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00230354911568,72.00622083979806,,plate,0,1.0,30.0,,,
1952,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0021235143446,73.25622082683236,,plate,0,1.0,30.0,,,
1953,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00194347957387,74.50622081386666,,plate,0,1.0,30.0,,,
1954,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00176344480313,75.75622080090096,,plate,0,1.0,30.0,,,
1955,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.001583410032396,77.00622078793526,,plate,0,1.0,30.0,,,
1956,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00140337526166,78.25622077496956,,plate,0,1.0,30.0,,,
1957,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.001223340490924,79.50622076200386,,plate,0,1.0,30.0,,,
1958,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00104330572019,80.75622074903816,,plate,0,1.0,30.0,,,
1959,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00086327094945,82.00622073607246,,plate,0,1.0,30.0,,,
1960,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.000683236178716,83.25622072310676,,plate,0,1.0,30.0,,,
1961,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00050320140798,84.50622071014106,,plate,0,1.0,30.0,,,
1962,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.000323166637244,85.75622069717537,,plate,0,1.0,30.0,,,
1963,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00014313186651,87.00622068420967,,plate,0,1.0,30.0,,,
1964,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00002713404828,88.2562206759107,,plate,0,1.0,30.0,,,
1965,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00002497970118,89.50622067590814,,plate,0,1.0,30.0,,,
1966,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00002282535431,90.75622067590558,,plate,0,1.0,30.0,,,
1967,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00002067100756,92.00622067590302,,plate,0,1.0,30.0,,,
1968,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.000018516660816,93.25622067590047,,plate,0,1.0,30.0,,,
1969,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00001636231407,94.50622067589791,,plate,0,1.0,30.0,,,
1970,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.000014207967325,95.75622067589535,,plate,0,1.0,30.0,,,
1971,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00001205362058,97.00622067589279,,plate,0,1.0,30.0,,,
1972,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.000009899273834,98.25622067589023,,plate,0,1.0,30.0,,,
1973,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000774492709,99.50622067588768,,plate,0,1.0,30.0,,,
1974,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000559058034,100.75622067588512,,plate,0,1.0,30.0,,,
1975,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0000034362336,102.00622067588256,,plate,0,1.0,30.0,,,
1976,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000128188685,103.25622067588,,plate,0,1.0,30.0,,,
1977,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000031953793,104.50622067587904,,plate,0,1.0,30.0,,,
1978,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.000000293758646,105.75622067587932,,plate,0,1.0,30.0,,,
1979,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000026797909,107.0062206758796,,plate,0,1.0,30.0,,,
1980,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000024219953,108.25622067587989,,plate,0,1.0,30.0,,,
1981,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000021641998,109.50622067588017,,plate,0,1.0,30.0,,,
1982,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000019064042,110.75622067588046,,plate,0,1.0,30.0,,,
1983,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.000000164860865,112.00622067588074,,plate,0,1.0,30.0,,,
1984,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000013908131,113.25622067588102,,plate,0,1.0,30.0,,,
1985,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000011330175,114.50622067588131,,plate,0,1.0,30.0,,,
1986,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.000000087522196,115.7562206758816,,plate,0,1.0,30.0,,,
1987,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000006174264,117.00622067588188,,plate,0,1.0,30.0,,,
1988,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000003596308,118.25622067588216,,plate,0,1.0,30.0,,,
1989,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.00000001018353,119.50622067588245,,plate,0,1.0,30.0,,,
1990,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,plate,0,1.0,30.0,,,
1991,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
1992,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
1993,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
1994,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
1995,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
1996,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
1997,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
1998,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
1999,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
2000,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
2001,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
2002,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
2003,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
2004,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
2005,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
2006,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
2007,train,0,1,None_cut,3.249999999999997,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,56.0,120.0,,,0,1.0,30.0,,,
