tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,68f95f0a94b2c517_score,player_ac2f5be6_x,player_ac2f5be6_y,player_ac2f5be6_move_target,player_ac2f5be6_item,player_ac2f5be6_score,player_ac2f5be6_cut_speed,player_ac2f5be6_speed,player_97567a80_x,player_97567a80_y,player_97567a80_move_target,player_97567a80_item,player_97567a80_score,player_97567a80_cut_speed,player_97567a80_speed
1356,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1357,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1358,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1359,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1360,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1361,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1362,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1363,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1364,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1365,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1366,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1367,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1368,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1369,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1370,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1371,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1372,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1373,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1374,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1375,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1376,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1377,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1378,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1379,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1380,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1381,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1382,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1383,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1384,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,0,0.2,30.0
1385,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,57.250000000000284,56.0,,tomato_salad,0,0.2,30.0
1386,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,58.50000000000057,56.0,,tomato_salad,0,0.2,30.0
1387,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,59.75000000000085,56.0,,tomato_salad,0,0.2,30.0
1388,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,61.00000000000114,56.0,,tomato_salad,0,0.2,30.0
1389,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,62.25000000000142,56.0,,tomato_salad,0,0.2,30.0
1390,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,63.500000000001705,56.0,,tomato_salad,0,0.2,30.0
1391,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,64.75000000000199,56.0,,tomato_salad,0,0.2,30.0
1392,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,66.00000000000227,56.0,,tomato_salad,0,0.2,30.0
1393,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,67.25000000000256,56.0,,tomato_salad,0,0.2,30.0
1394,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,68.50000000000284,56.0,,tomato_salad,0,0.2,30.0
1395,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,69.75000000000313,56.0,,tomato_salad,0,0.2,30.0
1396,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,71.00000000000341,56.0,,tomato_salad,0,0.2,30.0
1397,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.2500000000037,56.0,,tomato_salad,0,0.2,30.0
1398,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,73.50000000000398,56.0,,tomato_salad,0,0.2,30.0
1399,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,74.75000000000426,56.0,,tomato_salad,0,0.2,30.0
1400,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,76.00000000000455,56.0,,tomato_salad,0,0.2,30.0
1401,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,77.25000000000483,56.0,,tomato_salad,0,0.2,30.0
1402,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,78.50000000000512,56.0,,tomato_salad,0,0.2,30.0
1403,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,79.7500000000054,56.0,,tomato_salad,0,0.2,30.0
1404,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,81.00000000000568,56.0,,tomato_salad,0,0.2,30.0
1405,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,82.25000000000597,56.0,,tomato_salad,0,0.2,30.0
1406,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,83.50000000000625,56.0,,tomato_salad,0,0.2,30.0
1407,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,55.499999999999744,,,0,1.0,12.0,84.75000000000654,56.0,,tomato_salad,0,0.2,30.0
1408,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.99999999999949,,,0,1.0,12.0,86.00000000000682,56.0,,tomato_salad,0,0.2,30.0
1409,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.49999999999923,,,0,1.0,12.0,87.2500000000071,56.0,,tomato_salad,0,0.2,30.0
1410,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.99999999999898,,,0,1.0,12.0,88.0,56.0,,tomato_salad,0,0.2,30.0
1411,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,53.49999999999872,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1412,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,52.999999999998465,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1413,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,52.49999999999821,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1414,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,51.999999999997954,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1415,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,51.4999999999977,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1416,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,50.99999999999744,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1417,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,50.499999999997186,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1418,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,49.99999999999693,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1419,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,49.499999999996675,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1420,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,48.99999999999642,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1421,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,48.49999999999616,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1422,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,47.99999999999591,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1423,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,47.49999999999565,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1424,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,46.999999999995396,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1425,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,46.49999999999514,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1426,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,45.999999999994884,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1427,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,45.49999999999463,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1428,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,44.99999999999437,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1429,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,44.49999999999412,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1430,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,43.99999999999386,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1431,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,43.499999999993605,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1432,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,42.99999999999335,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1433,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,42.49999999999309,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
1434,0,1,,0,2,,0.0,0,0,3,None_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,41.99999999999284,,,0,1.0,12.0,88.0,56.0,,,1,0.2,30.0
