tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,1ce493c1d3e04427_score,player_3cd87ddf_x,player_3cd87ddf_y,player_3cd87ddf_move_target,player_3cd87ddf_item,player_3cd87ddf_score,player_3cd87ddf_cut_speed,player_3cd87ddf_speed,player_be58bfa1_x,player_be58bfa1_y,player_be58bfa1_move_target,player_be58bfa1_item,player_be58bfa1_score,player_be58bfa1_cut_speed,player_be58bfa1_speed
1517,0,1,,0,2,tomato,1.0916666666666652,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,67.50000000000091,,,0,1.0,12.0,24.0,40.749999999992895,,,0,0.2,30.0
1518,0,1,,0,2,tomato,1.0916666666666652,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,68.00000000000045,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1519,0,1,,0,2,tomato,1.0916666666666652,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,68.5,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1520,0,1,,0,2,tomato,1.0999999999999985,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,68.99999999999955,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1521,0,1,,0,2,tomato,1.1083333333333318,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,69.49999999999909,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1522,0,1,,0,2,tomato,1.1166666666666651,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,69.99999999999864,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1523,0,1,,0,2,tomato,1.1249999999999984,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,70.49999999999818,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1524,0,1,,0,2,tomato,1.1333333333333317,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,70.99999999999773,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1525,0,1,,0,2,tomato,1.141666666666665,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,71.49999999999727,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1526,0,1,,0,2,tomato,1.1499999999999984,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1527,0,1,,0,2,tomato,1.1583333333333317,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1528,0,1,,0,2,tomato,1.166666666666665,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1529,0,1,,0,2,tomato,1.1749999999999983,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1530,0,1,,0,2,tomato,1.1833333333333316,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1531,0,1,,0,2,tomato,1.1916666666666649,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1532,0,1,,0,2,tomato,1.1999999999999982,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1533,0,1,,0,2,tomato,1.2083333333333315,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1534,0,1,,0,2,tomato,1.2166666666666648,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1535,0,1,,0,2,tomato,1.224999999999998,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1536,0,1,,0,2,tomato,1.2333333333333314,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1537,0,1,,0,2,tomato,1.2416666666666647,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1538,0,1,,0,2,tomato,1.249999999999998,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1539,0,1,,0,2,tomato,1.2583333333333313,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1540,0,1,,0,2,tomato,1.2666666666666646,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1541,0,1,,0,2,tomato,1.274999999999998,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1542,0,1,,0,2,tomato,1.2833333333333312,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1543,0,1,,0,2,tomato,1.2916666666666645,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1544,0,1,,0,2,tomato,1.2999999999999978,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1545,0,1,,0,2,tomato,1.3083333333333311,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1546,0,1,,0,2,tomato,1.3166666666666644,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1547,0,1,,0,2,tomato,1.3249999999999977,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1548,0,1,,0,2,tomato,1.333333333333331,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1549,0,1,,0,2,tomato,1.3416666666666643,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1550,0,1,,0,2,tomato,1.3499999999999976,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1551,0,1,,0,2,tomato,1.358333333333331,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1552,0,1,,0,2,tomato,1.3666666666666643,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1553,0,1,,0,2,tomato,1.3749999999999976,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1554,0,1,,0,2,tomato,1.3833333333333309,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1555,0,1,,0,2,tomato,1.3916666666666642,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1556,0,1,,0,2,tomato,1.3999999999999975,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1557,0,1,,0,2,tomato,1.4083333333333308,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1558,0,1,,0,2,tomato,1.416666666666664,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1559,0,1,,0,2,tomato,1.4249999999999974,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1560,0,1,,0,2,tomato,1.4333333333333307,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1561,0,1,,0,2,tomato,1.441666666666664,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1562,0,1,,0,2,tomato,1.4499999999999973,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1563,0,1,,0,2,tomato,1.4583333333333306,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1564,0,1,,0,2,tomato,1.466666666666664,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1565,0,1,,0,2,tomato,1.4749999999999972,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1566,0,1,,0,2,tomato,1.4833333333333305,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1567,0,1,,0,2,tomato,1.4916666666666638,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1568,0,1,,0,2,tomato,1.4999999999999971,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1569,0,1,,0,2,tomato,1.5083333333333304,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1570,0,1,,0,2,tomato,1.5166666666666637,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1571,0,1,,0,2,tomato,1.524999999999997,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1572,0,1,,0,2,tomato,1.5333333333333303,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1573,0,1,,0,2,tomato,1.5416666666666636,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1574,0,1,,0,2,tomato,1.549999999999997,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1575,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1576,0,1,,0,2,tomato,1.5666666666666635,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1577,0,1,,0,2,tomato,1.5749999999999968,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1578,0,1,,0,2,tomato,1.5833333333333302,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1579,0,1,,0,2,tomato,1.5916666666666635,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.500000000000256,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1580,0,1,,0,2,tomato,1.5999999999999968,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.00000000000051,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1581,0,1,,0,2,tomato,1.60833333333333,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.50000000000077,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1582,0,1,,0,2,tomato,1.6166666666666634,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.00000000000102,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1583,0,1,,0,2,tomato,1.6249999999999967,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.50000000000128,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1584,0,1,,0,2,tomato,1.63333333333333,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.000000000001535,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1585,0,1,,0,2,tomato,1.6416666666666633,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.50000000000179,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1586,0,1,,0,2,tomato,1.6499999999999966,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.000000000002046,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1587,0,1,,0,2,tomato,1.6583333333333299,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.5000000000023,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1588,0,1,,0,2,tomato,1.6666666666666632,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.00000000000256,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1589,0,1,,0,2,tomato,1.6749999999999965,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.500000000002814,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1590,0,1,,0,2,tomato,1.6833333333333298,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.00000000000307,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1591,0,1,,0,2,tomato,1.691666666666663,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.500000000003325,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1592,0,1,,0,2,tomato,1.6999999999999964,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.00000000000358,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1593,0,1,,0,2,tomato,1.7083333333333297,1,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.50000000000384,72.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
