tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,519ba0588e92a7cd_score,player_0a03c2a9_x,player_0a03c2a9_y,player_0a03c2a9_move_target,player_0a03c2a9_item,player_0a03c2a9_score,player_0a03c2a9_cut_speed,player_0a03c2a9_speed,player_27bc4487_x,player_27bc4487_y,player_27bc4487_move_target,player_27bc4487_item,player_27bc4487_score,player_27bc4487_cut_speed,player_27bc4487_speed
925,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99929128834636,44.72397405607631,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
926,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.9994788189184,43.47397407014335,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
927,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99966634949045,42.22397408421039,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
928,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.9998538800625,40.97397409827743,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
929,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.33376426245073,39.861029599961064,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
930,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.21216982411798,38.97170194986187,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
931,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.09057538578523,38.08237429976268,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
932,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.96898094745248,37.19304664966348,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
933,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.84738650911973,36.30371899956429,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
934,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.72579207078698,35.4143913494651,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
935,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.60419763245423,34.52506369936591,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
936,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.48260319412148,33.63573604926671,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
937,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.36100875578873,32.74640839916752,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
938,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.23941431745598,31.857080749068277,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
939,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.11781987912323,30.967753098968775,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
940,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.99622544079048,30.07842544886927,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
941,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.87463100245773,29.18909779876977,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
942,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.75303656412498,28.299770148670266,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
943,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.63144212579223,27.41044249857088,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
944,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.50984768745948,26.521114848471733,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
945,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.38825324912673,25.631787198372585,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
946,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.26665881079465,24.742459548273438,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
947,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
948,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
949,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
950,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
951,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
952,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
953,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
954,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
955,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
956,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
957,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
958,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
959,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
960,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
961,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
962,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
963,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
964,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
965,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
966,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
967,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
968,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
969,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
970,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
971,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
972,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
973,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
974,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
975,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
976,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
977,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
978,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
979,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
980,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
981,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
982,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
983,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
984,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
985,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
986,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
987,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
988,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
989,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
990,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
991,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
992,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
993,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
994,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
995,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
996,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
997,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
998,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
999,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1000,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1001,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
