tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ae5bd443eea7972a_score,player_e72457b7_x,player_e72457b7_y,player_e72457b7_move_target,player_e72457b7_item,player_e72457b7_score,player_e72457b7_cut_speed,player_e72457b7_speed,player_2aaa5118_x,player_2aaa5118_y,player_2aaa5118_move_target,player_2aaa5118_item,player_2aaa5118_score,player_2aaa5118_cut_speed,player_2aaa5118_speed
427,0,1,,0,2,tomato,2.3333333333333335,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
428,0,1,,0,2,tomato,2.375,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
429,0,1,,0,2,tomato,2.4166666666666665,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
430,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
431,0,1,,0,2,tomato,2.4999999999999996,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
432,0,1,,0,2,tomato,2.541666666666666,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
433,0,1,,0,2,tomato,2.5833333333333326,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
434,0,1,,0,2,tomato,2.624999999999999,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
435,0,1,,0,2,tomato,2.6666666666666656,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
436,0,1,,0,2,tomato,2.708333333333332,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,71.11611652351695,24.88388347648305,,tomato,0,1.0,30.0
437,0,1,,0,2,tomato,2.7499999999999987,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,70.2322330470339,25.7677669529661,,tomato,0,1.0,30.0
438,0,1,,0,2,tomato,2.791666666666665,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,69.34834957055085,26.65165042944915,,tomato,0,1.0,30.0
439,0,1,,0,2,tomato,2.8333333333333317,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,68.4644660940678,27.535533905932198,,tomato,0,1.0,30.0
440,0,1,,0,2,tomato,2.8749999999999982,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,67.58058261758475,28.419417382415247,,tomato,0,1.0,30.0
441,0,1,,0,2,tomato,2.9166666666666647,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,66.6966991411017,29.303300858898297,,tomato,0,1.0,30.0
442,0,1,,0,2,tomato,2.9583333333333313,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,65.81281566461865,30.187184335381346,,tomato,0,1.0,30.0
443,0,1,,0,2,tomato,2.999999999999998,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,64.9289321881356,31.071067811864395,,tomato,0,1.0,30.0
444,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,64.04504871165256,31.954951288347445,,tomato,0,1.0,30.0
445,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,63.161165235169506,32.838834764830494,,tomato,0,1.0,30.0
446,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,62.277281758686456,33.722718241313544,,tomato,0,1.0,30.0
447,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,61.39339828220341,34.60660171779659,,tomato,0,1.0,30.0
448,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,60.50951480572036,35.49048519427964,,tomato,0,1.0,30.0
449,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,59.62563132923731,36.37436867076269,,tomato,0,1.0,30.0
450,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,58.74174785275426,37.25825214724574,,tomato,0,1.0,30.0
451,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,57.85786437627121,38.14213562372879,,tomato,0,1.0,30.0
452,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.97398089978816,39.02601910021184,,tomato,0,1.0,30.0
453,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato,0,1.0,30.0
454,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
455,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
456,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
457,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
458,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
459,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
460,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
461,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
462,0,1,,0,2,tomato_cut,3.7916666666666616,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
463,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
464,0,1,,0,2,tomato_cut,3.8749999999999947,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
465,0,1,,0,2,tomato_cut,3.916666666666661,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
466,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
467,0,1,,0,2,tomato_cut,3.9999999999999942,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
468,0,1,,0,2,tomato_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
469,0,1,,0,2,tomato_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
470,0,1,,0,2,tomato_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
471,0,1,,0,2,tomato_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.88388347648305,39.11611652351695,,,0,1.0,30.0
472,0,1,,0,2,tomato_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,57.7677669529661,38.2322330470339,,,0,1.0,30.0
473,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,58.65165042944915,37.34834957055085,,,0,1.0,30.0
474,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,59.5355339059322,36.4644660940678,,,0,1.0,30.0
475,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,60.41941738241525,35.58058261758475,,,0,1.0,30.0
476,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,61.3033008588983,34.6966991411017,,,0,1.0,30.0
477,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,62.187184335381346,33.812815664618654,,,0,1.0,30.0
478,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,63.071067811864395,32.928932188135605,,,0,1.0,30.0
479,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,63.954951288347445,32.045048711652555,,,0,1.0,30.0
480,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,64.8388347648305,31.161165235169506,,,0,1.0,30.0
481,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,65.72271824131354,30.277281758686456,,,0,1.0,30.0
482,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,66.6066017177966,29.393398282203407,,,0,1.0,30.0
483,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,67.49048519427964,28.509514805720357,,,0,1.0,30.0
484,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,68.37436867076269,27.625631329237308,,,0,1.0,30.0
485,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,69.25825214724574,26.74174785275426,,,0,1.0,30.0
486,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,70.14213562372879,25.85786437627121,,,0,1.0,30.0
487,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,71.02601910021184,24.97398089978816,,,0,1.0,30.0
488,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,72.0,24.0,,,0,1.0,30.0
489,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
490,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
491,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.250000000000284,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
492,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.50000000000057,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
493,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.75000000000085,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
494,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.00000000000114,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
495,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.25000000000142,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
496,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.500000000001705,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
497,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.75000000000199,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
498,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.000000000002274,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
499,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,51.25000000000256,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
500,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,52.50000000000284,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
501,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.750000000003126,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
502,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,55.00000000000341,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
503,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.250000000003695,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
504,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,57.50000000000398,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
505,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.75000000000426,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
506,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,60.00000000000455,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
507,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.25000000000483,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
508,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.500000000005116,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
509,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.7500000000054,,tomato_cut,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
