tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,33f13f608e89e818_score,player_13417f8e_x,player_13417f8e_y,player_13417f8e_move_target,player_13417f8e_item,player_13417f8e_score,player_13417f8e_cut_speed,player_13417f8e_speed,player_1062ffe2_x,player_1062ffe2_y,player_1062ffe2_move_target,player_1062ffe2_item,player_1062ffe2_score,player_1062ffe2_cut_speed,player_1062ffe2_speed
1273,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.467960838453365,39.467960838453365,,,0,1.0,15.0,40.00176170336156,67.93249680709764,,plate,0,0.5,30.0
1274,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.80565318468376,39.953825558690255,,,0,1.0,15.0,40.00157715445989,66.6824968207213,,plate,0,0.5,30.0
1275,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.81322245621226,40.57877972191247,,,0,1.0,15.0,40.001392605558216,65.43249683434496,,plate,0,0.5,30.0
1276,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.820791727740755,41.20373388513468,,,0,1.0,15.0,40.001208056656544,64.18249684796862,,plate,0,0.5,30.0
1277,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.82836099926925,41.828688048356895,,,0,1.0,15.0,40.00102350775487,62.932496861592284,,plate,0,0.5,30.0
1278,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.835930270797746,42.45364221157911,,,0,1.0,15.0,40.0008389588532,61.682496875215946,,plate,0,0.5,30.0
1279,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.84349954232624,43.07859637480132,,,0,1.0,15.0,40.00065440995187,60.43249688883961,,plate,0,0.5,30.0
1280,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.85106881385474,43.703550538023535,,,0,1.0,15.0,40.000469861050554,59.18249690246327,,plate,0,0.5,30.0
1281,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.858638085383234,44.32850470124575,,,0,1.0,15.0,40.00028531214924,57.93249691608693,,plate,0,0.5,30.0
1282,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.86620735691173,44.95345886446796,,,0,1.0,15.0,40.00010076324792,56.682496929710595,,plate,0,0.5,30.0
1283,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.873776628440226,45.578413027690175,,,0,1.0,15.0,39.46413481934886,55.65257283609182,,plate,0,0.5,30.0
1284,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.88134589996872,46.20336719091239,,,0,1.0,15.0,38.58562011471352,54.76335300177706,,plate,0,0.5,30.0
1285,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.88891517149722,46.8283213541346,,,0,1.0,15.0,37.707105410078185,53.874133167462304,,plate,0,0.5,30.0
1286,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.89648444302571,47.453275517356815,,,0,1.0,15.0,36.82859070544285,52.984913333147546,,plate,0,0.5,30.0
1287,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.90405371455421,48.07822968057903,,,0,1.0,15.0,35.95007600080751,52.09569349883279,,plate,0,0.5,30.0
1288,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.911622986082705,48.70318384380124,,,0,1.0,15.0,35.07156129617218,51.20647366451803,,plate,0,0.5,30.0
1289,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.9191922576112,49.328138007023455,,,0,1.0,15.0,34.19304659153684,50.31725383020327,,plate,0,0.5,30.0
1290,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.9267615291397,49.95309217024567,,,0,1.0,15.0,33.314531886901506,49.42803399588851,,plate,0,0.5,30.0
1291,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.93433080066819,50.57804633346788,,,0,1.0,15.0,32.43601718226617,48.538814161573754,,plate,0,0.5,30.0
1292,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.94190007219669,51.203000496690095,,,0,1.0,15.0,31.557502477630653,47.649594327258995,,plate,0,0.5,30.0
1293,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.949469343725184,51.82795465991231,,,0,1.0,15.0,30.67898777299496,46.76037449294424,,plate,0,0.5,30.0
1294,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.95703861525368,52.45290882313452,,,0,1.0,15.0,29.800473068359572,45.87115465862948,,plate,0,0.5,30.0
1295,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.964607886782176,53.077862986356735,,,0,1.0,15.0,28.921958363724237,44.98193482431472,,plate,0,0.5,30.0
1296,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.97217715831092,53.70281714957895,,,0,1.0,15.0,28.0434436590889,44.09271498999996,,plate,0,0.5,30.0
1297,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.97974642983977,54.32777131280116,,,0,1.0,15.0,27.164928954453565,43.203495155685204,,plate,0,0.5,30.0
1298,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.98731570136863,54.952725476023375,,,0,1.0,15.0,26.28641424981823,42.314275321370445,,plate,0,0.5,30.0
1299,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99488497289748,55.57767963924559,,,0,1.0,15.0,25.407899545182893,41.42505548705569,,plate,0,0.5,30.0
1300,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99766893490224,56.20266313365056,,,0,1.0,15.0,24.529384840547557,40.53583565274073,,plate,0,0.5,30.0
1301,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99776116029969,56.827663126845835,,,0,1.0,15.0,24.0,40.0,,plate,0,0.5,30.0
1302,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99785338569714,57.45266312004111,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1303,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99794561109459,58.07766311323638,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1304,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.998037836492045,58.70266310643166,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1305,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.9981300618895,59.32766309962693,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1306,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99822228728695,59.952663092822206,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1307,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.9983145126844,60.57766308601748,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1308,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.998406738081854,61.202663079212755,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1309,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99849896347931,61.82766307240803,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1310,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99859118887676,62.4526630656033,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1311,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99868341427421,63.07766305879858,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1312,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99877563967166,63.70266305199385,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1313,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.998867865069116,64.32766304518913,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1314,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99896009046657,64.9526630383844,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1315,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99905231586402,65.57766303157968,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1316,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99914454126147,66.20266302477495,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1317,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999236766658925,66.82766301797022,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1318,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99932899205638,67.4526630111655,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1319,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99942121745383,68.07766300436077,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1320,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99951344285128,68.70266299755605,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1321,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99960566824873,69.32766299075132,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1322,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99969789364584,69.9526629839466,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1323,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999790119042935,70.57766297714187,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1324,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99988234444003,71.20266297033714,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1325,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997092576563,71.82766296380458,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1326,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997204937528,72.45266296380402,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1327,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997317298493,73.07766296380345,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1328,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997429659458,73.70266296380288,,,0,1.0,15.0,24.0,40.0,,,0,0.5,30.0
1329,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997542020423,74.32766296380231,,,0,1.0,15.0,24.88388347648305,40.88388347648305,,,0,0.5,30.0
1330,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997654381388,74.95266296380174,,,0,1.0,15.0,25.7677669529661,41.7677669529661,,,0,0.5,30.0
1331,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997766742353,75.57766296380117,,,0,1.0,15.0,26.65165042944915,42.65165042944915,,,0,0.5,30.0
1332,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997879103318,76.2026629638006,,,0,1.0,15.0,27.535533905932198,43.5355339059322,,,0,0.5,30.0
1333,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997991464283,76.82766296380004,,,0,1.0,15.0,28.419417382415247,44.41941738241525,,,0,0.5,30.0
1334,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998103825248,77.45266296379947,,,0,1.0,15.0,29.303300858898297,45.3033008588983,,,0,0.5,30.0
1335,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998216186213,78.0776629637989,,,0,1.0,15.0,30.187184335381346,46.187184335381346,,,0,0.5,30.0
1336,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998328547178,78.70266296379833,,,0,1.0,15.0,31.071067811864395,47.071067811864395,,,0,0.5,30.0
1337,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998440908143,79.32766296379776,,,0,1.0,15.0,31.954951288347445,47.954951288347445,,,0,0.5,30.0
1338,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998553269108,79.9526629637972,,,0,1.0,15.0,32.838834764830494,48.838834764830494,,,0,0.5,30.0
1339,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998665630073,80.57766296379663,,,0,1.0,15.0,33.722718241313544,49.722718241313544,,,0,0.5,30.0
1340,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999987779910555,81.20266296379606,,,0,1.0,15.0,34.60660171779659,50.60660171779659,,,0,0.5,30.0
1341,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998890352056,81.82766296379549,,,0,1.0,15.0,35.49048519427964,51.49048519427964,,,0,0.5,30.0
1342,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999990027130565,82.45266296379492,,,0,1.0,15.0,36.37436867076269,52.37436867076269,,,0,0.5,30.0
1343,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99999115074057,83.07766296379435,,,0,1.0,15.0,37.25825214724574,53.25825214724574,,,0,0.5,30.0
1344,0,1,,0,2,plate,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999992274350575,83.70266296379378,,,0,1.0,15.0,38.14213562372879,54.14213562372879,,,0,0.5,30.0
