tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,4cee7414efadf153_score,player_0cdace60_x,player_0cdace60_y,player_0cdace60_move_target,player_0cdace60_item,player_0cdace60_score,player_0cdace60_cut_speed,player_0cdace60_speed,player_5153f21a_x,player_5153f21a_y,player_5153f21a_move_target,player_5153f21a_item,player_5153f21a_score,player_5153f21a_cut_speed,player_5153f21a_speed,d97b7e10b891d6e0_score,a5b0f2259253fdf3_message,ad73825a98aed21b_score
1913,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.49999999999488,24.0,,plate,0,1.0,30.0,24.0,85.75000000000313,,tomato_cut,0,1.0,30.0,,,
1914,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.2499999999946,24.0,,plate,0,1.0,30.0,24.0,87.00000000000341,,tomato_cut,0,1.0,30.0,,,
1915,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.34621797023578,24.84324151087344,,plate,0,1.0,30.0,24.0,88.2500000000037,,tomato_cut,0,1.0,30.0,,,
1916,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.45686168923703,25.72161808469994,,plate,0,1.0,30.0,24.0,89.50000000000398,,tomato_cut,0,1.0,30.0,,,
1917,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.56750540823828,26.59999465852644,,plate,0,1.0,30.0,24.0,90.75000000000426,,tomato_cut,0,1.0,30.0,,,
1918,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.67814912723952,27.47837123235294,,plate,0,1.0,30.0,24.0,92.00000000000455,,tomato_cut,0,1.0,30.0,,,
1919,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.78879284624077,28.356747806179442,,plate,0,1.0,30.0,24.0,93.25000000000483,,tomato_cut,0,1.0,30.0,,,
1920,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.89943656524201,29.235124380005942,,plate,0,1.0,30.0,24.0,94.50000000000512,,tomato_cut,0,1.0,30.0,,,
1921,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.01008028424326,30.113500953832443,,plate,0,1.0,30.0,24.0,95.7500000000054,,tomato_cut,0,1.0,30.0,,,
1922,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.1207240032445,30.991877527658943,,plate,0,1.0,30.0,24.0,97.00000000000568,,tomato_cut,0,1.0,30.0,,,
1923,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.23136772224575,31.870254101485443,,plate,0,1.0,30.0,24.0,98.25000000000597,,tomato_cut,0,1.0,30.0,,,
1924,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.34201144124647,32.748630675311944,,plate,0,1.0,30.0,24.0,99.50000000000625,,tomato_cut,0,1.0,30.0,,,
1925,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.452655160247005,33.627007249138444,,plate,0,1.0,30.0,24.0,100.75000000000654,,tomato_cut,0,1.0,30.0,,,
1926,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.56329887924754,34.505383822964944,,plate,0,1.0,30.0,24.0,99.50000000000625,,tomato_cut,0,1.0,30.0,,,
1927,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.673942598248075,35.383760396791445,,plate,0,1.0,30.0,24.0,98.25000000000597,,tomato_cut,0,1.0,30.0,,,
1928,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.78458631724861,36.262136970617945,,plate,0,1.0,30.0,24.0,97.00000000000568,,tomato_cut,0,1.0,30.0,,,
1929,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.895230036249146,37.140513544444445,,plate,0,1.0,30.0,24.0,95.7500000000054,,tomato_cut,0,1.0,30.0,,,
1930,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.00587375524984,38.018890118270946,,plate,0,1.0,30.0,24.0,94.50000000000512,,tomato_cut,0,1.0,30.0,,,
1931,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.11651747425088,38.897266692097446,,plate,0,1.0,30.0,24.0,93.25000000000483,,tomato_cut,0,1.0,30.0,,,
1932,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.22716119325191,39.77564326592395,,plate,0,1.0,30.0,24.0,92.00000000000455,,tomato_cut,0,1.0,30.0,,,
1933,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,plate,0,1.0,30.0,24.0,90.75000000000426,,tomato_cut,0,1.0,30.0,,,
1934,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,89.50000000000398,,tomato_cut,0,1.0,30.0,,,
1935,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,88.2500000000037,,tomato_cut,0,1.0,30.0,,,
1936,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,87.00000000000341,,tomato_cut,0,1.0,30.0,,,
1937,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,85.75000000000313,,tomato_cut,0,1.0,30.0,,,
1938,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,84.50000000000284,,tomato_cut,0,1.0,30.0,,,
1939,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,83.25000000000256,,tomato_cut,0,1.0,30.0,,,
1940,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,82.00000000000227,,tomato_cut,0,1.0,30.0,,,
1941,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,80.75000000000199,,tomato_cut,0,1.0,30.0,,,
1942,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,79.5000000000017,,tomato_cut,0,1.0,30.0,,,
1943,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,78.25000000000142,,tomato_cut,0,1.0,30.0,,,
1944,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,77.00000000000114,,tomato_cut,0,1.0,30.0,,,
1945,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,75.75000000000085,,tomato_cut,0,1.0,30.0,,,
1946,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,74.50000000000057,,tomato_cut,0,1.0,30.0,,,
1947,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,73.25000000000028,,tomato_cut,0,1.0,30.0,,,
1948,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,tomato_cut,0,1.0,30.0,,,
1949,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1950,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1951,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1952,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1953,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1954,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1955,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1956,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1957,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1958,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1959,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1960,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1961,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1962,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1963,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1964,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1965,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1966,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1967,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1968,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1969,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1970,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1971,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1972,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1973,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
1974,train,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
