tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b3d41ea5cd0bb321_score,player_11843aa3_x,player_11843aa3_y,player_11843aa3_move_target,player_11843aa3_item,player_11843aa3_score,player_11843aa3_cut_speed,player_11843aa3_speed,player_96d81ed9_x,player_96d81ed9_y,player_96d81ed9_move_target,player_96d81ed9_item,player_96d81ed9_score,player_96d81ed9_cut_speed,player_96d81ed9_speed
372,0,1,,0,2,tomato,0.35000000000000026,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.829473873789112,90.35842224571954,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
373,0,1,,0,2,tomato,0.3583333333333336,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.17676222744865,90.7181315719993,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
374,0,1,,0,2,tomato,0.366666666666667,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.524050581108185,91.07784089827905,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
375,0,1,,0,2,tomato,0.37500000000000033,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.87133893476772,91.4375502245588,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
376,0,1,,0,2,tomato,0.3833333333333337,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.218627288427257,91.79725955083856,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
377,0,1,,0,2,tomato,0.39166666666666705,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.565915642086793,92.15696887711832,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
378,0,1,,0,2,tomato,0.4000000000000004,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.91320399574633,92.51667820339807,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
379,0,1,,0,2,tomato,0.40833333333333377,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.260492349405894,92.87638752967783,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
380,0,1,,0,2,tomato,0.41666666666666713,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.607780703065785,93.23609685595758,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
381,0,1,,0,2,tomato,0.4250000000000005,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.955069056725677,93.59580618223734,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
382,0,1,,0,2,tomato,0.43333333333333385,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.302357410385568,93.9555155085171,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
383,0,1,,0,2,tomato,0.4416666666666672,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.64964576404546,94.31522483479685,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
384,0,1,,0,2,tomato,0.45000000000000057,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.99693411770535,94.6749341610766,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
385,0,1,,0,2,tomato,0.4583333333333339,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.344222471365242,95.03464348735636,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
386,0,1,,0,2,tomato,0.4666666666666673,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.691510825025134,95.39435281363612,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
387,0,1,,0,2,tomato,0.47500000000000064,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.03879917868498,95.75406213991587,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
388,0,1,,0,2,tomato,0.483333333333334,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.38608753234452,96.11377146619563,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
389,0,1,,0,2,tomato,0.49166666666666736,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.733375886004055,96.47348079247539,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
390,0,1,,0,2,tomato,0.5000000000000007,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.08066423966359,96.83319011875514,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
391,0,1,,0,2,tomato,0.508333333333334,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.42795259332313,97.1928994450349,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
392,0,1,,0,2,tomato,0.5166666666666673,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.77524094698266,97.55260877131465,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
393,0,1,,0,2,tomato,0.5250000000000006,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.1225293006422,97.91231809759441,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
394,0,1,,0,2,tomato,0.5333333333333339,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.46981765430224,98.27202742387416,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
395,0,1,,0,2,tomato,0.5416666666666672,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.81710600796249,98.63173675015392,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
396,0,1,,0,2,tomato,0.5500000000000005,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.16439436162273,98.99144607643368,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
397,0,1,,0,2,tomato,0.5583333333333338,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.51168271528298,99.35115540271343,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
398,0,1,,0,2,tomato,0.5666666666666671,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.85897106894323,99.71086472899319,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
399,0,1,,0,2,tomato,0.5750000000000004,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.20625942260347,100.07057405527294,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
400,0,1,,0,2,tomato,0.5833333333333337,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.55354777626372,100.4302833815527,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
401,0,1,,0,2,tomato,0.591666666666667,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.90083612992397,100.78999270783245,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
402,0,1,,0,2,tomato,0.6000000000000003,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.24812448358421,101.14970203411193,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
403,0,1,,0,2,tomato,0.6083333333333336,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.59541283724446,101.50941136039123,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
404,0,1,,0,2,tomato,0.6166666666666669,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.94270119090471,101.86912068667053,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
405,0,1,,0,2,tomato,0.6250000000000002,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.28998954456495,102.22883001294983,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
406,0,1,,0,2,tomato,0.6333333333333335,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.6372778982252,102.58853933922911,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
407,0,1,,0,2,tomato,0.6416666666666668,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.98456625188545,102.94824866550842,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
408,0,1,,0,2,tomato,0.6500000000000001,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.33185460554569,103.30795799178772,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
409,0,1,,0,2,tomato,0.6583333333333334,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.67914295920594,103.66766731806702,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
410,0,1,,0,2,tomato,0.6666666666666667,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.03308775256642,103.58076396638434,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
411,0,1,,0,2,tomato,0.675,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.39094188352863,103.23156428002558,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
412,0,1,,0,2,tomato,0.6833333333333333,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.74879601449084,102.88236459366682,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
413,0,1,,0,2,tomato,0.6916666666666667,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.10665014545305,102.53316490730806,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
414,0,1,,0,2,tomato,0.7,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.46450427641526,102.1839652209493,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
415,0,1,,0,2,tomato,0.7083333333333333,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.82235840737747,101.83476553459055,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
416,0,1,,0,2,tomato,0.7166666666666666,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.18021253833968,101.48556584823179,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
417,0,1,,0,2,tomato,0.7249999999999999,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.53806666930189,101.13636616187303,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
418,0,1,,0,2,tomato,0.7333333333333332,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.8959208002641,100.78716647551427,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
419,0,1,,0,2,tomato,0.7416666666666665,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.25377493122631,100.43796678915551,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
420,0,1,,0,2,tomato,0.7499999999999998,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.61162906218852,100.08876710279675,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
421,0,1,,0,2,tomato,0.7583333333333331,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.96948319315073,99.73956741643799,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
422,0,1,,0,2,tomato,0.7666666666666664,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.32733732411294,99.39036773007923,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
423,0,1,,0,2,tomato,0.7749999999999997,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.68519145507515,99.04116804372048,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
424,0,1,,0,2,tomato,0.783333333333333,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.04304558603736,98.69196835736172,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
425,0,1,,0,2,tomato,0.7916666666666663,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.40089971699957,98.34276867100296,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
426,0,1,,0,2,tomato,0.7999999999999996,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.75875384796178,97.9935689846442,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
427,0,1,,0,2,tomato,0.8083333333333329,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.116607978924065,97.64436929828544,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
428,0,1,,0,2,tomato,0.8166666666666662,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.474462109886666,97.29516961192668,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
429,0,1,,0,2,tomato,0.8249999999999995,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.83231624084927,96.94596992556792,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
430,0,1,,0,2,tomato,0.8333333333333328,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.19017037181188,96.59677023920916,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
431,0,1,,0,2,tomato,0.8416666666666661,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.54802450277449,96.2475705528504,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
432,0,1,,0,2,tomato,0.8499999999999994,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.905878633737096,95.89837086649165,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
433,0,1,,0,2,tomato,0.8583333333333327,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.263732764699704,95.54917118013289,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
434,0,1,,0,2,tomato,0.866666666666666,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.62158689566231,95.19997149377413,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
435,0,1,,0,2,tomato,0.866666666666666,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.97944102662491,94.85077180741537,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
436,0,1,,0,2,tomato,0.866666666666666,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.33729515758752,94.50157212105661,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
437,0,1,,0,2,tomato,0.866666666666666,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.69514928855013,94.15237243469785,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
438,0,1,,0,2,tomato,0.866666666666666,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.05300341951273,93.8031727483391,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
439,0,1,,0,2,tomato,0.8749999999999993,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.410857550475335,93.45397306198034,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
440,0,1,,0,2,tomato,0.8833333333333326,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.76871168143794,93.10477337562158,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
441,0,1,,0,2,tomato,0.8916666666666659,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.12656581240055,92.75557368926282,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
442,0,1,,0,2,tomato,0.8999999999999992,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.48441994336316,92.40637400290406,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
443,0,1,,0,2,tomato,0.9083333333333325,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.84227407432576,92.0571743165453,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
444,0,1,,0,2,tomato,0.9166666666666659,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.200128205288365,91.70797463018654,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
445,0,1,,0,2,tomato,0.9249999999999992,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.55798233625097,91.35877494382778,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
446,0,1,,0,2,tomato,0.9333333333333325,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.91583646721358,91.00957525746902,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
447,0,1,,0,2,tomato,0.9416666666666658,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.27369059817619,90.66037557111027,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
448,0,1,,0,2,tomato,0.9499999999999991,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.631544729138795,90.3111758847515,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
449,0,1,,0,2,tomato,0.9583333333333324,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.989398860101396,89.96197619839275,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
450,0,1,,0,2,tomato,0.9666666666666657,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.347252991064,89.61277651203399,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
451,0,1,,0,2,tomato,0.974999999999999,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.70510712202661,89.26357682567523,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
452,0,1,,0,2,tomato,0.9833333333333323,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.06296125298922,88.91437713931647,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
453,0,1,,0,2,tomato,0.9916666666666656,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.420815383951826,88.56517745295771,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
454,0,1,,0,2,tomato,0.9999999999999989,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.77866951491443,88.21597776659895,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
455,0,1,,0,2,tomato,1.0083333333333322,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.805940487375466,87.72506157061552,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
456,0,1,,0,2,tomato,1.0166666666666655,1,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.81211040716619,87.2250996399752,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
