tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,fa0d0f1e6e000507_score,player_1a19cdbc_x,player_1a19cdbc_y,player_1a19cdbc_move_target,player_1a19cdbc_item,player_1a19cdbc_score,player_1a19cdbc_cut_speed,player_1a19cdbc_speed,player_9f4bde33_x,player_9f4bde33_y,player_9f4bde33_move_target,player_9f4bde33_item,player_9f4bde33_score,player_9f4bde33_cut_speed,player_9f4bde33_speed
542,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,100.4644660940678,27.535533905932198,,plate,0,1.0,30.0
543,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato,2.999999999999998,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,99.58058261758475,28.419417382415247,,plate,0,1.0,30.0
544,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.0416666666666643,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,98.6966991411017,29.303300858898297,,plate,0,1.0,30.0
545,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.083333333333331,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,97.81281566461865,30.187184335381346,,plate,0,1.0,30.0
546,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.1249999999999973,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,96.9289321881356,31.071067811864395,,plate,0,1.0,30.0
547,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,96.04504871165256,31.954951288347445,,plate,0,1.0,30.0
548,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.2083333333333304,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,95.1611652351695,32.838834764830494,,plate,0,1.0,30.0
549,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,94.27728175868646,33.722718241313544,,plate,0,1.0,30.0
550,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,93.3933982822034,34.60660171779659,,plate,0,1.0,30.0
551,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.33333333333333,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,92.50951480572036,35.49048519427964,,plate,0,1.0,30.0
552,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.3749999999999964,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,91.62563132923731,36.37436867076269,,plate,0,1.0,30.0
553,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.416666666666663,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,90.74174785275426,37.25825214724574,,plate,0,1.0,30.0
554,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,89.85786437627121,38.14213562372879,,plate,0,1.0,30.0
555,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.499999999999996,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,88.97398089978816,39.02601910021184,,plate,0,1.0,30.0
556,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.5416666666666625,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,88.09009742330511,39.90990257669489,,plate,0,1.0,30.0
557,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,87.20621394682206,40.79378605317794,,plate,0,1.0,30.0
558,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,86.32233047033901,41.67766952966099,,plate,0,1.0,30.0
559,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,85.43844699385596,42.56155300614404,,plate,0,1.0,30.0
560,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,84.55456351737291,43.44543648262709,,plate,0,1.0,30.0
561,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.749999999999716,,,0,1.0,30.0,83.67068004088986,44.32931995911014,,plate,0,1.0,30.0
562,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.49999999999943,,,0,1.0,30.0,82.78679656440681,45.213203435593186,,plate,0,1.0,30.0
563,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,52.24999999999915,,,0,1.0,30.0,81.90291308792376,46.097086912076236,,plate,0,1.0,30.0
564,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.99999999999886,,,0,1.0,30.0,81.01902961144071,46.980970388559285,,plate,0,1.0,30.0
565,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.74999999999858,,,0,1.0,30.0,80.13514613495767,47.864853865042335,,plate,0,1.0,30.0
566,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.499999999998295,,,0,1.0,30.0,79.25126265847462,48.748737341525384,,plate,0,1.0,30.0
567,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.24999999999801,,,0,1.0,30.0,78.36737918199157,49.632620818008434,,plate,0,1.0,30.0
568,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.999999999997726,,,0,1.0,30.0,77.48349570550852,50.51650429449148,,plate,0,1.0,30.0
569,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.74999999999744,,,0,1.0,30.0,76.59961222902547,51.40038777097453,,plate,0,1.0,30.0
570,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.49999999999716,,,0,1.0,30.0,75.71572875254242,52.28427124745758,,plate,0,1.0,30.0
571,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.249999999996874,,,0,1.0,30.0,74.83184527605937,53.16815472394063,,plate,0,1.0,30.0
572,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.99999999999659,,,0,1.0,30.0,73.94796179957632,54.05203820042368,,plate,0,1.0,30.0
573,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,73.06407832309327,54.93592167690673,,plate,0,1.0,30.0
574,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,72.18019484661022,55.81980515338978,,plate,0,1.0,30.0
575,0,1,,0,2,tomato,2.291666666666667,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,71.29631137012717,56.70368862987283,,plate,0,1.0,30.0
576,0,1,,0,2,tomato,2.3333333333333335,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,70.41242789364412,57.58757210635588,,plate,0,1.0,30.0
577,0,1,,0,2,tomato,2.375,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,69.52854441716107,58.47145558283893,,plate,0,1.0,30.0
578,0,1,,0,2,tomato,2.4166666666666665,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,68.64466094067802,59.35533905932198,,plate,0,1.0,30.0
579,0,1,,0,2,tomato,2.458333333333333,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,67.76077746419497,60.23922253580503,,plate,0,1.0,30.0
580,0,1,,0,2,tomato,2.4999999999999996,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,66.87689398771192,61.123106012288076,,plate,0,1.0,30.0
581,0,1,,0,2,tomato,2.541666666666666,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,65.99301051122887,62.006989488771126,,plate,0,1.0,30.0
582,0,1,,0,2,tomato,2.5833333333333326,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,65.10912703474582,62.890872965254175,,plate,0,1.0,30.0
583,0,1,,0,2,tomato,2.624999999999999,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,64.22524355826278,63.774756441737225,,plate,0,1.0,30.0
584,0,1,,0,2,tomato,2.6666666666666656,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,63.341360081779726,64.65863991822027,,plate,0,1.0,30.0
585,0,1,,0,2,tomato,2.708333333333332,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,62.45747660529668,65.54252339470332,,plate,0,1.0,30.0
586,0,1,,0,2,tomato,2.7499999999999987,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,61.57359312881363,66.42640687118637,,plate,0,1.0,30.0
587,0,1,,0,2,tomato,2.791666666666665,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,60.68970965233058,67.31029034766942,,plate,0,1.0,30.0
588,0,1,,0,2,tomato,2.8333333333333317,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,59.80582617584753,68.19417382415247,,plate,0,1.0,30.0
589,0,1,,0,2,tomato,2.8749999999999982,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,58.92194269936448,69.07805730063552,,plate,0,1.0,30.0
590,0,1,,0,2,tomato,2.9166666666666647,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,58.03805922288143,69.96194077711857,,plate,0,1.0,30.0
591,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,57.15417574639838,70.84582425360162,,plate,0,1.0,30.0
592,0,1,,0,2,tomato,2.999999999999998,2,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.27029226991533,71.72970773008467,,plate,0,1.0,30.0
593,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,plate,0,1.0,30.0
594,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
595,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
596,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
597,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
598,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
599,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
600,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
601,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
602,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
603,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
604,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
605,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
606,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.88388347648305,71.11611652351695,,,0,1.0,30.0
607,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,57.7677669529661,70.2322330470339,,,0,1.0,30.0
608,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,58.65165042944915,69.34834957055085,,,0,1.0,30.0
609,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,59.5355339059322,68.4644660940678,,,0,1.0,30.0
610,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,60.41941738241525,67.58058261758475,,,0,1.0,30.0
611,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,61.3033008588983,66.6966991411017,,,0,1.0,30.0
612,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,62.187184335381346,65.81281566461865,,,0,1.0,30.0
613,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,63.071067811864395,64.9289321881356,,,0,1.0,30.0
614,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,63.954951288347445,64.04504871165256,,,0,1.0,30.0
615,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,64.8388347648305,63.161165235169506,,,0,1.0,30.0
616,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,65.72271824131354,62.277281758686456,,,0,1.0,30.0
617,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,66.6066017177966,61.39339828220341,,,0,1.0,30.0
618,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,67.49048519427964,60.50951480572036,,,0,1.0,30.0
