tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5de783074bdd2656_score,player_b8836c3c_x,player_b8836c3c_y,player_b8836c3c_move_target,player_b8836c3c_item,player_b8836c3c_score,player_b8836c3c_cut_speed,player_b8836c3c_speed,player_967cfb4d_x,player_967cfb4d_y,player_967cfb4d_move_target,player_967cfb4d_item,player_967cfb4d_score,player_967cfb4d_cut_speed,player_967cfb4d_speed
1408,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.316666666666661,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,57.50000000000895,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1409,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.3249999999999944,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,58.00000000000921,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1410,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.3333333333333277,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,58.500000000009464,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1411,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.341666666666661,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,59.00000000000972,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1412,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.341666666666661,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,59.500000000009976,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1413,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.341666666666661,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,60.00000000001023,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1414,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.341666666666661,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,60.50000000001049,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1415,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.341666666666661,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,61.00000000001074,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1416,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,61.500000000011,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1417,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.3583333333333276,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,62.000000000011255,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1418,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.366666666666661,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,62.50000000001151,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1419,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.3749999999999942,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,63.00000000001177,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1420,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.3833333333333275,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,63.50000000001202,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1421,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.391666666666661,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,64.00000000001228,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1422,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,64.50000000001182,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1423,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,65.00000000001137,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1424,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,65.50000000001091,,tomato_cut,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1425,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,66.00000000001046,,tomato_cut,1,1.0,12.0,24.0,57.250000000000284,,,0,0.2,30.0
1426,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,66.50000000001,,tomato_cut,1,1.0,12.0,24.0,58.50000000000057,,,0,0.2,30.0
1427,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,67.00000000000955,,tomato_cut,1,1.0,12.0,24.0,59.75000000000085,,,0,0.2,30.0
1428,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,67.5000000000091,,tomato_cut,1,1.0,12.0,24.0,61.00000000000114,,,0,0.2,30.0
1429,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.00000000000864,,tomato_cut,1,1.0,12.0,24.0,62.25000000000142,,,0,0.2,30.0
1430,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.50000000000819,,tomato_cut,1,1.0,12.0,24.0,63.500000000001705,,,0,0.2,30.0
1431,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,69.00000000000773,,tomato_cut,1,1.0,12.0,24.0,64.75000000000199,,,0,0.2,30.0
1432,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,69.50000000000728,,tomato_cut,1,1.0,12.0,24.0,66.00000000000227,,,0,0.2,30.0
1433,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,70.00000000000682,,tomato_cut,1,1.0,12.0,24.0,67.25000000000256,,,0,0.2,30.0
1434,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,70.50000000000637,,tomato_cut,1,1.0,12.0,24.0,68.50000000000284,,,0,0.2,30.0
1435,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,71.00000000000591,,tomato_cut,1,1.0,12.0,24.0,69.75000000000313,,,0,0.2,30.0
1436,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,71.50000000000546,,tomato_cut,1,1.0,12.0,24.0,71.00000000000341,,,0,0.2,30.0
1437,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.000000000005,,tomato_cut,1,1.0,12.0,24.0,72.2500000000037,,,0,0.2,30.0
1438,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.50000000000455,,tomato_cut,1,1.0,12.0,24.0,73.50000000000398,,,0,0.2,30.0
1439,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,73.00000000000409,,tomato_cut,1,1.0,12.0,24.0,74.75000000000426,,,0,0.2,30.0
1440,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,73.50000000000364,,tomato_cut,1,1.0,12.0,24.0,76.00000000000455,,,0,0.2,30.0
1441,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,74.00000000000318,,tomato_cut,1,1.0,12.0,24.0,77.25000000000483,,,0,0.2,30.0
1442,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,74.50000000000273,,tomato_cut,1,1.0,12.0,24.0,78.50000000000512,,,0,0.2,30.0
1443,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,75.00000000000227,,tomato_cut,1,1.0,12.0,24.0,79.7500000000054,,,0,0.2,30.0
1444,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,75.50000000000182,,tomato_cut,1,1.0,12.0,24.0,81.00000000000568,,,0,0.2,30.0
1445,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,76.00000000000136,,tomato_cut,1,1.0,12.0,24.0,82.25000000000597,,,0,0.2,30.0
1446,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,76.50000000000091,,tomato_cut,1,1.0,12.0,24.0,83.50000000000625,,,0,0.2,30.0
1447,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,77.00000000000045,,tomato_cut,1,1.0,12.0,24.0,84.75000000000654,,,0,0.2,30.0
1448,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,77.5,,tomato_cut,1,1.0,12.0,24.0,86.00000000000682,,,0,0.2,30.0
1449,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,77.99999999999955,,tomato_cut,1,1.0,12.0,24.0,87.2500000000071,,,0,0.2,30.0
1450,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,78.49999999999909,,tomato_cut,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1451,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,78.99999999999864,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1452,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,79.49999999999818,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1453,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,79.99999999999773,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1454,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,80.49999999999727,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1455,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,80.99999999999682,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1456,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,81.49999999999636,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1457,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,81.99999999999591,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1458,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,82.49999999999545,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1459,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,82.999999999995,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1460,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,83.49999999999454,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1461,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,83.99999999999409,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1462,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,84.49999999999363,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1463,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,84.99999999999318,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1464,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,85.49999999999272,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1465,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,85.99999999999227,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1466,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,86.49999999999181,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1467,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,86.99999999999136,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1468,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,87.4999999999909,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1469,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_cut,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1470,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1471,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1472,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1473,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1474,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1475,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1476,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1477,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,plate,0,0.2,30.0
1478,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1479,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1480,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1481,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1482,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1483,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1484,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
1485,0,1,,0,2,None_cut,3.691666666666662,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,1,1.0,12.0,24.0,88.0,,,0,0.2,30.0
