tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,652bdc4936ee99e4_score,player_35074a07_x,player_35074a07_y,player_35074a07_move_target,player_35074a07_item,player_35074a07_score,player_35074a07_cut_speed,player_35074a07_speed,player_923c9be6_x,player_923c9be6_y,player_923c9be6_move_target,player_923c9be6_item,player_923c9be6_score,player_923c9be6_cut_speed,player_923c9be6_speed,a174e44d288dc2a4_score,8ec5c0db206a2c8e_message,3517dbd3b600b50f_score
1507,train,0,1,tomato,1.875000000000001,1,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1508,train,0,1,tomato,1.9166666666666679,1,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1509,train,0,1,tomato,1.9583333333333346,1,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1510,train,0,1,tomato,2.0000000000000013,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1511,train,0,1,tomato,2.041666666666668,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1512,train,0,1,tomato,2.0833333333333344,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1513,train,0,1,tomato,2.125000000000001,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1514,train,0,1,tomato,2.1666666666666674,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1515,train,0,1,tomato,2.208333333333334,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1516,train,0,1,tomato,2.2500000000000004,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1517,train,0,1,tomato,2.291666666666667,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1518,train,0,1,tomato,2.3333333333333335,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1519,train,0,1,tomato,2.375,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1520,train,0,1,tomato,2.4166666666666665,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1521,train,0,1,tomato,2.458333333333333,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1522,train,0,1,tomato,2.4999999999999996,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1523,train,0,1,tomato,2.541666666666666,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1524,train,0,1,tomato,2.5833333333333326,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1525,train,0,1,tomato,2.624999999999999,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1526,train,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1527,train,0,1,tomato,2.708333333333332,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1528,train,0,1,tomato,2.7499999999999987,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1529,train,0,1,tomato,2.791666666666665,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1530,train,0,1,tomato,2.8333333333333317,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1531,train,0,1,tomato,2.8749999999999982,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1532,train,0,1,tomato,2.9166666666666647,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1533,train,0,1,tomato,2.9583333333333313,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1534,train,0,1,tomato,2.999999999999998,2,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1535,train,0,1,tomato_cut,3.0416666666666643,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1536,train,0,1,tomato_cut,3.083333333333331,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1537,train,0,1,tomato_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1538,train,0,1,tomato_cut,3.166666666666664,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1539,train,0,1,tomato_cut,3.2083333333333304,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1540,train,0,1,tomato_cut,3.249999999999997,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1541,train,0,1,tomato_cut,3.2916666666666634,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1542,train,0,1,tomato_cut,3.33333333333333,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1543,train,0,1,tomato_cut,3.3749999999999964,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1544,train,0,1,tomato_cut,3.416666666666663,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1545,train,0,1,tomato_cut,3.4583333333333295,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1546,train,0,1,tomato_cut,3.499999999999996,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1547,train,0,1,tomato_cut,3.5416666666666625,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1548,train,0,1,tomato_cut,3.583333333333329,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1549,train,0,1,tomato_cut,3.6249999999999956,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1550,train,0,1,tomato_cut,3.666666666666662,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1551,train,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1552,train,0,1,tomato_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1553,train,0,1,tomato_cut,3.7916666666666616,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1554,train,0,1,tomato_cut,3.833333333333328,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1555,train,0,1,tomato_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1556,train,0,1,tomato_cut,3.916666666666661,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1557,train,0,1,tomato_cut,3.9583333333333277,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1558,train,0,1,tomato_cut,3.9999999999999942,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1559,train,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1560,train,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1561,train,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1562,train,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1563,train,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1564,train,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1565,train,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1566,train,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1567,train,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1568,train,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1569,train,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1570,train,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,
1571,train,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,25.24999999999993,,plate,0,1.0,30.0,,,
